fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,1.0,20.0,1,6.201205516698902,45.515116145039244,7,0.49033720871489006,94.72656931285583,0.9152834455255286,5.101840301832994,5.574055039205553,0.7260568830071135,0.9999999999999823,1.0000002439135909,0.9999999999999972,0.20079343365253077,0.047058823529411764,4.266860465116279,0.26975376196990425,0.03175102599179207,8.49590693666523,0.4069767441860465,0.03953488372093023,10.294117647058824,6.161449342797673e-06,6.161449342797673e-06,6.161449342797673e-06,1.620928316754341e-05,7.031987104964302e-05,7.031987104964302e-05,7.031987104964302e-05,0.0001584449337698828,-0.6248615493096817,-0.6248615493096817,-0.6248615493096817,-0.6248552707659859,-0.051269970772207386,-0.051269970772207386,-0.051269970772207386,-0.051265452285077985,0.5598254742835783,0.5655655655655653,1.514189325304352e-05,-2.3373373373373374,0.42345679012345677,0.9668881920891879,0.9507159336251793,0.9948086821905194,0.3476000766472788,-0.09492999776926339
1,1.0,21.0,1,6.8727658838093095,61.60741744897747,5,0.8253902552283894,104.40712032951001,0.7155470509206359,4.351440233470168,6.081277573391611,0.9319616120398321,0.9999999999999911,1.000000215805428,0.9999999999999976,0.1996032831737346,0.036470588235294116,5.472993248312078,0.28370725034199723,0.027045143638850893,10.490136570561454,0.4069767441860465,0.040711354309165525,9.996639784946238,4.409846963522746e-06,4.409846963522746e-06,4.409846963522746e-06,1.4370138540177787e-05,7.050560347567678e-05,7.050560347567678e-05,7.050560347567678e-05,0.00019367177718234249,-0.8304065589896416,-0.8304065589896416,-0.8304065589896416,-0.8303982878617124,-0.047037267767838,-0.047037267767838,-0.047037267767838,-0.047031473959049434,0.5457366321989828,0.8258258258258254,1.9966424501097934e-05,-2.5175175175175175,0.4508816120906801,0.9581553111555721,0.9483691799555553,0.991000083030893,0.2174254006237813,-0.0780710585226262
1,1.0,22.0,1,6.513993109745849,54.328938806427445,7,0.5116776027725243,93.62129681179945,0.48189556690740476,4.5731492729607455,9.489917706255776,0.7372850836452951,0.9999999999999869,1.0000002178431935,0.9999999999999971,0.20552667578659373,0.042352941176470586,4.852713178294574,0.2651025991792066,0.034090287277701775,7.776484751203854,0.4058139534883721,0.046580027359781125,8.712187958883995,5.038674567722773e-06,5.038674567722773e-06,5.038674567722773e-06,1.149329736901688e-05,5.263779670589196e-05,5.263779670589196e-05,5.263779670589196e-05,0.0001052755934139754,-0.6959266758610422,-0.6959266758610422,-0.6959266758610422,-0.6959221838942186,-0.060073016021041724,-0.060073016021041724,-0.060073016021041724,-0.06006985374338144,0.5519564730759445,0.6656656656656653,1.6604286571875295e-05,-2.117117117117117,0.4351145038167939,0.9626732479140547,0.951164721163494,0.9943935024776581,0.3764029968616134,-0.09139469857930053
1,1.0,23.0,1,6.918252494996033,57.217162723969125,10,0.8065196478826934,104.82544936256915,1.7547213424771764,5.3169981905310735,3.0301097170363,0.8653937799844076,0.9999999999999862,1.0000001577800848,0.9999999999999981,0.22889192886456908,0.03882352941176471,5.895701198026779,0.22889192886456908,0.03882352941176471,5.895701198026779,0.4104651162790698,0.039658002735978116,10.35012073128665,5.09979885732849e-06,5.09979885732849e-06,5.09979885732849e-06,9.111292490569242e-06,0.00015261118076127485,0.00015261118076127485,0.00015261118076127485,0.0002643303188599454,-0.6103396035403664,-0.6103396035403664,-0.6103396035403664,-0.6103371551544464,-0.0173339038907644,-0.0173339038907644,-0.0173339038907644,-0.017331967066380783,0.581996983846039,0.6056056056056053,1.0471768194855202e-05,-2.7777777777777772,0.4367509986684421,0.977876137495538,0.9678953733388913,0.9955990618521998,0.27751553481244307,-0.08644119129844657
1,1.0,24.0,1,5.8775658867820555,39.25114937446016,7,0.679843745463899,105.63056260895864,0.49069614936422246,5.977065724510133,12.180787911733981,0.8811664792554901,0.9999999999999907,1.000000167768677,0.9999999999999978,0.22181942544459643,0.0246922024623803,8.983379501385041,0.27321477428180574,0.04229822161422708,6.459249676584736,0.3848837209302326,0.045403556771545825,8.476950888821936,3.861827217592855e-06,3.861827217592855e-06,3.861827217592855e-06,1.0254601922246525e-05,5.024812126537689e-05,5.024812126537689e-05,5.024812126537689e-05,0.0001080626707937992,-0.8258149006977414,-0.8258149006977414,-0.8258149006977414,-0.8258096214287459,-0.05628638306140112,-0.05628638306140112,-0.05628638306140112,-0.056283128725995606,0.5785234288875939,0.6656656656656653,1.514189325304352e-05,-2.357357357357357,0.43823146944083224,0.9214211818591933,0.9310422185900278,0.9805510201835802,0.25836705289433093,-0.07737188782518373
1,1.0,25.0,1,7.308569510089737,63.309086289722075,7,0.6279156136057649,104.48443865455818,1.8474481911934764,6.550077776789551,3.5454730519712774,0.881066204576725,0.9999999999999931,1.0000001831281602,0.9999999999999982,0.14595075239398086,0.03882352941176471,3.7593375616631435,0.26277701778385776,0.04588235294117647,5.727191413237925,0.3941860465116279,0.04543091655266758,8.676603432700993,5.355333076597118e-06,5.355333076597118e-06,5.355333076597118e-06,2.5923113144764007e-05,7.784419201785888e-05,7.784419201785888e-05,7.784419201785888e-05,0.0003475075935721216,-0.7495859650635253,-0.7495859650635253,-0.7495859650635253,-0.7495705476616884,-0.04806223847409333,-0.04806223847409333,-0.04806223847409333,-0.04804927683839203,0.540113945463043,0.6856856856856854,2.63281546564802e-05,-2.437437437437437,0.4189675870348139,0.9436374598895413,0.9408964045114332,0.986390603324364,0.28416226811669854,-0.10017026384027528
1,1.0,26.0,1,7.925624215247728,85.8284907777522,7,0.7244788884386963,98.36223731730067,2.002966533978611,5.055236261692224,2.523874551039407,0.9183781676450498,0.9999999999999913,1.0000002953044327,0.9999999999999972,0.18686730506155952,0.04941176470588235,3.781838316722038,0.24998632010943914,0.0246922024623803,10.12409972299169,0.39186046511627903,0.03954856361149111,9.908336215842267,5.048045154931765e-06,5.048045154931765e-06,5.048045154931765e-06,1.2544411694569693e-05,8.188070782318832e-05,8.188070782318832e-05,8.188070782318832e-05,0.00020195397018770317,-0.7357591655864173,-0.7357591655864173,-0.7357591655864173,-0.7357536500381844,-0.04230322458346079,-0.04230322458346079,-0.04230322458346079,-0.04229814468133053,0.5568255765186846,0.6656656656656653,1.3186214013947486e-05,-2.357357357357357,0.4528061224489796,0.9711163631940404,0.953820970892101,0.9939961693839927,0.23189581954192923,-0.08795760278342606
1,1.0,27.0,1,7.430955476620066,69.75091194850793,7,0.6705406795398402,99.91114938861497,0.05817451321153788,3.547254096650417,60.97608558840304,0.8854195224622996,0.9999999999999851,1.000000322753296,0.9999999999999967,0.15181942544459642,0.04588235294117647,3.3088849135360756,0.2651025991792066,0.06703146374829001,3.9548979591836737,0.4011627906976744,0.04900136798905609,8.186767169179229,6.120217420348338e-06,6.120217420348338e-06,6.120217420348338e-06,2.7328289378948443e-05,0.00012332361595676815,0.00012332361595676815,0.00012332361595676815,0.0004507160624584877,-0.6439839085145854,-0.6439839085145854,-0.6439839085145854,-0.6439702507739251,-0.030336411423962262,-0.030336411423962262,-0.030336411423962262,-0.030326478287017723,0.5448785820240621,0.6456456456456453,2.2927693128656486e-05,-2.5575575575575575,0.43253012048192774,0.9646329859471925,0.95156112190063,0.9947478040902532,0.29675313140910486,-0.08369781293237617
1,1.0,28.0,1,6.342964891926352,49.78171496746281,7,0.4978873958912321,91.78373264618592,1.1449305102779759,4.525624479532976,3.952750353760951,0.7278693590772547,0.9999999999999859,1.000000162311627,0.9999999999999961,0.259233926128591,0.03882352941176471,6.677237491190979,0.259233926128591,0.03882352941176471,6.677237491190979,0.4104651162790698,0.04072503419972641,10.078938528720187,5.449170932612751e-06,5.449170932612751e-06,5.449170932612751e-06,8.688158713665361e-06,8.928842865796857e-05,8.928842865796857e-05,8.928842865796857e-05,0.00013988808327427537,-0.6658420488566971,-0.6658420488566971,-0.6658420488566971,-0.6658398921906846,-0.03714175178273814,-0.03714175178273814,-0.03714175178273814,-0.03713987225510602,0.5405673259751349,0.6456456456456453,1.4459729217920196e-05,-2.3773773773773774,0.42318059299191374,0.958305382056935,0.95213471579896,0.9931558204297877,0.24520190042715345,-0.10329984203074397
1,1.0,29.0,1,7.317022556681764,66.34084866781464,7,0.6963537031493701,103.72383100977635,1.5970673626797374,4.789250401146038,2.9987779558090155,0.7979207644590519,0.9999999999999928,1.0000002535460486,0.9999999999999987,0.21607387140902873,0.05647058823529412,3.8263081395348837,0.26045143638850893,0.03647058823529412,7.141410352588147,0.4220930232558139,0.03722298221614227,11.33958103638368,5.028271218845494e-06,5.028271218845494e-06,5.028271218845494e-06,7.35921423458909e-06,7.514857098589667e-05,7.514857098589667e-05,7.514857098589667e-05,0.00010830061739669458,-0.766710683882916,-0.766710683882916,-0.766710683882916,-0.766708896715016,-0.04797536767658759,-0.04797536767658759,-0.04797536767658759,-0.0479737770754404,0.5642092693879549,0.7057057057057055,1.1224458529056605e-05,-2.2572572572572573,0.4136191677175284,0.96269612614933,0.9560752211376033,0.993595784087878,0.3847632089582439,-0.07399657838455619
