fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same,switch
1,1,0,0.0,0.5522635372322877,0.1430449122902755,0.3333333333333333,0.7456457520301129,4.738160765367474e-07,2.072770633266611e-09,1.0794854777741286e-08,0.0030789913661041,0.9702147380766722,0.9999999999999902,3.394236997519037e-12,0.0,0.7307692307692307,0.4374999999999995,0.5625,0.4878048780487805,0.3421052631578947,0.3448275862068966,0.2656738376644668,0.2800172172568081,0.263274811497564,0.2781821524588557,0.2612654070141963,0.247650896547054,0.1884308286872302,0.2914862677449754,0.3930356139477494,0.3849491864573304,0.405070514835624,0.3062472703032107,0.3892505758450604,0.3441525512310812,0.3344242570676337,0.3183997948364477,0.7981425022414577,0.0911270983213428,2.392077772522209e-07,0.1095505617977527,0.6296296296296299,0.9124549315860692,0.763586605024317,0.9168075859702508,0.4848490546473965,0.5327125963192914,0.2167309536005618,0.0886307678771238,0.105400810408426,0.2235077849491591,0.3395474044902538,0.1813820397461802,0.3514932563753986,0.6780209047438244,0.4543751335293289,0.4729626062289884,1.2594807563121272e-08,0.3045844613179941,1.3597485299743313e-08,0.3242481103288613,3.698159483664084e-08,0.3285559116272121,1e-12,0.2572459775473293,1e-12,1e-12,0.0006106541831571,1e-12,True
1,1,1,0.0,0.4172495485892967,0.010725619800391,0.0,0.6187321618809063,4.710673908207659e-07,3.390984843173748e-09,9.8944753280076e-09,0.0016646904202807,0.9490742521327112,0.9999999999999848,4.59338636056442e-12,0.0,0.4999999999999998,0.5000000000000002,0.3457031249999998,0.4146341463414634,0.3421052631578947,0.293103448275862,0.3316408273592097,0.2779123305056149,0.1732329096461268,0.2255925267741414,0.3226127846863313,0.2874442258393112,0.1334115543323364,0.193813024805638,0.4456832596885405,0.3741656784201572,0.3159238972341349,0.2425162177846042,0.4377681882903528,0.371478469868603,0.2743442030316299,0.2069496483076215,0.7998248973966269,0.0863309352517986,3.2941239550740295e-07,0.1179775280898876,0.6296296296296299,0.8431559303434255,0.7088072341611893,0.8216829290499441,0.4154951350009063,0.464369209499777,0.2938984095605397,0.240713784509948,0.2858764530618867,0.4508296982202545,0.4980291743954878,0.3924434498618696,0.5095011163802573,0.6316572362989021,0.3600796504925586,0.3718919634403915,1.5484517913323858e-08,0.4213608535776533,2.127067075623867e-08,0.4195954479902309,5.0480806230437654e-08,0.418003580316129,1e-12,0.0751461728424885,1e-12,1e-12,0.0005112644556563,1e-12,True
1,1,2,0.0,0.4970232490072007,0.0685953856829119,0.3333333333333333,0.4693303744377628,4.709730780069191e-07,6.684042098045243e-10,5.281443745554103e-09,0.0050530168650338,0.8828186190417588,0.9999999999999823,6.435668902497358e-13,0.0,0.8846153846153846,0.4999999999999998,0.638671875,0.7560975609756097,0.6842105263157895,0.2948870392390011,0.1462555094171496,0.1639675424376855,0.2114580318087174,0.264348045763576,0.1406357216839995,0.1444716957127976,0.1588976061335277,0.2787386663029263,0.2478539219397449,0.2355878201745949,0.3136640172259516,0.2441425122189964,0.2370853711058395,0.1966275379426441,0.2607422453721522,0.2493913109266042,0.6625971000028477,0.0671462829736211,1.875188491755396e-07,0.1011235955056179,0.4074074074074073,0.7442756524725047,0.8808173773508523,0.9640367134436092,0.0558144653975418,0.4496120151853894,0.2993951771646004,0.2889958471404164,0.3379921465042983,0.2060687318289364,0.4317527417382897,0.1702721567669511,0.447734282679286,0.5156339802678984,0.4849895911606833,0.4996333131109716,1.3612031179951258e-08,0.3106431176459056,2.173531136780152e-08,0.3589652309022483,4.038784716282536e-08,0.5195002167478469,1e-12,0.1921784881104796,1e-12,1e-12,0.0002253277957442,1e-12,True
1,1,3,0.0,0.4165665144377433,0.0081991167988022,0.3333333333333333,0.5201195638003844,4.73811530950905e-07,2.0890802497789555e-09,4.757092096521013e-09,0.0013643673568168,0.8747754762319121,0.9999999999999852,2.138429509152256e-12,0.0,0.5384615384615383,0.4999999999999998,0.375,0.4390243902439024,0.4210526315789473,0.2613430127041742,0.4054172582888209,0.3990545574175584,0.3430695861719665,0.3358980452710278,0.3879122590656551,0.4041443476942501,0.3455147732399905,0.37834392721909,0.4936321469406205,0.4615352952735851,0.4133917551249647,0.2937031607098185,0.4787900184754611,0.4594735994400406,0.4122836493717021,0.328823611294426,0.7482539485470205,0.0551558752997602,1.7753233990847785e-07,0.0842696629213483,0.3703703703703705,0.7254015466084482,0.7618425822427479,0.7363049633761516,0.3109551189135582,0.5885335655858794,0.4647490022439602,0.496230962886548,0.5203875878339357,0.4951353153529123,0.3283030269083492,0.4557945495751737,0.3329812775490066,0.4662350451915424,0.303257004731035,0.3132122868060614,1.3253116883370146e-08,0.5730169930051108,1.3294232286597561e-08,0.5339907596005097,3.9461174246670196e-08,0.6051449167151508,1e-12,0.0591461217341618,1e-12,1e-12,0.0002113201100494,1e-12,True
1,1,4,0.0,0.5169861976277981,0.0787577337358222,0.6666666666666667,0.6507294021459228,4.737364481271293e-07,3.0774007541778167e-09,8.666472449069808e-09,0.0016173522693822,0.9306369730741052,0.9999999999999868,6.727971304059635e-12,0.0,0.769230769230769,0.4375,0.59375,0.4634146341463414,0.4210526315789473,0.2758620689655172,0.3245054206941928,0.3631224969715987,0.2572703879929382,0.1695170183072405,0.3210474138201538,0.3475192149084631,0.2430549966518326,0.1850697494385074,0.4492104011324639,0.4652229051014058,0.4076670589518154,0.2146772214981105,0.4477449152956182,0.4434282286377913,0.3864423603798252,0.2315306874267089,0.7230379791238377,0.0815347721822542,2.147435336199815e-07,0.1067415730337077,0.5555555555555557,0.8226428502932512,0.8635689876929291,0.908267748465622,0.3311522126532103,0.547488087799051,0.2485471530340274,0.1913732686285865,0.2215325831353922,0.3703800264746864,0.505735039714858,0.3177331647472121,0.5231197493604164,0.7576100079844383,0.2925122711859262,0.3058660028698662,5.898275991096656e-09,0.3175418124667266,2.3586603366326957e-08,0.2939060684447615,3.0777080343555595e-08,0.310345356729647,1e-12,0.1963498082380426,1e-12,1e-12,0.0006596998228145,1e-12,True
1,1,5,0.0,0.4354004978438796,0.0191397449763714,0.0,0.6480932215974313,4.734814760574227e-07,6.047953873015668e-09,6.071778424777139e-09,0.0004925991179977,0.9575839967290184,0.9999999999999732,5.549652585217078e-13,0.0,0.5,0.3749999999999999,0.4084821428571429,0.4878048780487805,0.5263157894736842,0.239880059970015,0.1787768739541882,0.1591137171240025,0.1685556776318376,0.3027695512025992,0.1715422571055269,0.1514399478325838,0.1666907524648691,0.3086820698048225,0.3051373036768442,0.2613228733198714,0.3108793717461801,0.3158141333501601,0.292368996307253,0.2338492543639282,0.2974000095310875,0.3132178700418458,0.5632031746853325,0.0695443645083932,1.167537808050921e-07,0.092696629213483,0.5555555555555557,0.8204629860702186,0.7461771201246776,0.8293116780049081,0.3699288358880045,0.5393301041419067,0.3230645860332723,0.2876775006956453,0.3128715947385192,0.4561187617091798,0.4519686994188138,0.4206891884983792,0.4573622494631396,0.600702170997069,0.3474913588504933,0.3468219336316508,1.1599740516708616e-08,0.4067468822185633,1.6242770801679575e-08,0.3648685490570881,3.69822943124989e-08,0.4212991121719158,1e-12,0.1835875672298137,1e-12,1e-12,0.0006965173840854,1e-12,True
1,1,6,0.0,0.4569953209618803,0.0409815643106759,0.3333333333333333,0.6898444626417662,4.698720555054503e-07,7.509354743403275e-09,1.4524609406471061e-08,0.0010237767981176,0.9616699462015575,0.9999999999999836,4.397972132687885e-12,0.0,0.5384615384615383,0.3124999999999998,0.483173076923077,0.5365853658536586,0.2105263157894736,0.5517241379310346,0.0966807937235165,0.2133376219526509,0.1895650942368841,0.1716352959559238,0.0926007018462669,0.2731833352358987,0.1880260661693996,0.1791286293293417,0.2501837614592111,0.3303817833707702,0.3522701899017694,0.2165695627154588,0.2373449223868636,0.3686502434942886,0.3346722886773251,0.2139611397252693,0.7020063592358898,0.0815347721822542,3.472989789179965e-07,0.1123595505617977,0.5185185185185185,0.8309206133327367,0.9372219488292988,0.9641646258813346,0.1539231506686171,0.4073830647954906,0.2334860747774572,0.266235028847273,0.310792507829575,0.2321126358200473,0.3637571442350146,0.2035824235800333,0.3770520229937368,0.758837714409021,0.3113445217243711,0.327564147135241,9.757825417529723e-09,0.2213888483265083,2.4014999931620685e-08,0.270700229862156,4.569607307160982e-08,0.3335426503711016,1e-12,0.0389510184504246,1e-12,1e-12,0.0008483029401455,1e-12,True
1,1,7,0.0,0.4560432492725473,0.0334359047476268,0.0,0.7051012674670836,4.7109885926269e-07,2.886750514045958e-09,7.086425388044981e-09,0.0014147251783384,0.9375034118377884,0.999999999999978,4.547464318557164e-12,0.0,0.6153846153846151,0.4999999999999998,0.4335937499999999,0.3902439024390243,0.263157894736842,0.3395225464190982,0.264822354571668,0.208849593390932,0.2289055469081014,0.3141763257838579,0.2488965770095643,0.2323671302100008,0.2207984381884079,0.2974272759752352,0.3672071669584992,0.2850757353582079,0.334628375642683,0.3002373700689389,0.3449301606884726,0.2870707045860069,0.3141799318564492,0.2657619790150003,0.4809155723613121,0.0671462829736211,1.823990237329103e-07,0.0702247191011235,0.5555555555555557,0.8501768696966916,0.7103525860233226,0.7584787603850482,0.4008862474041607,0.4774617453806258,0.4244998102858498,0.4084601619995229,0.4717092388182013,0.5570155575932924,0.3865697150019079,0.4832783111846736,0.3992705132530642,0.502327969726927,0.2964067474189501,0.3146341215060764,1.24629171358053e-08,0.5234095846613196,1.9858749401415136e-08,0.501568522733694,3.783373626095935e-08,0.5202933506565071,1e-12,0.1480303065814677,1e-12,1e-12,0.0015368385333557,1e-12,True
1,1,8,0.0,0.5429611654610424,0.1012828369947688,0.3333333333333333,0.6729642336574978,4.780079604312067e-07,1.399169515654795e-09,8.258614992708409e-09,0.0035775068528595,0.9562991245592108,0.9999999999999928,2.0415661416734075e-13,0.0,0.5769230769230769,0.4999999999999998,0.404296875,0.3902439024390243,0.5789473684210525,0.176551724137931,0.1716993610910928,0.1805844134125285,0.1582640185101276,0.2801908396935868,0.1682740662591742,0.1895157475455269,0.1377971500903139,0.3039795598738266,0.2640025392213927,0.2424094499741031,0.252039959164904,0.2490107234811173,0.2608770114479167,0.23945193403087,0.2361889250894858,0.2701969847724008,0.7577160385183506,0.0839328537170263,1.7753233990847785e-07,0.098314606741573,0.4444444444444445,0.7889401203540249,0.7536652053935775,0.9064017935412978,0.2810368847696335,0.5566093831496439,0.3807003809783866,0.2317789182087271,0.2573331690164924,0.4947803417043718,0.2971334770965353,0.4278679613335327,0.3004768581284818,0.5100825600693237,0.3833287190023707,0.3938555110840096,1.873541016424272e-08,0.4835622749480956,2.3705043625529153e-08,0.4860521348303762,2.299330931202588e-08,0.4952606150455694,1e-12,0.1431031017680297,1e-12,1e-12,0.0002630162728035,1e-12,True
1,1,9,0.0,0.5551807236789178,0.1090968721476123,0.3333333333333333,0.7035161729304737,4.754005367249007e-07,9.095456579583836e-09,9.086081104859326e-09,0.0004671123854504,0.9796581299398526,0.9999999999999902,3.811375348628746e-13,0.0,0.7692307692307693,0.3749999999999999,0.6428571428571429,0.5121951219512195,0.368421052631579,0.3407707910750507,0.1183301934751556,0.1859117508331974,0.2270474971569079,0.2620920578751051,0.1194823124712735,0.1975711164670981,0.250199668805673,0.3202130135501526,0.2179385451635906,0.2553233634766557,0.3251656064053748,0.2388427520198216,0.2237502357954414,0.2605998235143283,0.3506856060674532,0.3022827589941516,0.6493194259899857,0.0743405275779376,1.634135393029588e-07,0.0786516853932583,0.6666666666666666,0.7523221577469557,0.7993854659040975,0.90579819975789,0.2702148745201103,0.6189727239692905,0.3400241496204875,0.2597274850042002,0.2852577102184224,0.366733989562102,0.481347287805273,0.3297558890061943,0.4960971754026674,0.5761790319901752,0.3585186911453467,0.3657687836626566,1.2540829474194144e-08,0.5226629965339951,1.5445988306543693e-08,0.4859659449212224,2.7433779805518306e-08,0.4629010804929001,1e-12,0.1329412720523346,1e-12,1e-12,0.0001725931707216,1e-12,True
