fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,1,3.3905793553289176,14.290220117364925,5,0.7103953478161275,99.5230106652096,0.3154630101484592,6.111460399448349,19.3729857474328,0.8830594738569215,0.9999999999999934,1.0000002298623158,0.9999999999999986,0.1012307692307692,0.096,1.0544871794871795,0.2690769230769231,0.0559999999999999,4.804945054945056,0.2449230769230769,0.055076923076923,4.446927374301676,0.0177286231611739,0.0214838743788716,0.0280970867488985,0.0466077950576362,0.0295866656800004,0.032357264144928,0.041691062275861,0.0700821416131175,-2.400332611594035,-2.391156072223035,-2.3749956610642995,-2.329761871436672,-1.5424137866805827,-1.5380100866091535,-1.5231745743484606,-1.478048656721605,0.7449497329148437,0.8658658658658656,0.0460960448682843,-0.6356356356356354,0.562992125984252,0.9504786529681216,0.9338818280749296,0.9820447700562164,0.1596760747843965,-0.1904621515207513,0.0767790523,31.0,0.6024111816,0.2619940756,1.2325856862,0.3582539999,0.2914473024,0.0665421506,0.5790800703,1.5192674738,117.6061362192,4.8870473699,13.1066378898,0.0,5.088e-07,0.0,0.0,3.1825e-06,0.0
1,1,1,1,2.916457319185541,8.836288771520797,3,0.7141104607186057,101.3571432599269,1.3702417306340524,5.128989557144896,3.7431275390887104,0.8292555936425996,0.9999999999999865,1.0000001362715616,0.9999999999999944,0.1012307692307692,0.084,1.205128205128205,0.2575384615384616,0.1,2.575384615384616,0.2952307692307692,0.0424615384615384,6.95289855072464,0.018380727014233,0.0240363247006503,0.0310527839117095,0.057114449091118,0.025047478489005,0.028803057818193,0.0372090764243989,0.0685118510293619,-2.211903902954814,-2.199160022572272,-2.1833496835325144,-2.124624370659943,-1.786008014288281,-1.7791281974436313,-1.7637292767088324,-1.7063859650291229,0.7179467601409051,0.7457457457457454,0.1106736018095974,-0.4954954954954953,0.4960629921259842,0.9425117365088012,0.9424618798928412,0.9801969725297716,0.126516346819738,-0.1683768285497889,0.0793875535,31.0,0.6254228889,0.2698484095,0.401561108,-0.1077217799,0.1532319425,-0.0133250129,0.1886570948,0.1612513235,115.0311374056,4.9351067934,13.4911190955,0.0,2.8e-09,0.0,0.0,1.0818e-06,0.0
1,1,2,1,3.809512548921882,16.728919547938105,4,0.6368632541475399,97.70485846949468,2.444287904875191,4.306493963872293,1.761860358300218,0.8560008735142102,0.999999999999993,1.000000230701642,0.9999999999999984,0.1012307692307692,0.096,1.0544871794871795,0.2613846153846154,0.0438461538461538,5.961403508771931,0.2813846153846154,0.0232307692307692,12.112582781456954,0.0108183351952672,0.0141207908967804,0.0196745325593737,0.0380623115309006,0.0169014364320236,0.0193680546920421,0.0278334276634884,0.0528805778384418,-1.990991420057831,-1.9843443488465664,-1.973165965347492,-1.9361556653502137,-1.3719378823394837,-1.368495656750314,-1.356682023511436,-1.321728118131949,0.6668293581337846,0.7857857857857854,0.0401424249049932,-0.6556556556556553,0.484251968503937,0.975703182743754,0.9601878003261646,0.9932282414882954,0.1138347618441748,-0.2236040632370916,0.0448444594,31.0,0.5975836731,0.2583271845,0.7225789137,0.2130484209,0.1946191076,0.04745677,0.3394742068,0.5221202865,138.0429500028,6.2179074245,16.0234269036,0.0,5.229e-07,0.0,0.0,4.473e-07,0.0
1,1,3,1,3.5622942802817223,13.787651083025263,5,0.5003588041596654,97.22278138660256,2.0174776725283667,4.167442161065235,2.06566953271035,0.748133688321605,0.999999999999988,1.0000004155750633,0.9999999999999972,0.1089230769230769,0.0838461538461538,1.29908256880734,0.2729230769230769,0.0998461538461538,2.7334360554699537,0.3084615384615384,0.0504615384615384,6.11280487804878,0.0224625979841314,0.0282187944221914,0.037552700586525,0.0638250997496602,0.0379781053544841,0.0451484621458165,0.0615817244861503,0.1034411517970572,-1.7421134183994598,-1.7318550415506475,-1.7152206671099008,-1.668399441629158,-1.0387787658500909,-1.0310363075756357,-1.0132918840154288,-0.968092617259408,0.7144477727084856,0.7657657657657654,0.0765391938823014,-0.6756756756756753,0.5590551181102362,0.9795639566159148,0.9646850750976188,0.9962154523352812,0.1255424364872144,-0.2142980223347794,0.0846719291,31.0,0.6277516596,0.2753046752,0.9182552528,-0.2709681475,0.2188827851,-0.0521291191,0.4314047472,0.8431927093,111.8167415708,4.3705092783,11.7311090506,0.0,1.482e-07,0.0,0.0,1.5433e-06,0.0
1,1,4,1,5.793242059066115,41.05914756728789,5,0.6818011764398191,102.24941188104302,2.1008850773233343,3.8334440500750633,1.8246805079691093,0.8899743620214963,0.9999999999999842,1.0000004275791234,0.9999999999999984,0.1012307692307692,0.1,1.0123076923076924,0.2575384615384616,0.076,3.388663967611337,0.2916923076923077,0.031076923076923,9.386138613861386,0.0057185103589446,0.0079014139999124,0.0109974826849504,0.019547620783201,0.0119727752562907,0.0158704637524522,0.0211772401955504,0.0380422149863996,-1.4924157165563416,-1.4891391799462872,-1.4844919833392614,-1.471658232928034,-0.743950265279141,-0.7410154408956864,-0.7370196221128142,-0.7243208804634301,0.6736216353578128,0.6856856856856854,0.0107931542219016,-0.8158158158158154,0.5118110236220472,0.9842479142453692,0.970783909382529,0.9980686462525092,0.1093621986969302,-0.2044184697865515,0.0182572,31.0,0.5333493734,0.2363092818,1.1880926758,0.1385223769,0.3029036034,0.0394179555,0.5581768456,1.4115642063,177.4672980366,5.8908146229,15.7837288507,0.0,5.113e-07,0.0,0.0,3.4965e-06,0.0
1,1,5,1,4.930146847283838,29.248070176225585,4,0.6100750409513485,101.848731032212,1.284164716729225,3.774251105198643,2.939070865310552,0.8102151254802613,0.999999999999989,1.000000237317314,0.999999999999998,0.1358461538461538,0.088,1.543706293706294,0.3113846153846154,0.084,3.706959706959707,0.2772307692307691,0.047076923076923,5.888888888888888,0.0179079336554647,0.021207329477013,0.0276231573947642,0.0519795262285332,0.0290511194570241,0.0355585320400876,0.0435506012431043,0.0826176279114371,-1.7060115557970064,-1.7002801100480749,-1.689135048456824,-1.6468251183478004,-1.0409948291186069,-1.034017960422778,-1.0254493293846063,-0.9835639391588816,0.6840036343013561,0.7257257257257255,0.0839312949816636,-0.6556556556556553,0.5,0.950220243667068,0.9461355456817075,0.9906694505380764,0.1310953291030898,-0.1713932153987396,0.0575101673,31.0,0.6063083341,0.2660384912,0.9218200711,-0.0146694026,0.2162676954,-0.0025609393,0.4330795316,0.8497522436,127.1224202822,5.8056619677,14.9348432045,0.0,1.009e-07,0.0,0.0,2.7473e-06,0.0
1,1,6,1,2.829846679495098,8.117141479982466,3,0.7536543645124278,102.4646928686251,0.0233130235394769,5.859879940356315,251.35649738582927,0.8051173277920884,0.9999999999999852,1.0000003738488743,0.999999999999996,0.1012307692307692,0.124,0.8163771712158809,0.2652307692307692,0.064,4.14423076923077,0.2375384615384615,0.0384615384615384,6.176000000000001,0.0080535183865732,0.0099416538195582,0.0120520247776278,0.0209352479246928,0.0105986916354305,0.0133859505769404,0.0160445307094743,0.0279571485680545,-2.1439594308964702,-2.139878479107848,-2.1353171950042094,-2.116117298239688,-1.5766193041633878,-1.5721777836036968,-1.567941313808092,-1.5489584570843586,0.6974698449113862,0.7657657657657654,0.0290712337727257,-0.9159159159159156,0.531496062992126,0.958460788522209,0.945449385774683,0.983524132667777,0.1263112401194981,-0.2099714891295425,0.0333397598,31.0,0.5493881896,0.2424111858,0.8134458939,-0.1366618599,0.1712737616,-0.0288404423,0.3821643483,0.6616942222,151.7518350862,6.2253254962,16.2168966677,0.0,2.847e-07,0.0,0.0,1.6329e-06,0.0
1,1,7,1,2.9565584330559527,9.265154720810152,4,0.3396706359452437,96.10893832076306,0.2011058117325306,2.942790110892884,14.633043597997924,0.5187011761453437,0.9999999999999812,1.0000004179356154,0.999999999999998,0.1127692307692307,0.116,0.9721485411140582,0.2767692307692307,0.076,3.6417004048583,0.2984615384615384,0.0424615384615384,7.028985507246377,0.0081123559317444,0.0090230266150424,0.0119549290638894,0.0223287439666333,0.0131388704350936,0.0166496005874926,0.0219916261702244,0.0412981646544643,-1.5551594354581826,-1.5537316143594972,-1.5491347471795955,-1.532869864534693,-0.8298805102616131,-0.8269282341581372,-0.8224359679378812,-0.8062005326484698,0.635768035820989,0.7257257257257255,0.0156066087455949,-0.9959959959959956,0.5236220472440944,0.9791678735404942,0.9689090396253616,0.993257608831078,0.1117421358752713,-0.2266683757615836,0.0256443757,31.0,0.5430636783,0.2405861697,1.6840024529,0.3603762084,0.4124506676,0.0782020257,0.7911598113,2.8358642612,164.4445957103,4.7282810579,12.4382188051,0.0,1.132e-07,0.0,0.0,1.1401e-06,0.0
1,1,8,1,4.622690892890054,28.239101602618803,4,0.6320720952993117,96.77800050605856,1.654168613288327,5.009131727938187,3.0281869016850207,0.8677017071332134,0.9999999999999922,1.0000003077945534,0.9999999999999988,0.1012307692307692,0.148,0.6839916839916841,0.2690769230769231,0.092,2.924749163879599,0.3184615384615384,0.0389230769230769,8.18181818181818,0.0119677544161417,0.0155036264042871,0.0214533328271175,0.0327296899019831,0.0208449302056164,0.0252725820643321,0.0366796134708853,0.0559417808854654,-1.8006731918942076,-1.7942291209365226,-1.783385874774146,-1.7628348917696002,-1.0405012672652063,-1.0357962133752538,-1.023674506609496,-1.00320552245834,0.6894652249227985,0.7857857857857854,0.0357823536098008,-0.7557557557557554,0.5078740157480315,0.9590119395835895,0.953014287415674,0.9898053401606088,0.1387429273692711,-0.1924244602211002,0.0453616259,31.0,0.5649755152,0.2498261354,1.0531820724,0.0626785511,0.2562146946,0.0052964181,0.4947946057,1.1091924776,138.7993492778,5.6777998251,14.321412174,0.0,1.2456e-06,0.0,0.0,1.11643e-05,0.0
1,1,9,1,4.0231861695877535,19.67032094495277,5,0.7107030917158437,99.0487225543002,0.2750702428318984,5.244520378232728,19.066113165275283,0.8966471165861685,0.999999999999989,1.0000001672526515,0.999999999999998,0.1166153846153846,0.12,0.9717948717948718,0.2729230769230769,0.108,2.5270655270655267,0.2483076923076922,0.062,4.004962779156327,0.024630171435319,0.0294658568274942,0.0387511243632913,0.0668333879344604,0.0363341056650881,0.0412971139658656,0.0567228445638279,0.094261253017382,-2.007076947854342,-1.997126268231626,-1.978019416779,-1.920232860124684,-1.352953043354909,-1.34598515414745,-1.324327970593299,-1.271625364577562,0.7067137476718252,0.7457457457457454,0.0666536326812491,-0.6956956956956954,0.5354330708661418,0.9569550571724994,0.94093981566145,0.990620833379643,0.1441256016530001,-0.1885780187623253,0.0795696416,31.0,0.63027833,0.2771751125,0.8257271818,-0.0546343382,0.3048725949,-0.0162179203,0.3879342101,0.6818253788,110.7350985661,6.8099336338,17.9398004977,0.0,1.3e-07,0.0,0.0,1.7039e-06,0.0
