fid,iid,rep,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,0.0067001992,0.0,0.0,8.8357e-06,0.0
1,1,1,0.0,0.0046479885,0.0,0.0,1.899e-06,0.0
1,1,2,0.0,0.0183515532,0.0,0.0,3.0856e-06,0.0
1,1,3,0.0,0.0048924884,0.0,0.0,8.336e-07,0.0
1,1,4,0.0,0.0011802235,0.0,0.0,1.4707e-06,0.0
1,1,5,0.0,0.0024905425,0.0,0.0,3.6682e-06,0.0
1,1,6,0.0,0.0190074649,0.0,0.0,4.515e-06,0.0
1,1,7,0.0,0.0082867298,0.0,0.0,6.6665e-06,0.0
1,1,8,0.0,0.0066793827,0.0,0.0,8.121e-07,0.0
1,1,9,0.0,0.0061904483,0.0,0.0,2.6854e-06,0.0
1,1,10,0.0,0.0018605496,0.0,0.0,2.2337e-06,0.0
1,1,11,0.0,0.0075637276,0.0,0.0,3.1509e-06,0.0
1,1,12,0.0,0.0050697216,0.0,0.0,7.287e-07,0.0
1,1,13,0.0,0.0012292483,0.0,0.0,2.4814e-06,0.0
1,1,14,0.0,0.0085574308,0.0,0.0,2.0451e-06,0.0
1,1,15,0.0,0.0226675354,0.0,0.0,3.0704e-06,0.0
1,1,16,0.0,0.0023916626,0.0,0.0,4.2244e-06,0.0
1,1,17,0.0,0.0323218408,0.0,0.0,2.6803e-06,0.0
1,1,18,0.0,0.0135399975,0.0,0.0,4.063e-06,0.0
1,1,19,0.0,0.006382325,0.0,0.0,1.8353e-06,0.0
1,2,0,0.0,0.0588683508,0.0,0.0,1.3136e-06,0.0
1,2,1,0.0,0.0099839231,0.0,0.0,6.9683e-06,0.0
1,2,2,0.0,0.0199934281,0.0,0.0,1.89727e-05,0.0
1,2,3,0.0,0.0056847852,0.0,0.0,1.3408e-06,0.0
1,2,4,0.0,0.0074564394,0.0,0.0,3.4848e-06,0.0
1,2,5,0.0,0.0242642135,0.0,0.0,4.1795e-06,0.0
1,2,6,0.0,0.0125592146,0.0,0.0,2.3121e-06,0.0
1,2,7,0.0,0.0049739417,0.0,0.0,5.0476e-06,0.0
1,2,8,0.0,0.084156795,0.0,0.0,1.4514e-06,0.0
1,2,9,0.0,0.0085998586,0.0,0.0,7.342e-06,0.0
1,2,10,0.0,0.0020780008,0.0,0.0,4.7964e-06,0.0
1,2,11,0.0,0.0088906148,0.0,0.0,7.0572e-06,0.0
1,2,12,0.0,0.0148046874,0.0,0.0,5.2838e-06,0.0
