fid,iid,rep,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,0.000465482,0.0,0.0,7.736e-07,0.0
1,1,1,0.0,0.0024237833,0.0,0.0,1.9934e-06,0.0
1,1,2,0.0,0.0001543979,0.0,0.0,3.0815e-06,0.0
1,1,3,0.0,0.0001316477,0.0,0.0,2.24e-06,0.0
1,1,4,0.0,0.000764775,0.0,0.0,2.2559e-06,0.0
1,1,5,0.0,0.0013887552,0.0,0.0,1.2764e-06,0.0
1,1,6,0.0,0.0060962833,0.0,0.0,2.191e-07,0.0
1,1,7,0.0,0.0036463638,0.0,0.0,1.7656e-06,0.0
1,1,8,0.0,0.0053813565,0.0,0.0,2.7801e-06,0.0
1,1,9,0.0,0.000135925,0.0,0.0,2.26692e-05,0.0
1,1,10,0.0,0.0152236643,0.0,0.0,7.993e-07,0.0
1,1,11,0.0,0.002446777,0.0,0.0,2.9383e-06,0.0
1,1,12,0.0,0.0001801607,0.0,0.0,1.4477e-06,0.0
1,1,13,0.0,0.0008262539,0.0,0.0,4.179e-07,0.0
1,1,14,0.0,0.0018510664,0.0,0.0,6.6e-07,0.0
1,1,15,0.0,0.0009257507,0.0,0.0,5.966e-07,0.0
1,1,16,0.0,0.0029440383,0.0,0.0,1.5576e-06,0.0
1,1,17,0.0,0.0024057715,0.0,0.0,5.7098e-06,0.0
1,1,18,0.0,0.0058888404,0.0,0.0,9.8533e-06,0.0
1,1,19,0.0,0.0077270768,0.0,0.0,2.3617e-06,0.0
1,2,0,0.0,0.0004274027,0.0,0.0,4.942e-07,0.0
1,2,1,0.0,0.00440991,0.0,0.0,5.566e-07,0.0
1,2,2,0.0,0.00953325,0.0,0.0,6.3609e-06,0.0
1,2,3,0.0,0.0006103795,0.0,0.0,5.1933e-06,0.0
1,2,4,0.0,0.0013115066,0.0,0.0,8.6894e-06,0.0
1,2,5,0.0,0.0354899031,0.0,0.0,5.809e-06,0.0
1,2,6,0.0,0.0020886705,0.0,0.0,5.8472e-06,0.0
1,2,7,0.0,0.0160928417,0.0,0.0,8.2099e-06,0.0
1,2,8,0.0,0.0149371855,0.0,0.0,3.4988e-06,0.0
1,2,9,0.0,0.0005421858,0.0,0.0,1.9415e-06,0.0
1,2,10,0.0,0.003241336,0.0,0.0,1.6282e-06,0.0
1,2,11,0.0,0.0067347333,0.0,0.0,7.779e-07,0.0
1,2,12,0.0,0.0091158799,0.0,0.0,2.7626e-06,0.0
1,2,13,0.0,0.0019490153,0.0,0.0,7.2917e-06,0.0
1,2,14,0.0,0.0036658003,0.0,0.0,3.4223e-06,0.0
1,2,15,0.0,0.0142272021,0.0,0.0,1.4454e-06,0.0
1,2,16,0.0,0.0083425808,0.0,0.0,6.856e-07,0.0
1,2,17,0.0,0.0009692647,0.0,0.0,6.132e-06,0.0
