fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,8.0,0.0,1,7.4586973280228195,71.79866064793559,8,0.848633674541481,1.0029276271720349,1.7520360709759268,7.031446349609315,4.013299991987395,0.9252507608090994,0.9999999999999948,1.000000113958492,0.9999999999999984,0.22115995115995118,0.04,5.52899877899878,0.25544566544566544,0.03554334554334554,7.186877361731365,0.39339438339438343,0.039597069597069594,9.934936786925688,4.05043554629692e-06,4.05043554629692e-06,4.05043554629692e-06,7.784556315989034e-06,8.333476675721435e-05,8.333476675721435e-05,8.333476675721435e-05,0.00013029156778121038,-0.8280748867730053,-0.8280748867730053,-0.8280748867730053,-0.8280717946288472,-0.03599638077034969,-0.03599638077034969,-0.03599638077034969,-0.03599469035458987,0.5751864373331899,0.8178178178178177,1.3681576279674705e-05,-2.551551551551552,0.4628297362110312,0.9638057564272332,0.94554662688797,0.9913287637969912,0.3841674090575549,-0.07107391732148988
1,8.0,1.0,1,5.384455740358681,32.702283005058064,8,0.8689980886717652,2.9759614725420533,0.10003501348520309,5.783561356175193,57.81537038559686,0.9527456243798544,0.9999999999999938,1.0000001503824159,0.9999999999999966,0.2720879120879121,0.02885225885225885,9.430385103681763,0.2720879120879121,0.02885225885225885,9.430385103681763,0.4021978021978022,0.04177045177045177,9.62876351943876,2.690044215447487e-06,2.690044215447487e-06,2.690044215447487e-06,2.690044215447487e-06,5.352666428805398e-05,5.352666428805398e-05,5.352666428805398e-05,5.352666428805398e-05,-1.1566337024186153,-1.1566337024186153,-1.1566337024186153,-1.1566337024186153,-0.049426014639195305,-0.049426014639195305,-0.049426014639195305,-0.049426014639195305,0.566482766845254,0.9279279279279278,1.3681576279674705e-05,-2.3753753753753752,0.450402144772118,0.9248370251687918,0.9170671324770846,0.982068691713942,0.2790220952630807,-0.07138474624826492
1,8.0,2.0,1,7.2962992900673065,65.92529321757004,8,0.8198423065657526,4.999505437966526,0.21030901400474397,6.314057762080194,30.022763370179494,0.9255139244992238,0.9999999999999943,1.0000002058483592,0.9999999999999981,0.250989010989011,0.023321123321123318,10.762303664921468,0.250989010989011,0.023321123321123318,10.762303664921468,0.432954822954823,0.038461538461538464,11.256825396825398,3.4464722750810783e-06,3.4464722750810783e-06,3.4464722750810783e-06,4.810290740181058e-06,6.683439277148793e-05,6.683439277148793e-05,6.683439277148793e-05,9.107992465769399e-05,-0.9231811005521097,-0.9231811005521097,-0.9231811005521097,-0.9231798414963388,-0.0395840281397273,-0.0395840281397273,-0.0395840281397273,-0.0395830683397632,0.5518612300967884,0.7517517517517519,1.3005112521734099e-05,-2.2872872872872874,0.44218551461245237,0.9446681366158505,0.9320317795885348,0.9898910673456991,0.29611417874338747,-0.07916311454971826
1,8.0,3.0,1,7.205105982478728,68.97016298742021,7,0.7255529704342771,0.3354300557071497,2.4788850421041353,5.102753054214505,2.058487169652357,0.8907238749468169,0.9999999999999928,1.0000001834537036,0.9999999999999974,0.19681318681318682,0.04777777777777778,4.119345770508561,0.2664468864468864,0.02333333333333333,11.419152276295133,0.40547008547008545,0.04290598290598291,9.45019920318725,4.051409772142264e-06,4.051409772142264e-06,4.051409772142264e-06,9.596942443514421e-06,6.699821078913941e-05,6.699821078913941e-05,6.699821078913941e-05,0.00014473267712139371,-0.9380046131770438,-0.9380046131770438,-0.9380046131770438,-0.9379994114207411,-0.05170092582765822,-0.05170092582765822,-0.05170092582765822,-0.051696906614500035,0.5454504692488217,0.7737737737737733,1.9511483468466162e-05,-2.4634634634634627,0.44014510278113667,0.9604175792136269,0.9485998985333531,0.9898192683086106,0.2562195103567263,-0.07146473614524229
1,8.0,4.0,1,6.14585568435191,46.633566526717395,8,0.7402804913724028,-4.243341420904322,0.4111426803504866,4.895765581927797,11.907704589935314,0.8740449565515046,0.9999999999999933,1.000000290961394,0.9999999999999983,0.2441758241758242,0.02888888888888889,8.452240067624682,0.2873260073260073,0.024371184371184372,11.789579158316633,0.45604395604395603,0.0417948717948718,10.91148115687993,4.1819143562721455e-06,4.1819143562721455e-06,4.1819143562721455e-06,1.0198092772272911e-05,8.786669815484733e-05,8.786669815484733e-05,8.786669815484733e-05,0.0001470291080200919,-0.8226206483603914,-0.8226206483603914,-0.8226206483603914,-0.8226156993071057,-0.035986327785412504,-0.035986327785412504,-0.035986327785412504,-0.03598419856045055,0.5337160103850402,0.7077077077077075,1.0617591834829991e-05,-2.089089089089089,0.4362980769230769,0.9509422022278643,0.9465270951675999,0.9909230256404182,0.2874726972278992,-0.05804487734311289
1,8.0,5.0,1,7.143674669220795,63.32743487270247,8,0.762184189354839,-4.415116726442577,0.39662172956902736,4.531473827838037,11.425177921446656,0.8516453289490055,0.9999999999999926,1.0000003092349963,0.9999999999999983,0.20013431013431013,0.039975579975579975,5.006414172266341,0.2598412698412698,0.04330891330891331,5.99971807160981,0.38567765567765566,0.04620268620268621,8.347515856236786,4.399144144622143e-06,4.399144144622143e-06,4.399144144622143e-06,1.1069056834684596e-05,5.6751437509559186e-05,5.6751437509559186e-05,5.6751437509559186e-05,0.00015167459667301495,-0.7735780357345174,-0.7735780357345174,-0.7735780357345174,-0.7735728760138618,-0.0466173418214925,-0.0466173418214925,-0.0466173418214925,-0.04661291650499193,0.5549155595963778,0.6856856856856854,1.3681576279674705e-05,-2.3313313313313317,0.41646489104116224,0.9641338325769913,0.9462125670316613,0.9926591612654612,0.2657925857309305,-0.07073267825450572
1,8.0,6.0,1,6.696421533435793,51.688317870581166,8,0.8475829232543557,1.060524865980618,0.0852140527154097,5.851089496463541,68.66343414042856,0.9444531214498463,0.9999999999999922,1.000000216065079,0.9999999999999986,0.2566300366300366,0.02775335775335775,9.246810382754068,0.2566300366300366,0.02775335775335775,9.246810382754068,0.41428571428571426,0.05394383394383395,7.67994567677682,4.193218292585215e-06,4.193218292585215e-06,4.193218292585215e-06,4.193218292585215e-06,0.00014933840865790092,0.00014933840865790092,0.00014933840865790092,0.00014933840865790092,-0.7468406074959437,-0.7468406074959437,-0.7468406074959437,-0.7468406074959437,-0.017713836800256233,-0.017713836800256233,-0.017713836800256233,-0.017713836800256233,0.5573757688032999,0.7517517517517519,1.6758078645307688e-05,-2.419419419419419,0.4509283819628647,0.9456605388315631,0.9451524157433367,0.9863587449038415,0.27889986095128,-0.0747058014292298
1,8.0,7.0,1,6.208044363838567,48.24270484090604,8,0.888125105264353,3.2809093553814677,2.2330349143875834,5.570667813517697,2.4946622095451962,0.9607026939368692,0.9999999999999916,1.0000002135956434,0.9999999999999969,0.22893772893772896,0.02777777777777778,8.241758241758243,0.22893772893772896,0.02777777777777778,8.241758241758243,0.39340659340659345,0.03855921855921856,10.20265991133629,3.3794407817778657e-06,3.3794407817778657e-06,3.3794407817778657e-06,5.410463770411472e-06,9.660495802681338e-05,9.660495802681338e-05,9.660495802681338e-05,0.00016732469556019194,-0.9857750812551149,-0.9857750812551149,-0.9857750812551149,-0.9857730791164973,-0.02738467851467822,-0.02738467851467822,-0.02738467851467822,-0.027382741690294386,0.5380570682267394,0.9279279279279278,2.2717281330269027e-05,-2.661661661661662,0.4375,0.9531331614888261,0.9435097486524642,0.9921465131043263,0.2589374382903859,-0.0750379723922289
1,8.0,8.0,1,5.82731297300265,38.917868894310125,8,0.7765634036988849,2.999874361047894,0.0858125032687474,5.201624541882041,60.6161613254843,0.8850737607830292,0.9999999999999913,1.0000002231157523,0.9999999999999973,0.30409035409035406,0.03216117216117216,9.455201214882308,0.30409035409035406,0.03216117216117216,9.455201214882308,0.41098901098901097,0.04620268620268621,8.895348837209301,3.1616908427628067e-06,3.1616908427628067e-06,3.1616908427628067e-06,3.1616908427628067e-06,5.439765332519057e-05,5.439765332519057e-05,5.439765332519057e-05,5.439765332519057e-05,-0.9171601969664762,-0.9171601969664762,-0.9171601969664762,-0.9171601969664762,-0.04502687794249831,-0.04502687794249831,-0.04502687794249831,-0.04502687794249831,0.5745803288110172,0.8398398398398399,1.3005112521734099e-05,-2.419419419419419,0.4328767123287671,0.9483765252707901,0.9400458481998978,0.9919460670504608,0.306237011994673,-0.08752591690593033
1,8.0,9.0,1,7.018831928995322,57.645556594960595,11,0.7469976612384623,1.9839005297145462,0.19742823997564635,5.541338227466184,28.06760688415058,0.8983499014733765,0.9999999999999937,1.0000001504076148,0.9999999999999983,0.23216117216117219,0.05,4.643223443223444,0.23216117216117219,0.05,4.643223443223444,0.43076923076923074,0.034163614163614166,12.609006433166545,4.39873329075885e-06,4.39873329075885e-06,4.39873329075885e-06,6.845648270474167e-06,7.557093952581847e-05,7.557093952581847e-05,7.557093952581847e-05,0.00011839690809550077,-0.8315065517550307,-0.8315065517550307,-0.8315065517550307,-0.8315045171202436,-0.043884251945364036,-0.043884251945364036,-0.043884251945364036,-0.043882372417731845,0.5738267360773917,0.8398398398398399,1.3005112521734099e-05,-2.441441441441442,0.445679012345679,0.9690265819793863,0.96014970248932,0.9956931220382867,0.2674712269338198,-0.07228901244468666
