fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,8.0,0.0,1,1.0233021464344743,0.12362715387558376,1,0.8703513281912219,13.738058258373808,2.1315028890097447,10.108804114300005,4.742571153162435,0.9999999999999967,1.0000010305850564,0.0,0.0,0.4305026895793906,0.47802267316938196,0.0,0.0,0.4504092212511187,0.4512052752122175,-5.271032154176771,-5.271032154176771,-3.001838634944222,-2.751359273475425,-5.038070741378972,-5.038070741378972,-2.768877222146423,-2.7648666459764524,0.9182490619437733,1.0160160160160154,5.366976945540476,0.8178178178178177,0.42857142857142855,1.100770401826756,0.917519697489757,0.973795261062255,0.19664380140576498,-0.4823935816735211
1,8.0,1.0,1,0.6724000213467792,-0.07487712758632847,1,0.6754898135170466,4.6808390987734825,0.37758508919454575,9.432118197638768,24.980113006472546,0.9999999999999107,1.0000005994892416,0.0,0.0,0.7083922071851572,0.7177668945363093,0.0,0.0,0.7150421593335967,0.7531645632759287,-5.25162187296328,-5.25162187296328,-1.5314138630729732,-1.4821815499274709,-5.202781348385748,-5.202781348385748,-1.4825733384954405,-1.2842308063086483,0.8600847796710673,0.9499499499499499,2.325444274683707,0.5315315315315318,0.42857142857142855,0.9223210833031679,0.8614047186766405,0.8455809463004054,0.19680873831019388,-0.654639031546714
1,8.0,2.0,1,0.7995182548768399,-0.3216401228478514,1,0.8793989662416137,6.2132871027695,0.8162420437794038,8.505259659487454,10.420021517276892,0.9999999999999933,1.0000026938446664,0.0,0.0,0.5486723188272613,0.8022361289396307,0.0,0.0,0.5686636410550936,0.8904914662721054,-6.122485039843795,-6.122485039843795,-2.7632469760474825,-1.2108063419887083,-5.907249595848279,-5.907249595848279,-2.5480115320519667,-0.6468942416060433,0.8392254690026238,1.06006006006006,3.7633583622865325,0.641641641641642,0.35714285714285715,0.9893543465148895,0.8812235719828151,0.7738260171730702,0.19726146097607594,-0.4189654409645682
1,8.0,3.0,1,1.7304693740180792,2.7864170684531926,2,0.677154531021352,10.248881843401202,0.8897187664417625,7.865396931249312,8.84031811839292,0.9999999999999837,1.0000004728950715,0.0,0.0,0.9987662590335237,1.0009932179345744,0.0,0.0,1.0429234387378696,1.0707464002771954,-6.454635292384493,-6.454635292384493,-0.007963347983878322,0.006410859533533042,-6.181347263805176,-6.181347263805176,0.26532468059543923,0.43730806777750786,0.8310026385347143,0.971971971971972,1.5892828656229763,0.3993993993993996,0.5,0.6400977674686762,0.88912341324309,0.4399973356734259,0.18373307431554423,-0.4328282318581735
1,8.0,4.0,1,0.9177337194987718,-0.14826406054043284,1,0.9003896457880873,8.68314408080375,0.7293972522321351,8.221866647015991,11.272138223519564,0.9999999999999877,1.0000006800789416,0.0,0.0,0.49818439269477205,0.4858728506183151,0.0,0.0,0.4941719898864293,0.4694386203743667,-5.5833912689629965,-5.5833912689629965,-2.8018328804573733,-2.870573036994534,-5.628725313113925,-5.628725313113925,-2.847166924608302,-2.986384267659449,0.9047029965328686,1.0160160160160154,3.7633583622865325,0.44344344344344305,0.7142857142857143,0.9192838235135417,0.8640399145988099,0.7692047041564407,0.2248330264890199,-0.4960134332768371
1,8.0,5.0,1,0.7493100619745625,0.07512903512941538,1,0.7109109089582409,4.861497220784802,1.7943277858671718,9.564660031728748,5.330497642105169,0.9999999999999664,1.000002171735795,0.0,0.0,0.676220044813859,0.6848355547634565,0.0,0.0,0.6749164803182217,0.6797079921369945,-5.749633184179884,-5.749633184179884,-1.8616159747105123,-1.8120799528056741,-5.760738288145194,-5.760738288145194,-1.8727210786758222,-1.845118433083317,0.7049371893136829,0.971971971971972,5.234296130145156,0.5095095095095097,0.5,1.0803560961545606,0.9150084937740832,0.7465442555881914,0.19911270132259873,-0.6125560113356329
1,8.0,6.0,1,0.10530425363277941,-0.729765629102006,1,0.8086660829463015,11.96182890064365,3.2434008037192306,7.535903960235047,2.323457511508776,0.9999999999999181,1.0000009431184678,0.0,0.0,0.7769475966688346,0.7162042025033244,0.0,0.0,0.7719085402168155,0.6772362194692528,-6.263184718542249,-6.263184718542249,-1.397018403977877,-1.777465502067689,-6.3040710926679875,-6.3040710926679875,-1.4379047781036158,-2.0347258186041177,0.8891669208074203,1.0380380380380387,3.316347955442545,0.7737737737737733,0.5714285714285714,1.0369168186663107,0.8881874499398166,0.6329969351884164,0.19577217352437715,-0.6717107971152677
1,8.0,7.0,1,1.2648213542881976,1.2812659196349898,2,0.8496081859099748,5.017845924922412,2.4498510900348243,9.469412711217569,3.865301344124945,0.999999999999958,1.0000017683586353,0.0,0.0,0.8744939074373813,0.7130504556128611,0.0,0.0,0.8807033906227235,0.8105573673579201,-5.794489150826198,-5.794489150826198,-0.7272436917166827,-1.6627260217857973,-5.75363455286188,-5.75363455286188,-0.6863890937523642,-1.0899836769545912,0.7839607822548322,1.0820820820820811,4.27336709002969,0.6636636636636631,0.7142857142857143,0.9341339401409138,0.900657658086608,0.4868976583222885,0.19379709214329466,-0.47842759921404
1,8.0,8.0,1,0.18631724646017273,-1.4289815421779957,1,0.3447789719146519,5.841669189722868,0.5085936050210641,4.495899147062338,8.839865666175912,0.99999999999997,1.0000025740937262,0.0,0.0,0.59971891100261,0.5566997212983813,0.0,0.0,0.6080126479020238,0.5492153335129392,-6.390310841452871,-6.390310841452871,-2.557920582648583,-2.832826577006033,-6.303142331048756,-6.303142331048756,-2.4707520722444674,-2.8413599135222882,0.7839607822548322,0.8398398398398399,3.0724688427090037,0.5755755755755753,0.5,1.0321629095821707,0.9697291794538545,0.9698170704737242,0.08681935521308538,-0.6768191919443995
1,8.0,9.0,1,0.33167607610411065,-1.2198634371814612,2,0.718964463794775,5.313049072774983,0.7851503996894205,10.838605777267963,13.804496287023936,0.999999999999966,1.0000018417961327,0.0,0.0,0.2850922796040309,0.7064623122542709,0.0,0.0,0.29683551602405933,0.7909470240376558,-6.006254597995532,-6.006254597995532,-4.293917782770794,-1.7630620867077624,-5.768638598778553,-5.768638598778553,-4.056301783553815,-1.2059510663259037,0.8600847796710673,0.9499499499499499,1.7154331750298604,0.3773773773773774,0.5714285714285714,0.9225090091229984,0.9499744796660318,0.9547384901389802,0.0863866775071916,-0.5627282929395402
1,8.0,10.0,1,1.460277723265459,1.8505772871424284,2,0.905981407401801,4.607056975551394,4.9380152698851205,7.392834798837962,1.4971267593933444,0.999999999999972,1.0000023734987522,0.0,0.0,0.6373458874753706,0.597696631469341,0.0,0.0,0.6629160085591113,0.6557963001845442,-5.262190905913694,-5.262190905913694,-1.9083551729193062,-2.1169971273004786,-5.059216687622548,-5.059216687622548,-1.7053809546281609,-1.7414011020477762,0.781061186729918,1.1261261261261257,3.7633583622865325,0.6636636636636631,0.35714285714285715,1.107807330978731,0.9334196462571809,0.8322528966803149,0.17224477166206936,-0.4322331739312205
1,8.0,11.0,1,-0.19898659159561322,-1.2753831631648087,1,0.5012404562331289,3.6451574500292985,0.7106413227842264,8.916759396742773,12.54748226828091,0.9999999999999051,1.0000015490400236,0.0,0.0,0.7123271488427493,0.805625896578965,0.0,0.0,0.7493102702871826,0.7667726475365927,-5.443655520503411,-5.443655520503411,-1.5659919043011237,-1.058105661130818,-5.174977269050541,-5.174977269050541,-1.297313652848254,-1.2069462475189718,0.9202390722583169,1.06006006006006,3.316347955442545,0.6636636636636631,0.7142857142857143,0.9083569488189482,0.8772156787918937,0.8129739433327302,0.19448308355418703,-0.6655522363933559
1,8.0,12.0,1,1.4565163969885562,1.4433512656899055,1,0.8722348143824412,3.0380972409729594,0.24306633978292894,12.84843200761703,52.859774903803455,0.9999999999999903,1.0000023547109609,0.0,0.0,0.450474749606743,0.6344414740387121,0.0,0.0,0.477701794932364,0.6496358441520946,-5.811111690432426,-5.811111690432426,-3.193352606748062,-2.1243014237508855,-5.479902130271466,-5.479902130271466,-2.8621430465871014,-1.9199612840017002,0.8310026385347145,1.2142142142142145,5.101615314749834,0.6636636636636631,0.5714285714285714,0.990073109223728,0.930326868345799,0.928246697214682,0.126956875271969,-0.6257706653087387
1,8.0,13.0,1,0.3192784519595794,-1.4649462524523023,2,0.7687147421879958,7.795656201179815,2.150117157533593,5.101954494185149,2.3728727880287317,0.9999999999999933,1.000006351268016,0.0,0.0,0.8030369597106306,0.748707180218962,0.0,0.0,0.7855263982266703,0.7463139484756185,-5.570288792080886,-5.570288792080886,-1.0971410157780506,-1.3997735775567177,-5.694458883114544,-5.694458883114544,-1.2213111068117088,-1.4446047896252683,0.7839607822548322,1.0380380380380387,1.8504070195423021,0.4654654654654652,0.7142857142857143,0.8428288761751871,0.8891865017504159,0.742826646863645,0.1688519505804666,-0.6218718923130573
1,8.0,14.0,1,0.46226780675362095,-0.9954769721322188,1,0.79206092852979,11.025012173493703,1.142508557456074,4.745443641181571,4.153530063484027,0.9999999999999647,1.0000008125007043,0.0,0.0,0.6650763769083003,0.49931948475020266,0.0,0.0,0.6571820054841966,0.5416313158938346,-6.475769076224996,-6.475769076224996,-2.1688880413144647,-3.242291397723035,-6.553558982092518,-6.553558982092518,-2.246677947181987,-3.0039462068338882,0.7311197349251215,0.8838838838838833,1.1144152514667882,0.047047047047047236,0.42857142857142855,0.6827129732993679,0.8360819983423969,0.5308418862273233,0.22948760526855697,-0.34673143709314974
