fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5
1,6,0,0.0,0.35723523097095344,0.017922495236219645,0.0,0.7136460244961355,0.004714267080975465,1.1049926731023192e-08,8.756739413945602e-09,7.259465647279277e-05,0.8117561472968379,0.9999999999999878,9.486219793085164e-13,0.9999999999999982,0.24260355029585817,0.11184210526315792,0.11607202894067972,0.18238993710691828,0.19322033898305088,0.10675752413401482,0.06667995725733109,0.13663652692749068,0.15639739918657236,0.2102510700181421,0.05807185917855206,0.10895961136893256,0.14318739331158015,0.22765999981216253,0.21965554035319895,0.3076341389306451,0.32433105420624686,0.2959383904103729,0.21288780688898812,0.28815722578089714,0.33818202268503694,0.31180360379808025,0.4731115981954068,0.03759398496240611,1.3366027997469908e-07,0.10385756676557856,0.48275862068965536,0.8494942572053621,0.8264843710647924,0.8446823675336173,0.2787563963327025,0.6092576596671664,0.37614389907334644,0.35316522551012763,0.403042080434759,0.30705135263200245,0.3777400985618864,0.2796453709446642,0.30072305908942143,0.3070513526064569,0.8646962994854828,0.11887845736964184,0.1540287109120279,1.5811359550881228e-08,0.31971494540154377,5.552118412533379e-08,0.4782702034847841,4.363979962862958e-08,0.5101565085814814
1,6,1,0.0,0.48741421961015813,0.11246615395962274,0.3333333333333333,0.4446932321860872,0.0047142643192372245,5.442114395011167e-09,4.1311091307180336e-09,7.14018709717697e-05,0.7875319024911819,0.9999999999999685,6.144965101134237e-12,0.9999999999999982,0.7041420118343195,0.14802631578947373,0.2632602229359355,0.49056603773584917,0.3457627118644069,0.16581487791027827,0.06751845244210786,0.11989113880116946,0.14909190723333374,0.20060313677742506,0.06123132863021272,0.11299901194645141,0.11931890790312019,0.2243949640581954,0.29392867822284285,0.38796397635898594,0.4147543148446236,0.38756335867360153,0.295643836354564,0.3997895463915268,0.4167135285463696,0.4106990368036681,0.5815174024664254,0.010025062656641687,1.2416753734325713e-07,0.0801186943620178,0.5172413793103451,0.836051722145237,0.880268754711651,0.9685489677406733,0.14320909799812692,0.46642980491053065,0.2211415086305063,0.24449699728614904,0.2795137515102808,0.1634708382155468,0.46817940262817964,0.15752688989373806,0.4045181591466707,0.16347083819610092,0.8955205770028785,0.18630397505457358,0.2321506350179754,1.610476392980415e-08,0.19352464233459177,3.1069727641143625e-08,0.2988344282514618,2.115869432590672e-08,0.34407560431323797
1,6,2,0.0,0.41305415048595306,0.05768659518357658,0.3333333333333333,0.7076245566124414,0.0047142653545298435,9.917350134226058e-09,6.712917500655747e-09,6.054013486206333e-05,0.8570363244091851,0.9999999999999853,3.134936605556256e-12,0.9999999999999953,0.46745562130177515,0.10855263157894736,0.22504529185630337,0.1666666666666667,0.11186440677966109,0.1805792163543441,0.12560433068034693,0.2457452479099515,0.23304017867044377,0.2555363064133207,0.11183914535567871,0.2173904681784842,0.20982032738509473,0.27079450947793593,0.3208515243503762,0.456049425317121,0.44807567432789724,0.396630936448738,0.31784293621751886,0.45046984181858846,0.4548485658163486,0.41369593459635257,0.5991969135996356,0.027568922305764437,9.841375237993705e-08,0.10089020771513343,0.44827586206896564,0.8273870372135301,0.7148601997698667,0.8266757254072308,0.44115598186882915,0.6321977556154282,0.28221366569003664,0.23935827084996397,0.26361994864591853,0.21913552187168417,0.4700098216096949,0.19753137318217537,0.37995881572104,0.21913552185479962,0.8810330247384425,0.1740921400934563,0.2253550227763919,2.2834351935039052e-08,0.21384589653034586,3.043829809060755e-08,0.32699145289060094,3.5318305325996777e-08,0.36767758046152205
1,6,3,0.0,0.4688801322267051,0.10117617667498964,0.3333333333333333,0.620437820595134,0.0047142666012148894,8.652948800460205e-09,7.546003611411193e-09,8.171217838377389e-05,0.8451072767684338,0.9999999999999825,3.2437773407818e-12,0.999999999999998,0.6627218934911243,0.10855263157894736,0.3172020679598781,0.2767295597484277,0.17966101694915257,0.1843328617214795,0.06077288270690108,0.2408668945675323,0.2602581940892903,0.2831453372099826,0.05463172885656457,0.21784871312962237,0.23722861958715732,0.28861388618177986,0.24074653570476517,0.43646403162284436,0.45617461061232667,0.40469849494295207,0.24428311061253927,0.43916503725777445,0.4685734759460032,0.41877009760823003,0.7205073753881837,0.03759398496240611,1.5967896485352118e-07,0.10682492581602368,0.27586206896551724,0.8437965429745662,0.8384976452425055,0.8952551075240265,0.18200038603304375,0.6173048393576488,0.30173757634961684,0.37336203864397044,0.4410851903545545,0.4081215663050382,0.5210664649719168,0.3836928569154114,0.43196092617303766,0.40812156626537593,0.8545269342200527,0.1903018824470523,0.2392430254083059,2.2262299327157728e-08,0.3584999278181042,4.1854236412489886e-08,0.45266973766050533,2.3729638929849997e-08,0.4130451336081426
1,6,4,0.0,0.43667512081510285,0.07185313132873553,0.3333333333333333,0.6899016813027135,0.004714269353992921,5.12832168799554e-09,6.070842471861347e-09,0.00011693939480317557,0.8965258935739491,0.9999999999999754,3.0197035159656906e-12,0.9999999999999958,0.7869822485207101,0.13486842105263164,0.3172547590840082,0.2704402515723271,0.13559322033898316,0.24220428116435821,0.09246626769788262,0.17192892242234373,0.2157962748080446,0.24394572218696178,0.08254558839617124,0.17123216166501165,0.18588711091097532,0.26810310644089164,0.27175883969797,0.3716680465606268,0.41260532791086857,0.36345943198321934,0.27203774734254244,0.39037747244277576,0.4165381075389138,0.3933505078561828,0.5245079978146072,0.05263157894736842,8.32968721075025e-08,0.08902077151335305,0.31034482758620696,0.7755091826593741,0.8041039562240857,0.8268399458404792,0.22704498239298082,0.6242582401480954,0.30810326578183894,0.25655040449022204,0.2964303073279817,0.3970173803496503,0.4463075513490027,0.3693760535378986,0.37096437748587385,0.3970173803473792,0.8844869682199045,0.1319171541996432,0.16634368532377075,2.3525310972426798e-08,0.39009948482655743,3.0765487207089534e-08,0.3829815563434684,2.6576710707651043e-08,0.4180898821100249
1,6,5,0.0,0.44724514912424956,0.07132693194783296,0.3333333333333333,0.6673874386729405,0.0047142662020803324,9.132824870447472e-09,6.4225220386598366e-09,6.356732053459821e-05,0.8958516101109324,0.9999999999999905,1.0106328005910804e-12,0.999999999999998,0.698224852071006,0.07236842105263158,0.44599157324544425,0.24842767295597487,0.1966101694915255,0.1480515332197615,0.08053351819911912,0.17509689013697768,0.15796141348278184,0.201047462018788,0.07175507781269094,0.16033554917977458,0.16573084361827736,0.22323061888894644,0.2770387285135892,0.3961597230710605,0.3829202448194152,0.3466529434584207,0.2753941977631881,0.39967648136937595,0.4165806410592045,0.36841993018803726,0.37941520541185847,0.02255639097744369,1.3366027997469908e-07,0.09198813056379818,0.034482758620689835,0.7977893934184388,0.8503561720170079,0.894444850344928,0.31846298902787723,0.6175497167799509,0.25467915041628014,0.34981742201704114,0.3861051946088154,0.204927831978226,0.5633316589840234,0.17791075001686513,0.46501697779453866,0.20492783198944495,0.9012541993072622,0.11959657818548824,0.16023608407686207,1.777456442973885e-08,0.32622473481980163,1.9400936150021945e-08,0.32144880164543,1.8748624992775015e-08,0.3611729239727493
1,6,6,0.0,0.5039085624156863,0.12037607100796603,0.6666666666666667,0.7292410823496042,0.0047142693084031365,2.0599286831886787e-08,5.648690227887922e-09,1.630678318902753e-05,0.9246862383791696,0.9999999999999927,9.753102117566288e-12,0.9999999999999994,0.7455621301775149,0.12828947368421056,0.31293098742744857,0.3144654088050315,0.11186440677966109,0.34071550255536626,0.09211539430227392,0.15209709444667271,0.13202464023582855,0.12904925745794563,0.0858640645066781,0.14544118016865681,0.1403243572147907,0.17975304941815254,0.31861556250865025,0.41663031557517516,0.4052745736438632,0.3317872571841332,0.32775465595300246,0.4377731403048265,0.4450283828274509,0.38574667324399925,0.38274513021094414,0.010025062656641687,1.0656690628207214e-07,0.08308605341246292,0.13793103448275867,0.7830520881142868,0.9381345144382958,0.9537086619349064,0.1321529390956474,0.6773970562497782,0.20118137059950653,0.18678961328332866,0.2299566392528405,0.29683698322188584,0.43827783549147964,0.2502932348052193,0.3617153687365116,0.2968369832233625,0.9206929778983735,0.1470788351369625,0.19662142482427022,4.548479912573092e-09,0.14601157766591055,9.827213194478044e-09,0.18919572986717817,2.1896773089610618e-08,0.25346864445243483
1,6,7,0.0,0.4231246951715468,0.06577125725914118,0.3333333333333333,0.6760207248732393,0.00471426431369578,1.9090707436455354e-09,7.288316492673896e-09,0.00040590055834617805,0.7669021277789673,0.9999999999999847,3.7702451295522355e-12,0.9999999999999963,0.8165680473372782,0.22039473684210525,0.21673810260262477,0.36792452830188693,0.15593220338983052,0.2887563884156731,0.14634959798249028,0.1905001943188855,0.2145786182752971,0.2444091135965716,0.1246603615787055,0.1872930893518402,0.1907966169099938,0.24571465973389764,0.34381877979401865,0.41213128461761495,0.4355277467455427,0.39028864642605593,0.3242874075404099,0.41208016879177956,0.42724028546345566,0.37716111501986654,0.38091812338015973,0.05263157894736842,2.01933005594742e-07,0.07418397626112755,0.3793103448275864,0.7999455832538362,0.8130643828259649,0.8949746190377235,0.22192332550144905,0.5747349425463698,0.2770633755557252,0.3311438449504114,0.3787468977509514,0.2841435062227288,0.35077996981728116,0.24967537838973944,0.29089701143219726,0.2841435062316968,0.8815585434483894,0.16002237997337646,0.18926757065567248,1.7551813956988978e-08,0.3091982252988809,3.2238976611683924e-08,0.3433402682827945,2.3120920592229866e-08,0.39088517531461603
1,6,8,0.0,0.4690919791374616,0.09193185061947223,0.3333333333333333,0.630877626210067,0.004714272901027006,1.3305459305329958e-08,5.699022044981926e-09,3.3402721256396956e-05,0.9182578788608942,0.9999999999999916,5.3782019358579024e-12,0.999999999999998,0.6449704142011836,0.24671052631578944,0.1537850888086071,0.23584905660377367,0.22711864406779675,0.1174768383468297,0.14824985522801856,0.2573328426702993,0.25282687568245266,0.2574387027688404,0.13273680019889383,0.23911421002771957,0.22286941373933275,0.2760768844804291,0.2997926319562548,0.4111290242763211,0.404775949838604,0.327179271705535,0.3029873469646046,0.42090557755864927,0.41576581088614,0.3609983668755768,0.6057301637626549,0.040100250626566414,3.3214174868170694e-07,0.10385756676557856,0.2413793103448275,0.8646434092304529,0.7811748986623903,0.8235958002591774,0.2838236906345963,0.6563167131229913,0.47272288633217907,0.387174910752488,0.43217197870723734,0.2970042186406341,0.5369560503034132,0.22240801050468428,0.44980650845087305,0.29700421859549003,0.8274896758618127,0.15627482093228573,0.2025851506994351,3.717452397923598e-08,0.48045079827121684,4.844487455491992e-08,0.586875793599084,2.989198986523497e-08,0.5165248838161738
1,6,9,0.0,0.4968276574707273,0.14160903768912653,0.3333333333333333,0.532351460406666,0.004714269009246011,1.7516649141264725e-09,6.521424627623656e-09,0.0003969943922039318,0.7874912149736278,0.999999999999986,1.3968975546326933e-12,0.999999999999996,0.7455621301775149,0.1578947368421052,0.2641421059608502,0.30817610062893097,0.11186440677966109,0.33390119250425904,0.13448465867771273,0.23941810419223167,0.23696670548704826,0.2675537153532632,0.11909957837551001,0.220511681153844,0.20491636813759398,0.2852061206711892,0.2835022377490569,0.39266187054662266,0.38800329881545154,0.3382731045207177,0.28258246164949474,0.397007938331306,0.39284411406943925,0.36734669930864805,0.6027084459053316,0.03508771929824568,1.2891390865897808e-07,0.07418397626112755,0.44827586206896564,0.7645946718253451,0.703492330394087,0.835050299596946,0.3214512276387573,0.6456162212219484,0.3790687736008498,0.40774156825617647,0.4750701673080564,0.17413495591218053,0.42274207234164507,0.20270319009539609,0.3274081536445287,0.17413495589639325,0.8443155638426174,0.15859724685841914,0.20751003860373254,2.306307902048445e-08,0.358672732712586,6.347919886162259e-08,0.5283825295043515,3.928102292953609e-08,0.5847538218348374
