fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5
1,6,0,0.0,0.36222076435086076,0.01876204192889714,0.0,0.6965952585913872,0.052548019178774386,1.1203408795603562e-08,8.215991221709712e-09,0.0002615984573510943,0.8043728358404396,0.9999999999999857,1.1257389106254898e-14,0.35433070866141736,0.16742081447963797,0.06005224484210476,0.34649122807017557,0.2549019607843138,0.1551876101737598,0.12169455940814318,0.13869558084495406,0.16868098417673294,0.3539343861755948,0.10703698269911463,0.11782455645489696,0.14914427533071234,0.316204628340222,0.25458964850769517,0.27659165515144396,0.2568201337039271,0.4424076768461354,0.2393145836795333,0.24664971258675272,0.2652161864902933,0.4043373217530193,0.6427336601070259,0.03258145363408528,1.5005263329577995e-07,0.10588235294117644,0.5714285714285714,0.9406818655107829,0.7998791444985498,0.8458726871206478,0.38419856688214893,0.5550070481960124,0.3975906722192412,0.40573685215571853,0.440305820038855,0.3996484304088189,0.6071133304756363,0.3294769699958112,0.560749781374808,0.39964843039613207,0.7514957354442657,0.16090330997201485,0.22453277291583856,6.755721144058519e-08,0.49645756780153205,3.62084349429317e-08,0.4549868707780154,2.8968115964531404e-08,0.5568457369691463
1,6,1,0.0,0.5051396683842584,0.12038358166644296,0.3333333333333333,0.47645070968251196,0.052548017416175256,9.550981533188122e-09,4.082833432788848e-09,0.0001387216779161274,0.7960656398779818,0.9999999999999657,2.1744043833210147e-13,0.6614173228346459,0.1538461538461538,0.12334982032729255,0.5263157894736843,0.27450980392156865,0.22746882108400662,0.14000641327920366,0.19866658343406907,0.20496482668309923,0.3047905941294534,0.12609088193742093,0.13879877648500166,0.17872373335576147,0.302405225308343,0.33042398378445326,0.405102646899739,0.37919241410015714,0.46925886371049336,0.3199133218479911,0.33384334534167814,0.3714888270173342,0.46657403911892575,0.6727670548641875,0.010025062656641687,4.119488229219154e-08,0.06176470588235294,0.5,0.8885606996087574,0.8454860883227573,0.9250017691767262,0.25478160980969045,0.5118716691648625,0.2505656981910177,0.2776566004825609,0.30004882404173605,0.23052866408467684,0.4425771202919446,0.18923967533931582,0.41180466086129264,0.23052866410692635,0.7998099404578956,0.23719953500039687,0.29694779096099905,3.4886833011706534e-08,0.30576179317314045,2.5189798635537573e-08,0.3691372784409345,7.254138326846402e-09,0.32950047188097165
1,6,2,0.0,0.42405561268046277,0.06272506132784902,0.3333333333333333,0.6889275558462382,0.052548017332262144,8.011728728707e-09,6.448556721670055e-09,0.00029667239566322733,0.8481741145906593,0.999999999999984,1.839762461578487e-13,0.6614173228346457,0.09502262443438914,0.18951490342674207,0.26315789473684215,0.1813725490196078,0.16447368421052633,0.15043790374722776,0.21231371170801014,0.24880027577775604,0.29286064391081523,0.1337330512987677,0.1502694041644658,0.22693246379902862,0.2801094398431295,0.31777045749292104,0.392569740900061,0.38861466913888565,0.4261254430699799,0.3041571422043232,0.32010225646856383,0.38300574142738997,0.4138185303167603,0.605652264903892,0.027568922305764437,2.7684970132201405e-07,0.09999999999999992,0.5,0.8414496663188438,0.7315689078393826,0.8375689042777162,0.43217540304893054,0.6361805767708708,0.31112589937782603,0.2714848795939053,0.27887889800464283,0.3360370556374561,0.5932966722020591,0.2646398622552774,0.5608637454976317,0.33603705564905456,0.7910427651637948,0.19759270653239996,0.26658373145425046,3.041219719316197e-08,0.31690010332915897,3.5045535933704954e-08,0.369965027273457,1.803207197493114e-08,0.4003029824980714
1,6,3,0.0,0.4795459061326573,0.10554548123378676,0.3333333333333333,0.6084575724155803,0.05254801843706637,6.599043634130814e-09,6.9213975225358274e-09,0.00040094712209086543,0.8459769991063477,0.9999999999999826,1.260773902575648e-13,0.6535433070866143,0.17194570135746612,0.10969149379252241,0.3684210526315791,0.24999999999999994,0.1697069377990431,0.14046658291001715,0.22927559287890073,0.2841897519799634,0.3206879113293688,0.1266364549088772,0.16085872497562934,0.24782097117316068,0.32611962737449096,0.29533069172008913,0.39654955881737575,0.4088540079677764,0.43487366799474864,0.2885130633100244,0.32378811394262025,0.39344257839770636,0.4458362677986708,0.796783322263851,0.03759398496240611,1.315365018832884e-07,0.11176470588235297,0.2499999999999999,0.8659896789009476,0.8801615565731336,0.8984868431268574,0.1605578893682691,0.5357258613168122,0.2930385635004084,0.395410948749948,0.4426658004145456,0.23211948241822147,0.4594832121790681,0.2249074905544269,0.40564042482446805,0.2321194823919671,0.7830190534192756,0.19304346269989575,0.2531263705677452,4.964237851301612e-08,0.4125990479081112,3.5261139320718095e-08,0.3993236065807137,1.9446270693296197e-08,0.4512083409838106
1,6,4,0.0,0.44129284230089505,0.07175045510738573,0.3333333333333333,0.7360315873649668,0.05254802147907694,5.708523427941117e-09,6.168981395716799e-09,0.00041777571902712056,0.9025578163910205,0.999999999999975,1.0519882728333204e-13,0.566929133858268,0.09502262443438914,0.16275149902696479,0.33771929824561414,0.20098039215686275,0.1939879342625338,0.10004426756105332,0.1182933077338759,0.20053812349596928,0.26039750164629627,0.08970086095847576,0.09874123774363656,0.17697133372757498,0.2531430379528885,0.2646202233237073,0.29637146412954346,0.3368509409102642,0.3923681324488148,0.2555290165787439,0.2641908719109621,0.33741756812911705,0.3889737054351371,0.5073793272125486,0.05263157894736842,7.970299317176381e-08,0.05294117647058828,0.4642857142857142,0.7994300826193435,0.7764861116792359,0.835005264375385,0.28171783997035726,0.6549343900949821,0.30218450168813354,0.26069459874380607,0.2874180811982865,0.2905584971245024,0.5113524514110068,0.237763368680836,0.47882520230442177,0.2905584970746373,0.7744517275856363,0.23393959660961094,0.29742210566965205,1.426468252052971e-08,0.23411007529313646,3.163510610294911e-08,0.38646598453218034,1.7505887093751273e-08,0.3864043695399523
1,6,5,0.0,0.45372100776897617,0.07120217958246206,0.3333333333333333,0.6843829371680852,0.0525480178715085,1.031074737500597e-08,6.591208526312576e-09,0.00022427863486899517,0.8953140973127491,0.9999999999999911,4.619677936715992e-14,0.8188976377952758,0.2533936651583711,0.09463644110785924,0.2850877192982457,0.10294117647058822,0.3082443871917556,0.11130740612565279,0.1531859395983617,0.1922655747457227,0.23958707193094586,0.09953139950206857,0.10956253347155857,0.17609410861070005,0.20873134946219904,0.284334243593931,0.3408479132318255,0.340138031123413,0.3853346184375501,0.2733347953465301,0.28345358706102863,0.34503123545321657,0.3590419634183904,0.5251922504765465,0.02255639097744369,1.1480610627879138e-07,0.11176470588235297,0.1785714285714285,0.8514485225430388,0.8062170402344915,0.8928201109497377,0.431638691920891,0.5748833755974105,0.2820121554386322,0.3700415511482489,0.38899489088516015,0.29342343292787787,0.5483161777952191,0.28746878528054415,0.48972812802324306,0.29342343294116363,0.7995763681036758,0.1781362289417564,0.22242696914172383,1.8583706876417726e-08,0.2361228116693114,1.894025900946453e-08,0.30516845532015113,2.5679772747566943e-08,0.4219728976830419
1,6,6,0.0,0.5139260486438741,0.12271048590275797,0.6666666666666667,0.7247551465769266,0.05254802088615273,2.142095538691144e-08,5.30771533877742e-09,5.557512341633725e-05,0.9244600214650514,0.9999999999999923,3.854284122383397e-13,0.7244094488188978,0.19909502262443443,0.10581099068662209,0.2149122807017545,0.2647058823529411,0.08504987430054337,0.1341084346491282,0.1646972640464632,0.18696687223783415,0.19758032848473628,0.12289874911627664,0.13528492898750905,0.17759786144742717,0.19018963762645344,0.32834364329017424,0.3785224661325378,0.36782144793216953,0.38481189749881817,0.32361879381469494,0.33785201308500135,0.3796396872210675,0.38612730424934644,0.5164420312770865,0.030075187969924852,6.253716022218201e-08,0.06764705882352945,0.5,0.8269264569127739,0.9263136014189328,0.9429976279748963,0.16384254178372665,0.6098384309862294,0.20373431875559378,0.19582113565835657,0.2226519805142293,0.18219432738417296,0.5268448853441181,0.15003474942808334,0.49151504416217595,0.1821943273488049,0.8559007359280133,0.19526296865163234,0.273874204187338,1.4595755793951636e-08,0.19309778975984968,1.2514120419299792e-08,0.2614429270139968,1.0243279936544677e-08,0.281769767126796
1,6,7,0.0,0.4298300919811704,0.06833200045759844,0.3333333333333333,0.6737473681581958,0.05254801593874358,1.514720517950468e-09,7.14270026483555e-09,0.001978355483300873,0.7747789302479114,0.9999999999999845,1.5638077692166802e-13,0.4724409448818898,0.19909502262443443,0.06794168378081464,0.37280701754385975,0.1274509803921569,0.33473529865720036,0.06666950466099966,0.10859437706449558,0.24036485928797474,0.2520739171940087,0.05774451436214574,0.07019275358662139,0.22116278460882108,0.23198865858308007,0.2415641550615647,0.2987772062561411,0.3879936762256107,0.3977030111218766,0.21908541318064279,0.23196086692152484,0.3763814396409895,0.3681148969450759,0.5893376729461635,0.05263157894736842,4.119488229219154e-08,0.08235294117647063,0.2499999999999999,0.8094678288319994,0.8371670599239476,0.8936211918374942,0.2537689782020468,0.5021368984728064,0.2915426643569729,0.377517967126038,0.4160617651531058,0.4738504725121422,0.4533828679115445,0.4517145708130369,0.39826791456173183,0.47385047251959955,0.806252546904432,0.15452529385301983,0.21396265648160623,4.0168052353037585e-08,0.3092287589149514,1.9915303955986852e-08,0.25767816132283217,1.326493564969757e-08,0.4005181991485609
1,6,8,0.0,0.4788603030143751,0.09368899542042203,0.3333333333333333,0.6515820807854134,0.0525480245111037,1.3035629458181976e-08,5.797286646430422e-09,0.000141234175389236,0.9161537940358222,0.9999999999999911,3.04159657390074e-13,0.6929133858267719,0.2171945701357466,0.09277108783698085,0.2456140350877194,0.32352941176470584,0.07800390861917919,0.1550623182394149,0.23684811812681994,0.24525528176649614,0.3061560901271537,0.13948394087930682,0.17360501853485427,0.22242165216248663,0.29633244008135573,0.28075430902598625,0.3731779834907625,0.32634908236091326,0.37704288100731914,0.27557255546992343,0.3107648111263705,0.335310460026788,0.3779496864695377,0.5559228728376258,0.040100250626566414,2.7684970132201405e-07,0.11176470588235297,0.2857142857142856,0.8455409905987874,0.7262260892739523,0.8226194566159305,0.34407175547511826,0.6188866052596586,0.5085589604187213,0.4198757290465287,0.4441937052609646,0.5797193023236176,0.5196497933736741,0.47820617157487083,0.5066271130060211,0.5797193023071832,0.7419540048537594,0.07999525280040222,0.13446258466104663,4.617709340316923e-08,0.47027534706353,4.736667759255582e-08,0.43638472000993617,1.5333065337371363e-08,0.5197691740052753
1,6,9,0.0,0.51237524972273,0.1524136212989135,0.3333333333333333,0.5651977083540063,0.052548021247098446,4.1527937428590753e-10,6.147171228861266e-09,0.006288296757060342,0.7957131058855387,0.9999999999999857,3.0184833074069304e-14,0.6614173228346459,0.31221719457013575,0.06076122820619153,0.35087719298245623,0.1813725490196078,0.22428229665071775,0.18575992479415132,0.21173601272240491,0.23042085073626778,0.31838828412871045,0.16520574596111837,0.18185577779585677,0.24448519488203138,0.30451020622959124,0.3083022910791277,0.33407364720613386,0.2958911702151349,0.3771213482254139,0.29800186734433254,0.3101390124881653,0.34501577287273627,0.3703079560395762,0.7426397802216125,0.03258145363408528,8.927407252221694e-08,0.09411764705882354,0.3571428571428571,0.785392765652041,0.6590418300108141,0.7886084627446098,0.41246369059272425,0.6160650778991849,0.43559209809764027,0.44443093758228924,0.48991422053495537,0.3161110061847693,0.6434446230367832,0.25482952542594256,0.5891960103271675,0.31611100618247845,0.7363352159896208,0.15183150988852057,0.212751896512471,7.359121998412711e-08,0.542588494822653,4.700647497198007e-08,0.5831228503215609,1.4590662455355826e-08,0.5875844512012103
