fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5
1,6,0,0.0,0.31990486169679455,0.02392775726650786,0.25,0.7730380711248563,5.31324627640687e-05,7.567495955627021e-09,9.646733694215377e-09,0.0006230902478832793,0.8460505761629541,0.9999999999999932,3.505386678490227e-13,0.9999999999999986,0.3730569948186526,0.010384215991692643,0.5734480468575912,0.829333333333333,0.13292117465224113,0.10626464319990965,0.1301775147928994,0.058156028368794375,0.07071008516717778,0.06515852674643847,0.0850094052390062,0.09898344188660997,0.10214813655161172,0.06049373400978491,0.06340925438189392,0.08013476013019392,0.10136666399714844,0.33482791787979355,0.35512277030048045,0.3032905484617085,0.3198406775328974,0.3332798492732321,0.36567633179729936,0.2833843036043302,0.33064777437608195,0.5654141931974017,0.03274559193954667,8.443761489447687e-08,0.06269592476489025,0.26190476190476175,0.7827873490993595,0.8336992672671464,0.8789304328238412,0.1894199167362834,0.674744907196878,0.17011973274771125,0.1817956393174638,0.2369436766712436,0.21262274754848343,0.3925139007363272,0.17341888708682102,0.404913702877183,0.21262274755948268,0.9710521038427271,0.0987067191938068,0.12974233950281053,5.9018473171389065e-08,0.19600031398982642,3.9918540566890485e-08,0.20826256804537863,5.257209763984796e-08,0.3263271602447999
1,6,1,0.0,0.4247848908042739,0.09985846724391516,0.5,0.44648139755934296,5.313081356282948e-05,8.597271355086193e-09,3.949947188185393e-09,0.0001909141289096948,0.786203687956301,0.9999999999999755,3.231425169426274e-12,0.9999999999999963,0.3730569948186526,0.05607476635514019,0.2309795483885579,0.7093333333333331,0.1313755795981453,0.09288747188357048,0.4615384615384616,0.13333333333333341,0.08863533174092425,0.08459115783800811,0.11344990866753793,0.13070344684782878,0.12229768925163666,0.07003312688928151,0.09457122659367104,0.1181437797264178,0.13810592949619355,0.43205111462899276,0.4677203483903364,0.42096136354335306,0.4390617330889733,0.4325786212573479,0.5040436690363518,0.41510590620477356,0.4743562614430347,0.5855381735670724,0.005037783375314908,2.0924463345925572e-07,0.05015673981191224,0.2857142857142857,0.8255893845598203,0.9411511873246914,0.9818333164644004,0.08974754443831112,0.5473440488604858,0.13391558804120163,0.1744336581859971,0.23086617647783259,0.05262626994937585,0.4335143086366107,0.04001065709243436,0.4373824459180386,0.052626269974963835,0.975446238477862,0.10897266515907816,0.14583443757994827,9.53452768647244e-09,0.12907902485226314,1.0970877674499843e-08,0.14748228417875958,3.701385026638972e-08,0.2695421037329837
1,6,2,0.0,0.3621733767354845,0.05394946993362847,0.5,0.7263570148898141,5.313209661471722e-05,1.3374994160834362e-08,6.057418834360686e-09,0.00018025375029801486,0.8696049806453301,0.9999999999999878,1.0651268024720233e-12,0.9999999999999933,0.4870466321243522,0.11214953271028039,0.15658184357880284,0.46399999999999997,0.2194744976816074,0.03415941904102547,0.15384615384615397,0.10496453900709225,0.0430345263241013,0.1324984071838931,0.19350778095789348,0.22590517336583527,0.26941031310802066,0.1057412196832445,0.14798608120588763,0.20318094855865956,0.2782152358580727,0.4045615637820969,0.45788089174172275,0.4277890516271574,0.47417109119005735,0.4044585918270374,0.4894615397100896,0.42529457786304664,0.5107956033019259,0.8118649166471874,0.02518891687657432,3.462262135062779e-07,0.06896551724137935,0.33333333333333337,0.8241225739781202,0.7388950967074823,0.7968743744826847,0.2740203929684432,0.6983910882833807,0.35984048368253785,0.2523452587324111,0.3348419132431595,0.4194240416579025,0.25873520021385765,0.33682872187504803,0.31996820189254616,0.4194240416845242,0.9492568552931017,0.08000120345186429,0.10826060317818666,1.0492909165337116e-07,0.4177725459859644,8.901749095574724e-08,0.4326587107448272,1.0514215960815622e-07,0.5046078170259931
1,6,3,0.0,0.39905870785832853,0.08285646844290148,0.25,0.687422616331256,5.3133548479683696e-05,9.752967978240496e-09,7.455122611856796e-09,0.000349178013550479,0.8654709547992141,0.9999999999999878,1.7602663304836647e-12,0.9999999999999976,0.4870466321243522,0.04465212876427831,0.3260763708015311,0.5386666666666667,0.08500772797527047,0.1117084800819911,0.2100591715976331,0.1148936170212767,0.05047955577990913,0.08773971016370968,0.13607073625514432,0.15313952932279026,0.15748383276003353,0.07392537020108575,0.10886699302556667,0.13766720828963727,0.16734015975627217,0.38371452317000637,0.428015220627127,0.38223873585045476,0.4019593722909095,0.387186660247874,0.4609048880030082,0.379158366875927,0.4359483802576691,0.6811372255899726,0.03274559193954667,3.360709301966698e-07,0.07523510971786841,0.23809523809523803,0.8489197845446692,0.9136022880269268,0.964011349160824,0.11963257989512677,0.5499603852684727,0.2198754556663124,0.2100216934873682,0.27849000884129316,0.36264444815919034,0.7240295894063713,0.2917530423893791,0.6688013292685261,0.3626444481550563,0.9612629658305171,0.10709492123232386,0.13858928213838298,4.8079236426790434e-08,0.22631137493977105,2.767936626153525e-08,0.23256510249360096,6.079950511955569e-08,0.3257960303602354
1,6,4,0.0,0.3770028052572937,0.06300924061450233,0.25,0.7431566363131641,5.313639469881778e-05,3.3307777862801665e-09,6.5787649925987685e-09,0.0010201270619072701,0.9133302903050363,0.9999999999999828,1.821773219678655e-12,0.9999999999999974,0.4248704663212435,0.15887850467289732,0.10266260659446735,0.6799999999999998,0.13446676970633692,0.08718187643649226,0.1760355029585799,0.08652482269503554,0.05933582027927675,0.11454189857182644,0.13914772269161824,0.1534366810430849,0.15202649779775795,0.11515658666968928,0.10107117277469682,0.1364845730867615,0.16242094386574368,0.39627441982911604,0.42355791632233575,0.37580733902170804,0.39046864005238224,0.41012873553514395,0.44414359993801616,0.3695942910016301,0.42235880731215786,0.611717104179728,0.03274559193954667,3.2591564688706174e-07,0.06269592476489025,0.4285714285714285,0.7665825273135023,0.7584120353326123,0.8695392151555508,0.23353028323130898,0.676056452509639,0.24634611912701143,0.24068839125063857,0.3146868446122728,0.6031945480730938,0.5490705020700959,0.49790947207113095,0.5256948375152083,0.6031945480782112,0.9615311569943487,0.08125187240148393,0.11087468786984768,4.6822021985755845e-08,0.2462278970981404,4.720529096066056e-08,0.2542558347460256,3.536187281588132e-08,0.28761617546043006
1,6,5,0.0,0.3952171112265635,0.07040917232117533,0.5,0.6811088797365106,5.3132332862821134e-05,8.269232137560315e-09,6.806776174819311e-09,0.00038329392852845756,0.8915805890267766,0.9999999999999923,6.192353335150334e-13,0.9999999999999974,0.3730569948186526,0.07995846313603323,0.1743515244070133,0.7413333333333333,0.08500772797527063,0.14784882029278798,0.22633136094674572,0.11631205673758876,0.05316017100516601,0.06211597848351633,0.08931715683760026,0.11290754805408779,0.11217048472188425,0.0534991574448973,0.070612825704032,0.10477233650520117,0.1265838037251876,0.39342830154425584,0.4253864097391828,0.3815832578153555,0.4018066916759904,0.404280264073522,0.46452879616140486,0.3871384041445809,0.44530961765536425,0.4538106400583346,0.017632241813602054,1.4792664695779795e-07,0.04388714733542328,0.33333333333333337,0.7734299627849892,0.8503217971608876,0.9122473829424358,0.21734282743553573,0.6764159121657093,0.1466861005990001,0.21442927153610292,0.2643408494360451,0.3171724491743273,0.4133419241233962,0.3158192655531761,0.422153085441305,0.3171724491724602,0.9757707847311964,0.09616174325107726,0.12482467141361135,2.1791454954882118e-08,0.15902118082865874,9.565844760118888e-09,0.15182603956152202,4.539666801053069e-08,0.24748968640476046
1,6,6,0.0,0.4572003160812532,0.12036762959718644,0.5,0.7356787003612436,5.313630828589191e-05,2.4601739976770804e-08,6.142408186477314e-09,6.722358827866209e-05,0.9239587579091582,0.9999999999999943,5.514779327371166e-12,1.0,0.3730569948186526,0.05503634475597097,0.23424015141452237,0.5946666666666665,0.14992272024729522,0.0684973969696474,0.3683431952662722,0.13475177304964545,0.07072589977223097,0.07396390784135333,0.10197622099322014,0.12062097428455117,0.11677592422095955,0.06253082094518707,0.0833770155523301,0.1133306534393428,0.14445337873083627,0.4371838555022276,0.4733874292946823,0.4269755663011379,0.44958322405162077,0.4514232470266857,0.523184774941684,0.4367285684386347,0.5062383162995859,0.4692752913255096,0.005037783375314908,1.0034080308297405e-07,0.04388714733542328,0.2857142857142857,0.7670798762712749,0.9578072106116435,0.9474490994284013,0.04736638367438262,0.6920465533081812,0.1332572424282067,0.14154207272088137,0.19473826442605602,0.2900871235922224,0.39212647517741184,0.25583217577979994,0.39622578988552487,0.29008712362322653,0.9796954733551064,0.09162962658650142,0.12321592222065227,2.6577757415034716e-08,0.13625224347325215,1.8912986350605407e-08,0.15306140442477428,1.5078364277235417e-08,0.1987075735159685
1,6,7,0.0,0.3654069204791484,0.056747037907613776,0.25,0.7254998588183399,5.313080963389234e-05,2.487583496368979e-10,7.746449614587954e-09,0.016566764911279057,0.7916653352377335,0.9999999999999896,2.05306561851346e-12,0.9999999999999963,0.3730569948186526,0.0674974039460021,0.20011756160791833,0.712,0.13292117465224113,0.09209778834754134,0.28550295857988167,0.17872340425531924,0.03992102595425519,0.11933070462384264,0.15645044600113805,0.17208521697321308,0.19610701244142664,0.09431459753465375,0.10438264701196633,0.15362943742325513,0.2012671697787123,0.41739469577548155,0.45521031461811984,0.4095978993893741,0.4442672444063967,0.4105196296362643,0.4668416173322265,0.40030730733859093,0.47017336463514875,0.4361250711009004,0.04785894206549114,2.8825753230546566e-07,0.06583072100313479,0.16666666666666663,0.7918003448605764,0.8378138926717869,0.9053472457028979,0.17979209663020412,0.6220958520887306,0.27117348356181237,0.2797681413711588,0.3710766170092359,0.4187621335305362,0.5639350884698185,0.382118669447798,0.5588310384956019,0.4187621335518666,0.955587667541137,0.0896758680286334,0.11772028715263298,8.416770429449869e-08,0.2916669952088418,5.764200993415213e-08,0.3161752006300498,3.602033980108236e-08,0.35211758049821495
1,6,8,0.0,0.4106879603267138,0.08505898219656276,0.25,0.6754638256931529,5.3139503562868054e-05,1.434804475497622e-08,5.825560562234068e-09,0.00015467391707469518,0.9076579422722689,0.9999999999999934,2.211257330806413e-12,0.999999999999998,0.3730569948186526,0.0674974039460022,0.20011756160791827,0.7706666666666667,0.08346213292117466,0.15568764819624006,0.29881656804733736,0.1063829787234043,0.07491677011132539,0.08512666564270455,0.12203661501488901,0.1532184529423201,0.20207256547386365,0.07516756866267443,0.0846228094085729,0.13742312977586696,0.20388856669538627,0.32197849983531346,0.3533136350605797,0.31916886892290613,0.37077211308247854,0.3386404686098256,0.37915012324160957,0.32831153292528636,0.4091351574726202,0.5494835152286752,0.03526448362720398,2.3846922583978815e-07,0.07836990595611282,0.16666666666666663,0.815653825987344,0.7526146015417492,0.8361515939719082,0.21599873543545195,0.6501135448906633,0.3068303005239663,0.2623145282693393,0.33902016005350943,0.2662339430968586,0.5608623923821022,0.27306346955822014,0.5291863221278714,0.266233943112834,0.9514476373752663,0.09579414008664355,0.12627080928163564,1.3328425015763706e-07,0.33834372423633796,9.499405777043946e-08,0.3916802342544744,7.39880283085659e-08,0.5047159124675296
1,6,9,0.0,0.4201374387108949,0.10894880204850442,0.5,0.4650095362158891,5.313367464093829e-05,1.6920524797520785e-09,6.590888413586853e-09,0.0020766016168212212,0.781308680262488,0.9999999999999896,5.852043279624226e-13,0.9999999999999968,0.3730569948186526,0.04569055036344767,0.2681002597610755,0.6479999999999999,0.06955177743431236,0.15757558649784695,0.5547337278106509,0.16028368794326253,0.08732892074563003,0.07136664996571208,0.11681968233064088,0.13250913973471556,0.156070790754062,0.05614098445064012,0.09185577547506937,0.11641574492729177,0.16450915770858204,0.34053394041820945,0.38065183216214105,0.3323963654892209,0.3645948536737878,0.3485400809739808,0.416730951122469,0.33603263465491,0.4051205356658002,0.5532864057779876,0.0302267002518892,3.360709301966698e-07,0.09717868338557993,0.1428571428571429,0.7077906684632818,0.8131653228501463,0.8926301704544368,0.15954203768955222,0.625973232725104,0.23363897076672002,0.28580987581939077,0.37456865344743195,0.3107537295918659,0.300443851464798,0.2852831773522741,0.3413272582911999,0.3107537296073566,0.9569949362710549,0.10735705458916978,0.1388357240461657,8.213748592717521e-08,0.25372555817358255,4.525043869184883e-08,0.3157986306509386,6.989677217368089e-08,0.37829300066040494
