fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum
1,6,0,1,5.986145608926953,39.51297334981535,7,0.8364152394409726,-174.40628218427483,1.3239381589721275,5.246064508082196,3.96246944959658,0.9165274186183092,0.999999999999992,1.0000001688930398,0.9999999999999988,0.2764713064713064,0.0566666666666666,4.8789054083171735,0.2764713064713064,0.0566666666666666,4.8789054083171735,0.4263736263736263,0.0428937728937728,9.940222032450896,4.620543299860758e-06,4.620543299860758e-06,4.620543299860758e-06,4.620543299860758e-06,0.0001399914183464,0.0001399914183464,0.0001399914183464,0.0001399914183464,-0.7748418404186912,-0.7748418404186912,-0.7748418404186912,-0.7748418404186912,-0.0247416356759164,-0.0247416356759164,-0.0247416356759164,-0.0247416356759164,0.5380539648550207,0.6856856856856854,1.3808297652180924e-05,-2.497497497497497,0.4082397003745318,0.9465225078580068,0.9391398197289444,0.9908278715289002,0.3379908181913933,-0.0661631486004162,7.587e-06,112.0,0.0197770823,0.0085980764,1.0537342271,0.0882106291,0.0100174554,0.000681454,0.495054013,1.1103558214,626.0103683226,6.1466815585,16.2338032536
1,6,1,1,7.565960983961287,71.3260727489812,9,0.620357518160222,-173.97166928696467,1.26907054475827,4.663619431629302,3.674830726228556,0.8288973057773299,0.9999999999999826,1.0000003697156237,0.9999999999999968,0.2863980463980463,0.0411111111111111,6.9664389664389645,0.2863980463980463,0.0411111111111111,6.9664389664389645,0.4065934065934066,0.0428571428571428,9.487179487179487,5.6081414852189455e-06,5.6081414852189455e-06,5.6081414852189455e-06,5.6081414852189455e-06,0.0001454738962647,0.0001454738962647,0.0001454738962647,0.0001454738962647,-0.5842311675454075,-0.5842311675454075,-0.5842311675454075,-0.5842311675454075,-0.0194400214411429,-0.0194400214411429,-0.0194400214411429,-0.0194400214411429,0.5648651421727788,0.6656656656656653,1.2308508778657816e-05,-2.477477477477477,0.418158567774936,0.934616588788648,0.9296323833372512,0.986929273954293,0.3145517846094603,-0.0873947322662578,6.6064e-06,112.0,0.0177854064,0.0075097705,1.9069124105,-0.0785354175,0.0104880065,-0.0003850688,0.8958849556,3.6363149412,638.4237009222,5.3542552621,14.7198378269
1,6,2,1,6.3206788613838505,45.50282636517313,9,0.7993095332053508,-170.65418761197714,1.5545938860369908,5.826983043244062,3.748234889883912,0.9304451500959064,0.999999999999991,1.0000001841174058,0.9999999999999976,0.2486568986568987,0.0377777777777777,6.582094376212025,0.2785225885225885,0.0399999999999999,6.963064713064713,0.3977655677655677,0.0395726495726495,10.051527306386918,4.354790141766809e-06,4.354790141766809e-06,4.354790141766809e-06,7.993069964677452e-06,5.461275074464256e-05,5.461275074464256e-05,5.461275074464256e-05,9.19269576327546e-05,-0.8719759934062016,-0.8719759934062016,-0.8719759934062016,-0.8719728208997232,-0.0634268075515943,-0.0634268075515943,-0.0634268075515943,-0.0634244407013149,0.5872562253715841,0.8058058058058054,1.148312414543511e-05,-2.357357357357357,0.4339152119700748,0.9341126443424628,0.9303449130188052,0.9858498268601352,0.2494309285740208,-0.0712119622945554,5.9649e-06,112.0,0.0181732282,0.0077838877,1.35229878,0.5106550091,0.0107837838,0.0043995091,0.6353223808,1.8287119904,640.3448665565,5.3117420354,14.1800369421
1,6,3,1,7.422747950579507,74.30905866377135,5,0.5647632317618881,-173.97936465807797,0.1172160204279035,6.020782845657024,51.36484606522063,0.8069047129672361,0.9999999999999912,1.0000003750083175,0.9999999999999974,0.1846520146520146,0.0466666666666666,3.956828885400314,0.2554578754578754,0.0355555555555555,7.184752747252747,0.3725030525030525,0.0473870573870573,7.860860602937387,5.081758896335025e-06,5.081758896335025e-06,5.081758896335025e-06,1.2945382623324845e-05,7.397198961941826e-05,7.397198961941826e-05,7.397198961941826e-05,0.0001716503304786,-0.7791638385066421,-0.7791638385066421,-0.7791638385066421,-0.7791577114242579,-0.0487385101328378,-0.0487385101328378,-0.0487385101328378,-0.0487337490838478,0.5565773198275127,0.7057057057057055,1.5856239617711373e-05,-2.397397397397397,0.4308943089430894,0.9513736260827786,0.942749317458742,0.9897537133037072,0.3300561344281037,-0.0973824429855401,2.62228e-05,112.0,0.0213801385,0.0092941475,1.1485038825,0.2846325257,0.0105381301,0.0029585407,0.5395776671,1.3190611681,573.4297218585,4.6080633194,12.6824622186
1,6,4,1,6.428353470811538,51.089200670744525,8,0.7401815319693077,-169.8330095266005,1.309340610260166,4.449964706135488,3.3986303267957747,0.9129108339298012,0.9999999999999878,1.000000167305377,0.999999999999997,0.1967765567765567,0.0288888888888888,6.81149619611158,0.2653601953601953,0.0343833943833943,7.717684659090908,0.4076678876678876,0.0406715506715506,10.023416391474033,3.983106975957e-06,3.983106975957e-06,3.983106975957e-06,1.3532473600163356e-05,4.4645481698304674e-05,4.4645481698304674e-05,4.4645481698304674e-05,0.0001370883220824,-0.8704575097233521,-0.8704575097233521,-0.8704575097233521,-0.8704491973723519,-0.0592586996450132,-0.0592586996450132,-0.0592586996450132,-0.0592532213579198,0.5186588398487771,0.8058058058058054,1.5856239617711373e-05,-2.117117117117117,0.4263657957244655,0.940326727933686,0.933716201722794,0.980256755858088,0.3732532969255647,-0.0807719664072076,1.78428e-05,112.0,0.0204782718,0.0087196819,1.7389507215,-0.1411161211,0.0117554987,-0.0009623443,0.8169750123,3.023949612,592.1803214824,5.4386269373,15.0113238169
1,6,5,1,7.05015170880646,61.07173763698255,7,0.6162493078255354,-174.37141320854596,0.4086145603539874,4.782708870930514,11.70469516991073,0.8704612393611639,0.999999999999992,1.0000002193430768,0.9999999999999972,0.2111477411477411,0.0544444444444444,3.878223816999327,0.271965811965812,0.0377777777777777,7.199095022624435,0.39004884004884,0.0463125763125763,8.422093329818088,5.06211489915916e-06,5.06211489915916e-06,5.06211489915916e-06,9.703932844413348e-06,7.383553535274254e-05,7.383553535274254e-05,7.383553535274254e-05,0.0001245645931876,-0.7518020929201251,-0.7518020929201251,-0.7518020929201251,-0.7517986031740135,-0.0488285896529299,-0.0488285896529299,-0.0488285896529299,-0.0488261124416752,0.5509006423130369,0.7257257257257255,1.3808297652180924e-05,-2.417417417417417,0.4067388688327316,0.9629026106101806,0.946223953865046,0.9903381313059936,0.271691364293487,-0.0771115901709768,9.425e-06,112.0,0.0212342041,0.00913352,0.8284166489,-0.1742292763,0.0082753909,-0.0023357876,0.3891977464,0.6862741441,615.5669570582,6.1575090126,16.2326886805
1,6,6,1,9.294860348819263,107.3685258769026,6,0.7500197400636102,-171.24670834428997,0.4106322326638405,5.750945950166014,14.005101140888668,0.9002929011354259,0.999999999999988,1.0000002089628852,0.999999999999998,0.2045421245421245,0.0322222222222222,6.34785903751421,0.2609523809523809,0.0310989010989011,8.391048292108362,0.4153846153846153,0.0495360195360195,8.385506531920138,5.493207811385515e-06,5.493207811385515e-06,5.493207811385515e-06,1.3848000586507366e-05,0.0001137452291937,0.0001137452291937,0.0001137452291937,0.0002715630126304,-0.6590805794241381,-0.6590805794241381,-0.6590805794241381,-0.6590750729122264,-0.0277982469132419,-0.0277982469132419,-0.0277982469132419,-0.027793859356467,0.5438724338493491,0.5855855855855853,1.996642450109793e-05,-2.577577577577577,0.436498150431566,0.9849398345653472,0.9740005096361812,0.9977250642312184,0.2415432619716541,-0.0871649948472355,8.4658e-06,112.0,0.0187565779,0.0081765501,2.0998474429,-0.2243922129,0.0188581444,-0.0012890918,0.986527605,4.4093592833,623.5710249828,4.8510900595,12.3678267636
1,6,7,1,7.028563938820721,61.18316024413154,9,0.7832703684713693,-174.3696987815345,0.3560217757451238,5.542794340845175,15.56869472167698,0.8991637980271967,0.9999999999999912,1.0000002568638822,0.9999999999999984,0.3317948717948719,0.0233089133089133,14.234677841801997,0.3317948717948719,0.0233089133089133,14.234677841801997,0.3857020757020757,0.0472771672771672,8.158316115702478,4.7658569374510005e-06,4.7658569374510005e-06,4.7658569374510005e-06,4.7658569374510005e-06,0.000110492607221,0.000110492607221,0.000110492607221,0.000110492607221,-0.6864528182527418,-0.6864528182527418,-0.6864528182527418,-0.6864528182527418,-0.0255955097415924,-0.0255955097415924,-0.0255955097415924,-0.0255955097415924,0.5304669390070446,0.6456456456456453,1e-05,-2.277277277277277,0.4209039548022599,0.962510827215693,0.9470777252306894,0.994155109818456,0.2534605182093322,-0.0863097143385058,3.439e-06,112.0,0.020277673,0.0087065233,1.9843892988,-0.1151711018,0.0188508695,-0.0019699196,0.932284309,3.9378008892,657.7428789772,6.1357772115,16.0204729909
1,6,8,1,7.4901749812819665,69.3379806188001,7,0.7476856168435886,-167.81648226730985,0.2601000350690161,4.804096527623569,18.470187927305847,0.9117012798572174,0.9999999999999932,1.0000001522691548,0.9999999999999984,0.2178754578754578,0.0422222222222222,5.160208212839791,0.2521611721611722,0.0322222222222222,7.8256915498294815,0.4208791208791209,0.0550915750915751,7.639627659574467,4.253259767466952e-06,4.253259767466952e-06,4.253259767466952e-06,7.600405057663018e-06,8.205132041706746e-05,8.205132041706746e-05,8.205132041706746e-05,0.0001240499363196,-0.8904084388439814,-0.8904084388439814,-0.8904084388439814,-0.8904054585048928,-0.0455976864233212,-0.0455976864233212,-0.0455976864233212,-0.0455957712264586,0.5435422934731055,0.7057057057057055,1.8207916800994626e-05,-2.477477477477477,0.4278668310727497,0.9482279019255482,0.941983857168784,0.9846802307180128,0.2545493870371469,-0.0765860532712272,8.4634e-06,112.0,0.0182394714,0.0079411289,1.0154967378,-0.0270771416,0.0088263469,4.35787e-05,0.4770896895,1.0312336244,624.8001600386,5.8872897974,14.5850649951
1,6,9,1,6.235250457522474,53.910761742081256,8,0.6406894511968131,-182.74838711718024,0.7014874925319186,6.700691800090072,9.552118706927882,0.8671721728822162,0.9999999999999912,1.0000003701323696,0.9999999999999974,0.2277533577533577,0.0544322344322344,4.184163301929115,0.2277533577533577,0.0544322344322344,4.184163301929115,0.4065811965811965,0.0439926739926739,9.242020538440189,3.5641906262826847e-06,3.5641906262826847e-06,3.5641906262826847e-06,6.700676226343809e-06,5.3586402491882046e-05,5.3586402491882046e-05,5.3586402491882046e-05,0.0001109343924286,-0.9031827282290104,-0.9031827282290104,-0.9031827282290104,-0.9031798953992924,-0.0493709114934328,-0.0493709114934328,-0.0493709114934328,-0.0493680800191688,0.55796025046669,0.7857857857857854,1.2308508778657816e-05,-2.1771771771771773,0.4276807980049875,0.9288562085183072,0.9226356053136892,0.9875908074035202,0.2749767486117073,-0.0785713482034166,7.0513e-06,112.0,0.0196752014,0.0085069862,1.1210827862,-0.3723737053,0.0080668256,-0.0023422525,0.5266949843,1.2568266135,629.5820605519,7.1317390901,17.7548405876
