fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_level.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime
1,6.0,0.0,1,6.3182055810493525,44.156136070483015,9,0.011074,0.8370265886258175,-174.43287797399097,1.3308827129439058,5.248609139556765,3.9437052480356205,0.9169847999044625,0.9999999999999921,1.0000001688906621,0.9999999999999987,0.026179,0.349,0.039,8.948717948717949,0.349,0.039,8.948717948717949,0.43599999999999994,0.05,8.719999999999999,0.220062,4.679218121881462e-06,4.679218121881462e-06,4.679218121881462e-06,4.679218121881462e-06,0.00017868684706812038,0.00017868684706812038,0.00017868684706812038,0.00017868684706812038,-0.7193956286760628,-0.7193956286760628,-0.7193956286760628,-0.7193956286760628,-0.017694154072566463,-0.017694154072566463,-0.017694154072566463,-0.017694154072566463,0.028183,0.5380539648550207,0.6856856856856854,1.3808297652180924e-05,-2.497497497497497,0.40823970037453183,0.529609,0.9464438627325465,0.9391397925525362,0.9909248849059282,0.339536393859261,-0.07051613136750376,4.120944
1,6.0,1.0,1,7.970506467863146,79.20921562004166,10,0.012324,0.6214832918506841,-173.96649345225302,1.2764735376666583,4.671022501422623,3.6593179283301573,0.8297595209491183,0.9999999999999826,1.0000003694699493,0.9999999999999969,0.027487,0.35700000000000004,0.031,11.516129032258066,0.35700000000000004,0.031,11.516129032258066,0.41400000000000003,0.045,9.200000000000001,0.23914,5.705453309313666e-06,5.705453309313666e-06,5.705453309313666e-06,5.705453309313666e-06,0.00019759232910653414,0.00019759232910653414,0.00019759232910653414,0.00019759232910653414,-0.5447092921406579,-0.5447092921406579,-0.5447092921406579,-0.5447092921406579,-0.013387303763156794,-0.013387303763156794,-0.013387303763156794,-0.013387303763156794,0.031115,0.5648651421727788,0.6656656656656653,1.2308508778657816e-05,-2.4774774774774775,0.41815856777493604,0.533191,0.9345691204917613,0.929632356371344,0.9870533001491619,0.31570676880680676,-0.0883920381894935,4.18402
1,6.0,2.0,1,6.667160673034174,50.74596958400871,9,0.011601,0.8001859460252532,-170.66806839518958,1.5461730495492672,5.834009463547848,3.7731930880883935,0.930863266682731,0.9999999999999911,1.0000001840783725,0.9999999999999977,0.028084,0.32399999999999995,0.031,10.451612903225804,0.32399999999999995,0.031,10.451612903225804,0.40700000000000003,0.037,11.000000000000002,0.228573,4.414833537592123e-06,4.414833537592123e-06,4.414833537592123e-06,4.414833537592123e-06,9.305286519927032e-05,9.305286519927032e-05,9.305286519927032e-05,9.305286519927032e-05,-0.8126167312374226,-0.8126167312374226,-0.8126167312374226,-0.8126167312374226,-0.03563905487318935,-0.03563905487318935,-0.03563905487318935,-0.03563905487318935,0.027223,0.5872562253715841,0.8058058058058054,1.148312414543511e-05,-2.357357357357357,0.4339152119700748,0.512688,0.9340658749154871,0.9303449042064753,0.986025029922283,0.24987101126982703,-0.07155611550706525,3.894134
1,6.0,3.0,1,7.816718235895065,82.38808665501128,6,0.012176,0.5666514237530941,-173.9859907188316,0.11307720265736321,6.040362902839616,53.41804325618669,0.808024423689563,0.9999999999999913,1.0000003750004367,0.9999999999999974,0.026738,0.26499999999999996,0.031,8.548387096774192,0.26499999999999996,0.031,8.548387096774192,0.379,0.05,7.58,0.201419,4.809353008625201e-06,4.809353008625201e-06,4.809353008625201e-06,4.809353008625201e-06,0.00010761340633237744,0.00010761340633237744,0.00010761340633237744,0.00010761340633237744,-0.7166369935024098,-0.7166369935024098,-0.7166369935024098,-0.7166369935024098,-0.026280394277080673,-0.026280394277080673,-0.026280394277080673,-0.026280394277080673,0.027357,0.5565773198275127,0.7057057057057055,1.5856239617711373e-05,-2.397397397397397,0.43089430894308944,0.536806,0.951270158726779,0.942749501186113,0.9898755777238302,0.297206310469585,-0.09046911217928245,3.782087
1,6.0,4.0,1,6.777111931415308,56.837999606624294,8,0.011937,0.7414107237113037,-169.83471510901694,1.309624030111268,4.467810462168439,3.411521443897792,0.9134471179524704,0.9999999999999879,1.0000001672988184,0.9999999999999971,0.025853,0.27599999999999997,0.022,12.545454545454545,0.27599999999999997,0.022,12.545454545454545,0.406,0.044,9.227272727272728,0.199688,3.8522531946930675e-06,3.8522531946930675e-06,3.8522531946930675e-06,3.8522531946930675e-06,6.579552204359652e-05,6.579552204359652e-05,6.579552204359652e-05,6.579552204359652e-05,-0.8022956755822522,-0.8022956755822522,-0.8022956755822522,-0.8022956755822522,-0.037226371966220737,-0.037226371966220737,-0.037226371966220737,-0.037226371966220737,0.024724,0.5186588398487771,0.8058058058058054,1.5856239617711373e-05,-2.117117117117117,0.42636579572446553,0.548086,0.9402386265445642,0.9337163993048576,0.9805185730675852,0.32832123088836157,-0.08432841193586234,3.756831
1,6.0,5.0,1,7.429009201988984,67.87513094855704,7,0.012014,0.6166223300706636,-174.4035109415292,0.43047901433905134,4.796075765048089,11.141253360310456,0.8710736120491678,0.9999999999999921,1.000000219360558,0.9999999999999972,0.031975,0.29100000000000004,0.030000000000000006,9.7,0.29100000000000004,0.030000000000000006,9.7,0.399,0.054000000000000006,7.388888888888888,0.204003,5.076731939274171e-06,5.076731939274171e-06,5.076731939274171e-06,5.076731939274171e-06,0.00010685409441991877,0.00010685409441991877,0.00010685409441991877,0.00010685409441991877,-0.697348896262857,-0.697348896262857,-0.697348896262857,-0.697348896262857,-0.031035501384523857,-0.031035501384523857,-0.031035501384523857,-0.031035501384523857,0.022834,0.5509006423130369,0.7257257257257255,1.3808297652180924e-05,-2.4174174174174174,0.40673886883273164,0.536162,0.9626989749761591,0.9462239453172174,0.9904532711073915,0.27206118609825275,-0.08611381927352528,3.802134
1,6.0,6.0,1,9.780973931264302,118.96898355225132,6,0.012519,0.7509272918387847,-171.24957552507993,0.41296900933054426,5.7595339316546905,13.946649267922925,0.9007099814799141,0.9999999999999881,1.0000002089802202,0.9999999999999979,0.02113,0.288,0.028999999999999998,9.931034482758621,0.288,0.028999999999999998,9.931034482758621,0.421,0.043,9.790697674418604,0.222375,5.532293776725651e-06,5.532293776725651e-06,5.532293776725651e-06,5.532293776725651e-06,0.00012317884575312437,0.00012317884575312437,0.00012317884575312437,0.00012317884575312437,-0.612823993855555,-0.612823993855555,-0.612823993855555,-0.612823993855555,-0.021476296471247665,-0.021476296471247665,-0.021476296471247665,-0.021476296471247665,0.022956,0.5438724338493491,0.5855855855855853,1.9966424501097934e-05,-2.577577577577577,0.436498150431566,0.522804,0.9848191245253174,0.9740005076138324,0.9977493530351972,0.24162356946951802,-0.08844700622501968,3.678434
1,6.0,7.0,1,7.407436460721169,68.01122331680226,11,0.012397,0.7843772106416242,-174.36723810853118,0.3555450486255709,5.544842375007854,15.59533003326169,0.8997846959384885,0.9999999999999911,1.0000002568809707,0.9999999999999983,0.020824,0.398,0.034999999999999996,11.371428571428574,0.398,0.034999999999999996,11.371428571428574,0.391,0.043000000000000003,9.093023255813954,0.203457,4.909884183742425e-06,4.909884183742425e-06,4.909884183742425e-06,4.909884183742425e-06,0.00013425956630704912,0.00013425956630704912,0.00013425956630704912,0.00013425956630704912,-0.6485105688368373,-0.6485105688368373,-0.6485105688368373,-0.6485105688368373,-0.01970359480847087,-0.01970359480847087,-0.01970359480847087,-0.01970359480847087,0.026135,0.5304669390070446,0.6456456456456453,1e-05,-2.277277277277277,0.4209039548022599,0.661353,0.962361494576896,0.9470777216435191,0.9942099784124785,0.2536072231330822,-0.08313749411274796,4.289814
1,6.0,8.0,1,7.8892526203098,76.98664566151069,7,0.011753,0.748750621158293,-167.82620805223235,0.26174299142801494,4.814721032804464,18.394842232589895,0.9120672726481284,0.9999999999999932,1.0000001522060797,0.9999999999999983,0.026903,0.296,0.03,9.866666666666667,0.296,0.03,9.866666666666667,0.422,0.04,10.549999999999999,0.20986,4.270496169229602e-06,4.270496169229602e-06,4.270496169229602e-06,4.270496169229602e-06,0.00011891681560524813,0.00011891681560524813,0.00011891681560524813,0.00011891681560524813,-0.8279450683424744,-0.8279450683424744,-0.8279450683424744,-0.8279450683424744,-0.02788697604129709,-0.02788697604129709,-0.02788697604129709,-0.02788697604129709,0.024714,0.5435422934731055,0.7057057057057055,1.8207916800994626e-05,-2.4774774774774775,0.4278668310727497,0.666836,0.9481489264189698,0.941983851227511,0.9848730993854168,0.25484088674905103,-0.08095972476618411,3.755217
1,6.0,9.0,1,6.573438380020931,59.86510605046555,8,0.012219,0.6425237571446119,-182.77299013012362,0.706577808773553,6.715208906187014,9.503849148394542,0.8680372491590639,0.9999999999999913,1.0000003701743483,0.9999999999999974,0.021884,0.30700000000000005,0.040999999999999995,7.487804878048783,0.30700000000000005,0.040999999999999995,7.487804878048783,0.41600000000000004,0.041,10.146341463414634,0.215086,3.5818127589453536e-06,3.5818127589453536e-06,3.5818127589453536e-06,3.5818127589453536e-06,7.937827246390308e-05,7.937827246390308e-05,7.937827246390308e-05,7.937827246390308e-05,-0.8402666693162998,-0.8402666693162998,-0.8402666693162998,-0.8402666693162998,-0.03085599157587175,-0.03085599157587175,-0.03085599157587175,-0.03085599157587175,0.024565,0.55796025046669,0.7857857857857854,1.2308508778657816e-05,-2.1771771771771773,0.42768079800498754,0.53239,0.9287791989825612,0.9226356041018818,0.9877436489305581,0.2750334282535006,-0.08349458956335266,3.912945
