fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_level.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime
1,6.0,0.0,1,2.8957764263897854,8.330310043819157,4,0.004727,0.8192463502872581,-173.59716333538066,1.112602719433387,5.16665533419712,4.643755802456004,0.903124410043294,0.9999999999999907,1.0000001689555986,0.9999999999999981,0.014992,0.10123076923076924,0.10400000000000001,0.9733727810650887,0.25369230769230766,0.068,3.73076923076923,0.2604615384615384,0.03892307692307693,6.691699604743081,0.257483,0.013395240089134825,0.016674125616005713,0.02189878685423182,0.03778920008270135,0.021563205676790764,0.02568955440605568,0.033997403555715316,0.057068714891634675,-2.364089879348435,-2.356233055213188,-2.343713787865004,-2.3056373801498387,-1.4958454234540288,-1.4895370140625812,-1.4768358787400275,-1.4415641926432372,0.003451,0.722002798822478,0.8058058058058054,0.025316484786313556,-0.6556556556556553,0.5039370078740157,0.311419,0.9495106710849979,0.9389490044989146,0.9872781728392759,0.1281604549475246,-0.1545481971479369,0.185714
1,6.0,1.0,1,3.8779191300256066,18.39999693106207,4,0.004317,0.5893339266665465,-174.12558090465657,1.0541355211224421,4.443355354046241,4.2151651898751705,0.8039121486735177,0.9999999999999799,1.0000003771088697,0.9999999999999959,0.015909,0.10507692307692307,0.11200000000000002,0.938186813186813,0.27676923076923077,0.08,3.4596153846153843,0.2792307692307693,0.05046153846153846,5.533536585365855,0.267011,0.010069507208981972,0.01428037468877325,0.01856104704942697,0.03202927520480248,0.015547649793723386,0.020730951302130374,0.027062590838228866,0.04788065165137158,-1.7839600615949855,-1.7763716304239874,-1.768657403431495,-1.7443862234803678,-1.1771749706305936,-1.1709769532256373,-1.1634057918754832,-1.1385122557676541,0.003279,0.7203820726528725,0.7457457457457454,0.031878912926776456,-0.5955955955955953,0.5039370078740157,0.360664,0.9363800965884209,0.929432192400228,0.9825706610315381,0.11569680529803784,-0.20684818304693003,0.179419
1,6.0,2.0,1,3.1210422424943043,10.310300784449355,5,0.004865,0.7737758276181785,-170.22797081660053,1.8143476255133977,5.614279746929969,3.094379306358847,0.9179088622593083,0.9999999999999893,1.0000001854214566,0.9999999999999969,0.02805,0.10507692307692307,0.06799999999999999,1.5452488687782806,0.26523076923076927,0.11600000000000002,2.286472148541114,0.2563076923076923,0.05492307692307692,4.666666666666666,0.223943,0.021155031243023748,0.028130268894322723,0.037866151148421776,0.0670854517785488,0.028138119513057034,0.03905034407907729,0.05259933277110666,0.09434039819158714,-2.5717515783790192,-2.553425307098209,-2.5278459034611984,-2.451077073959949,-1.8103279090172923,-1.790001250386096,-1.7647629805654392,-1.687010146340733,0.003325,0.7531874922836667,0.9259259259259256,0.0748150935841653,-0.5155155155155153,0.531496062992126,0.288814,0.9360725149862706,0.9301032680848904,0.9790660013227895,0.1318799861815601,-0.16527616496905156,0.181345
1,6.0,3.0,1,3.864037430142523,20.294946119628158,3,0.004963,0.5105494770681,-173.77149384939398,0.25060753991781715,5.392608197056514,21.518140271537465,0.7737835439021499,0.9999999999999896,1.0000003752641429,0.9999999999999964,0.013128,0.10123076923076924,0.064,1.5817307692307692,0.27292307692307693,0.09984615384615385,2.7334360554699537,0.19230769230769232,0.03846153846153846,5.000000000000001,0.259241,0.02574438620940751,0.02789743632146492,0.030051741032648745,0.060702777503905264,0.03474341921238245,0.03597124126460294,0.03862685172478148,0.07894181339035433,-2.30162933048219,-2.296542859110854,-2.291453423812899,-2.219041909264432,-1.7450334503783338,-1.7428137394798195,-1.7380128096789527,-1.665129642594258,0.003319,0.6973051774922056,0.8458458458458454,0.0697981390783066,-0.5955955955955953,0.515748031496063,0.291591,0.9556269523758572,0.9422222815623417,0.9851227986840219,0.13762783478782545,-0.2276441576914997,0.17711
1,6.0,4.0,1,3.2398118349624037,12.640475824609178,3,0.00445,0.7037453420367776,-169.79749641478637,1.3049615995903605,4.182996380554996,3.2054555336096304,0.8968326636387073,0.9999999999999852,1.000000167515731,0.9999999999999959,0.020544,0.10123076923076924,0.092,1.1003344481605353,0.2690769230769231,0.06,4.484615384615386,0.22030769230769232,0.07015384615384616,3.140350877192982,0.211689,0.02484659893909785,0.030370990526140725,0.03748753472929545,0.05984984284022498,0.03284595812753501,0.041071764752837504,0.049259861040275334,0.07769402726571228,-2.552203297727217,-2.537744679820488,-2.5191190281394773,-2.4605916657333013,-1.8921469717434565,-1.8760539457906518,-1.8600346966081496,-1.804405893761658,0.003718,0.6858079569716607,0.9459459459459456,0.08204068229865885,-0.4954954954954953,0.5511811023622047,0.293023,0.9444377027634042,0.9328864396944052,0.96978861497564,0.16102579239740353,-0.19335394368171488,0.178233
1,6.0,5.0,1,3.5947642284944727,15.45921289379491,3,0.004346,0.6119940288679961,-173.41535546445493,0.2549061460492008,4.391416047033783,17.22758009211034,0.8535670509760974,0.9999999999999908,1.0000002187451407,0.999999999999996,0.021793,0.12046153846153848,0.128,0.9411057692307694,0.27292307692307693,0.064,4.264423076923077,0.2861538461538461,0.04676923076923077,6.118421052631577,0.209617,0.02366780608614904,0.03006207546038052,0.03832700259503504,0.06170298584530272,0.03279664195701315,0.04216172095715501,0.052394788932342735,0.0823393867398325,-2.223335301123659,-2.2087740637566595,-2.1899529039360157,-2.1367203575928997,-1.6029013628021693,-1.5873810507941022,-1.5704222608285006,-1.5207964647277648,0.0039,0.7315315092084864,0.7857857857857854,0.12708787092020596,-0.6556556556556553,0.5748031496062992,0.285564,0.971081727933015,0.9456897351949781,0.9859625868770296,0.13213201573168626,-0.1940444047907958,0.180024
1,6.0,6.0,1,4.913575430928624,29.40981689966879,5,0.004427,0.7243706824471337,-171.14951358476006,0.34078940938046753,5.487550573082052,16.10246804047712,0.8888191992985399,0.9999999999999863,1.000000208457932,0.9999999999999971,0.015397,0.10507692307692307,0.10400000000000001,1.0103550295857986,0.26523076923076927,0.048,5.525641025641026,0.24476923076923077,0.04230769230769231,5.785454545454545,0.237227,0.012279850630061226,0.015094862447394216,0.020688371721341234,0.03943845913881343,0.015826987220868543,0.019529325134576576,0.025742834067506472,0.048803545799635376,-1.9850334277677044,-1.979376063624094,-1.9681347187002345,-1.9304524355950543,-1.5524547824854407,-1.546614638399105,-1.5368133214216115,-1.50043687972772,0.003674,0.6386192678686272,0.7257257257257255,0.044019351852088745,-0.4754754754754753,0.4566929133858268,0.28681,0.9895021663683777,0.973833108592275,0.9968365436455383,0.10906675939917251,-0.20701644179260778,0.175502
1,6.0,7.0,1,3.5625007792265846,15.380023576581753,4,0.004183,0.7498707606742125,-174.4467546246743,0.3710544589380369,5.478859821199502,14.76564878611101,0.8802796378798242,0.9999999999999896,1.0000002562830443,0.9999999999999979,0.018382,0.10123076923076924,0.068,1.48868778280543,0.25369230769230766,0.076,3.338056680161943,0.22553846153846155,0.034923076923076925,6.458149779735683,0.209676,0.011960125207361486,0.01432503013273022,0.018127434910106273,0.03836185062608112,0.016342213276850804,0.02196488344965678,0.026042647137173903,0.057357703631306295,-1.9988299307395994,-1.9940456676053075,-1.9863533055137457,-1.9454185651292986,-1.332378352702283,-1.3247623666106283,-1.3192389781537721,-1.276822292239635,0.003514,0.6654564278316418,0.7857857857857854,0.018334254825622908,-0.7757757757757754,0.5433070866141733,0.282884,0.9678934135147037,0.9468648748466434,0.9922363061966655,0.1335058317156014,-0.1967534101041591,0.172277
1,6.0,8.0,1,3.8675301076736597,18.044987975394786,4,0.005122,0.7165385981024146,-167.53073568433905,0.2154708254496076,4.4863773417071595,20.821275141754136,0.9020707582248115,0.999999999999992,1.0000001544376038,0.9999999999999978,0.018034,0.10123076923076924,0.096,1.0544871794871795,0.26138461538461544,0.052000000000000005,5.0266272189349115,0.2830769230769231,0.04276923076923077,6.6187050359712245,0.208038,0.014155907627222585,0.022075366249650254,0.0281007894631635,0.048925537514907545,0.015776780228536447,0.02779820136555314,0.034686393694058425,0.05981851629863731,-2.657338828405728,-2.635991959199789,-2.619750454902382,-2.5636174293887075,-2.106189891686411,-2.0804646342713617,-2.065724237212188,-2.0119427153754255,0.003543,0.6906859376858322,0.9459459459459456,0.0697981390783066,-0.4554554554554552,0.515748031496063,0.305018,0.9516960094816168,0.9414558499284179,0.9770871178436022,0.12846153338072014,-0.1825470973235513,0.179307
1,6.0,9.0,1,3.155779090065052,14.30667138117196,4,0.003727,0.5856977665609646,-182.00019915808247,0.5430510703104304,6.261679833743205,11.530554262905273,0.8410899672819259,0.9999999999999892,1.0000003688181938,0.9999999999999963,0.01925,0.10123076923076924,0.10400000000000001,0.9733727810650887,0.26523076923076927,0.07200000000000001,3.683760683760684,0.23707692307692305,0.05030769230769231,4.712538226299693,0.251169,0.018753403146759648,0.022453439482567457,0.027244165643814156,0.04944827180546718,0.023287808889647682,0.029809777883017263,0.036220263952403554,0.06313099463683552,-2.6930332437983897,-2.682878486688865,-2.669730329176221,-2.6087911154924015,-2.001231407666122,-1.9878682395720306,-1.9747334940684675,-1.919594836090106,0.00328,0.6911183649211978,0.8458458458458454,0.046096044868284336,-0.5955955955955953,0.5236220472440944,0.290639,0.9322971414575076,0.9219474332815397,0.981660184510131,0.15226652299267587,-0.2059062075517385,0.179672
