fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum
1,1,20,1,1.0455398626030128,1.066716223445141,1,0.4025577050294301,103.90478677331453,0.0506058003266768,3.242906794020393,64.08172132614007,0.5380345889913034,0.999999999999946,1.0000003408688636,0.31,0.24,1.2916666666666663,0.4549999999999999,0.29,1.568965517241379,0.0,0.3786682690078232,0.4151293139552807,0.5464430564402397,0.0,0.3653103100219552,0.4086213165052316,0.5420621654372826,-5.085661398012754,-3.159882799667358,-2.974454270846865,-2.3066370396625224,-5.019517551812026,-3.1858360387989286,-2.9684356815694786,-2.298626998226352,0.8080037496653858,0.7657657657657654,0.4023505548869293,0.2252252252252251,0.6086956521739131,1.0445675491647293,0.924979091798594,0.925201471260272,0.1544871270034523,-0.569188675698246,1.344285323,5.0,1.7716842746,0.7871223603,1.1411427091,-0.1429947113,0.9045994246,-0.113734476,0.5361193203,1.3022066825,-52.0083863462,5.9108604635,15.8031035616
1,1,21,1,1.9414436245827704,4.453843397466386,3,0.6423690334263698,107.8388883146211,0.6533677072771302,4.185979417556191,6.4067742726389145,0.8547838058266933,0.9999999999999764,1.000000313741302,0.225,0.18,1.25,0.3,0.24,1.2499999999999998,0.0,0.5416148076953167,0.5594322397933797,0.6290316980175743,0.0,0.5618625946675403,0.6050674415008515,0.6517021740414108,-5.1637052141423005,-2.366966007589314,-2.2749620405619195,-1.915570955228167,-4.926674187001309,-2.158560245211159,-1.9457040415641396,-1.715949908538856,0.8690173684077148,1.0060060060060056,2.2671001465003933,0.6056056056056053,0.5652173913043478,1.0152408398151629,0.913668387110738,0.9191127165331618,0.1671326812038531,-0.3998473598876187,1.3613025566,5.0,1.8385907301,0.8175905952,1.5546782487,-0.472576353,1.2785230283,-0.4230157284,0.730402113,2.4170244569,-54.8502385328,5.8442960911,15.8176863286
1,1,22,1,1.5963319008953551,2.6888289516946315,2,0.5002237971571472,101.13625782672857,1.083596065887472,3.1371781203588944,2.8951545867689417,0.6136125255809973,0.9999999999999702,1.0000002921916271,0.35,0.085,4.117647058823529,0.35,0.265,1.320754716981132,0.0,0.4562525267953603,0.5428664882597835,0.5901991947438969,0.0,0.5083445915567025,0.5792325900166523,0.6188251334382254,-4.795206398226446,-2.6073813625303512,-2.1920495403404106,-1.965079443362415,-4.546450597008032,-2.235287025239258,-1.912998242320315,-1.732992699644237,0.9137359051369944,1.0060060060060056,1.4972369099516047,0.3253253253253251,0.5869565217391305,1.0212370815987666,0.9048870386143346,0.9194570112854528,0.1830523130747385,-0.4408897159180968,1.2447086656,5.0,1.7964623782,0.7927387114,1.5317966432,0.2748419647,1.3534460315,0.2757589849,0.7196521247,2.3464009562,-53.5510025298,6.7004148151,17.9552587331
1,1,23,1,1.209993359658468,1.3547639012016042,2,0.6645884009415781,106.81437287608232,1.3432141027684106,5.242463786132362,3.902924913703231,0.7092305643272576,0.999999999999962,1.0000001455789622,0.2799999999999999,0.1399999999999999,2.0,0.125,0.125,1.0,0.0,0.2527144156687975,0.3544914574030771,0.4739929856471727,0.0,0.2618049515011502,0.3474263804926251,0.5072731589937701,-4.934346361966605,-3.687365904394757,-3.185162728781492,-2.595500797640789,-4.7843842456878365,-3.531808760282665,-3.122162944322573,-2.357394535537741,0.7867754049620417,0.9259259259259256,1.1092898648952227,0.4254254254254251,0.4565217391304347,1.027607276723829,0.9468594879562076,0.9699976588386088,0.1182521247045618,-0.463173445693019,1.3263845294,5.0,1.823113524,0.812721451,1.1092572306,-0.0330184288,0.8465921069,-0.0052522958,0.5211392298,1.2304516036,-50.3974091342,5.2164351777,13.5584731654
1,1,24,1,0.7459411373954395,0.0319515214893804,1,0.5820323109952084,110.44711150779884,1.366392733806983,3.792711511693061,2.7757111245212616,0.8743652552172781,0.9999999999999728,1.000000191191146,0.295,0.125,2.3600000000000003,0.26,0.29,0.8965517241379309,0.0,0.3265169571289068,0.3852869273812015,0.4971333822684769,0.0,0.4068665607934142,0.4305755123940553,0.4922693118241952,-6.012398105680815,-4.049248171166312,-3.695899713350497,-3.023434299859128,-6.005903598471246,-3.56230225690446,-3.4199085791701886,-3.049381567169348,0.8053141949365707,0.9659659659659654,1.679674872092653,0.3453453453453451,0.4565217391304347,0.9132613995944204,0.8750881730963654,0.7472241525653224,0.2040985649813352,-0.4112502100473698,1.567692895,5.0,1.9077654559,0.8481714209,0.9679669208,0.2346778787,0.8982369988,0.3102032708,0.4547597452,0.9369599597,-61.7407248111,5.7407354634,14.2884094443
1,1,25,1,1.432351578779394,1.4850905620886703,2,0.5005871084739599,111.03879943800564,0.7647543354150095,5.594517279982711,7.315443693361649,0.8658599450850999,0.9999999999999848,1.0000001798915823,0.295,0.1,2.95,0.225,0.205,1.097560975609756,0.0,0.3704340734730163,0.364584152222329,0.4801243349210527,0.0,0.4110624470033727,0.3931480064678698,0.5189451241867072,-5.44033071832719,-3.425046849296868,-3.456872355576777,-2.828295550439775,-5.0604461051759,-2.980286746253608,-3.070941807087898,-2.4343522726852536,0.7859242494740806,1.1261261261261255,1.6418389895747365,0.5255255255255253,0.4130434782608695,0.9660918848965616,0.9237986032299872,0.9208818506093606,0.1361353521015815,-0.4086528347881937,1.2910621098,5.0,1.7676556035,0.7838559013,1.0905999042,-0.0625885996,0.8424460399,-0.0488648638,0.5123738466,1.1894081511,-52.1015124789,6.3339667738,16.5405830906
1,1,26,1,2.3671856482509863,6.8997566274374655,2,0.4407468726346335,102.8213211053756,1.4884652478432412,4.496106866118927,3.020632744119289,0.8302494551369871,0.9999999999999803,1.0000003642693145,0.36,0.145,2.482758620689655,0.325,0.225,1.4444444444444444,0.0,0.4237930641225012,0.3535595975793735,0.5307547451984914,0.0,0.4157065545236296,0.3824086245619228,0.5501087542704023,-4.949072446606516,-2.8516898698948965,-3.1992803839931505,-2.322328761239,-4.674236212536374,-2.731125581593297,-2.8867679716228074,-2.102897952492386,0.8465826164586724,0.8458458458458454,1.0843023142067962,0.2452452452452451,0.5434782608695652,1.0672029454174488,0.9317951338229996,0.9496743036184826,0.16203755461088,-0.4236199853713491,1.2593374533,5.0,1.8057820479,0.8019418028,0.958780727,0.054911637,0.7609405579,0.0552148,0.450443987,0.9192604825,-52.1089812802,6.3605212494,16.1048928157
1,1,27,1,1.519391289843589,2.8402903430256963,2,0.6018567734321321,104.87222512500874,0.7539598705835158,4.279677924470166,5.676267519593548,0.8299494749404535,0.999999999999968,1.0000003464502705,0.32,0.17,1.8823529411764703,0.265,0.18,1.4722222222222223,0.0,0.3345263687327333,0.3721871626553055,0.4635527794412227,0.0,0.3608798460175687,0.3565929188163942,0.4697499704372291,-4.712094723028248,-3.135774786208933,-2.9583135579013264,-2.527790117178185,-4.561174749692851,-2.9151387083644726,-2.934692132468241,-2.4185630458655982,0.8641221476058677,0.8858858858858855,1.60400310705682,0.3453453453453451,0.5869565217391305,0.9868834994453536,0.9521718660833728,0.9670145009350732,0.098470922701585,-0.3836402716653218,1.2063359366,5.0,1.8308403379,0.8083484784,1.0283007158,-0.1510917211,0.8218987536,-0.1100551656,0.483105116,1.0574023622,-45.8753989224,5.1566878819,13.7463265513
1,1,28,1,1.4047941802923574,2.2820468656677457,2,0.2808560678310151,100.02922725432968,0.2149649987869573,2.388367546862466,11.110495012397232,0.5415399567658634,0.9999999999999594,1.0000002274044966,0.37,0.185,2.0,0.395,0.23,1.717391304347826,0.0,0.310117481349913,0.4386072766743095,0.5933880497327836,0.0,0.2976705048587884,0.4317389283803507,0.6019884831128205,-5.035051793918513,-3.4735942131221424,-2.8266414386738177,-2.047312229621653,-4.863971830149211,-3.41611087984977,-2.764005844528377,-1.9359168062141985,0.8578936708623393,0.8658658658658656,1.3038585066127686,0.2052052052052051,0.4782608695652174,1.0082531953148952,0.9461254900414484,0.9404407780888896,0.1071512109813572,-0.5212799799746665,1.3234113073,5.0,1.8565705119,0.8240500235,0.8954426233,-0.07795463,0.6750673535,-0.0563454951,0.4206871645,0.8018174916,-53.6065601351,5.8553560335,15.7318210433
1,1,29,1,1.6496727715244437,2.6764736950089203,2,0.6670457566999379,114.62192748498956,1.1931684642087157,4.489428224902777,3.762610527826908,0.6974279174273192,0.9999999999999823,1.0000002319037071,0.32,0.19,1.6842105263157894,0.36,0.24,1.4999999999999996,0.0,0.3766841682729747,0.4138695247711851,0.5267617331399892,0.0,0.3396608099883226,0.4460653006801085,0.5225527495756558,-5.737737753925664,-3.5764227803197293,-3.3630629564467625,-2.7153170703650327,-5.51248987830662,-3.640113101188564,-3.053559423243722,-2.631923135389524,0.82437430543229,1.0060060060060056,1.8853440944102444,0.4854854854854853,0.4565217391304347,1.0139360468538263,0.9510840661887784,0.9482070965339572,0.1133714959611143,-0.4446478435892999,1.5954460515,5.0,1.8845798121,0.8376587866,1.420705762,-0.4375177482,1.1712224244,-0.3830858168,0.6674606089,2.0184048623,-56.9121784902,4.5580156134,11.9661965869
