fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5
1,6,0,0.0,0.3310278575888945,0.0187134604501299,0.0,0.7340209887698238,0.0018776395458592,9.958584205553024e-09,8.719788847140512e-09,0.0003875655745793,0.8158605257315282,0.9999999999999892,3.304129430996283e-13,0.9999999999999972,0.515151515151515,0.0814814814814815,0.2124137931034483,0.1262135922330097,0.1210526315789474,0.0775021999152625,0.0572338829457165,0.1163623884329623,0.1796966201978331,0.221381966457327,0.049401090971426,0.0915623245497951,0.1596120590120362,0.2021509186827468,0.223223308769012,0.3192379075797274,0.3248784708800514,0.2902993985397081,0.2186599021109329,0.3070892944193841,0.32275571211373,0.3122022406200073,0.564409738055663,0.0423940149625935,1.954988161653141e-07,0.0964912280701753,0.4333333333333332,0.8035016120575889,0.8411234467617836,0.8512475307583784,0.2295639454622848,0.6469537113544385,0.3235217018914266,0.3202550064333977,0.3624384663337925,0.203160378516234,0.4626509544979889,0.1462972683076558,0.4366685293728692,0.904729655045179,0.109147460259288,0.1362601373774987,6.232639438522199e-08,0.3447280778984689,2.2810235902611192e-08,0.3369442061072388,5.0285155197509134e-08,0.4916986348453794
1,6,1,0.0,0.4555752817398277,0.1076222281346814,0.6666666666666667,0.4349356739573765,0.00187763663168,4.7145132670392985e-09,3.854388566857245e-09,0.0003799939816077,0.7841450826401635,0.9999999999999704,2.2133464172921368e-12,0.9999999999999958,0.7171717171717173,0.0395061728395062,0.444004449388209,0.5703883495145631,0.3078947368421052,0.1701777968552322,0.0840723335921038,0.1285943017016954,0.1486023584757199,0.2002983982204941,0.0763790338199919,0.1215046746923537,0.1365445532345675,0.2094442572406386,0.3244459168472753,0.4247917080684378,0.4154110052484993,0.387184406458939,0.329782737504737,0.4422167992579413,0.4189523258602574,0.4382251823755873,0.6850810424140203,0.0099750623441396,1.596789648535211e-07,0.0497076023391813,0.5333333333333333,0.8552467167310014,0.9055397468059329,0.976576317474763,0.1925736719179901,0.4767731083141621,0.2167698997137462,0.245526473062557,0.2802758310388391,0.3857283569526141,0.695192866806156,0.3174956955615412,0.7024255745381324,0.9271698131198208,0.1220182044756796,0.1413696224450216,4.920937840929925e-08,0.2163304815920067,2.025478950372173e-08,0.2013672175114873,2.639030912114087e-08,0.319082018868194
1,6,2,0.0,0.3841589775484003,0.056312084695964,0.3333333333333333,0.7024820617147458,0.0018776382347939,9.758776475206593e-09,6.7513666919188125e-09,0.0002983953190698,0.8558474760842063,0.9999999999999852,9.492027779419874e-13,0.9999999999999952,0.6363636363636365,0.1530864197530865,0.1524944021495745,0.1674757281553399,0.0,0.5260934393638173,0.1446278681705683,0.2175514077760851,0.2512100345232499,0.2859695129910687,0.1286295344730404,0.1892518995569941,0.2318786994503929,0.2702699351513369,0.3538459066255562,0.4589280984859973,0.4511247538855351,0.4142120616071558,0.3543142546393175,0.4603138984407104,0.4566488858488711,0.4437458705738414,0.5184752706471276,0.0324189526184538,3.321417486817064e-07,0.111111111111111,0.2666666666666667,0.8042399826075828,0.7643649568740063,0.854433840864036,0.3380268654699155,0.6104085380361054,0.3343317221184588,0.2941214503908913,0.3280288046462969,0.6946478175596881,0.5479187388590572,0.5314794813167865,0.5330649582989253,0.897798255253142,0.1280013294122137,0.1657455163017802,1.226698199285621e-07,0.3629312507039547,4.1625065308346914e-08,0.2911726558553882,4.2315344379131705e-08,0.4090779777748968
1,6,3,0.0,0.4372092633519469,0.0962462559102673,0.3333333333333333,0.6315309433338662,0.0018776393416635,9.10041426563045e-09,7.261486784651127e-09,0.0003514735035806,0.8471728648841949,0.9999999999999838,1.1510572090747337e-12,0.9999999999999976,0.4393939393939395,0.1160493827160494,0.1410011123470523,0.266990291262136,0.0631578947368421,0.2982489677320691,0.0919868764170555,0.1966730206223236,0.2917927394049257,0.3293888033040681,0.0825814568842787,0.1802310620323086,0.2630165032708326,0.3131635046068011,0.2910664266717072,0.4297615132034907,0.4739249366850667,0.4422943618939489,0.2972290198952937,0.4444502349980713,0.4786379741497443,0.4757186078477567,0.6445658991868191,0.0423940149625935,2.446953281788835e-07,0.0906432748538011,0.3333333333333333,0.8611770221245534,0.8904240695363317,0.943709393190146,0.0999952213685749,0.6016357499609244,0.275489402120971,0.3328498678101241,0.3899826041884537,0.2944452400877079,0.473852982952522,0.2317558072887653,0.4450061181835352,0.8902898596207036,0.1786607370630223,0.2145639369423243,6.444889309847563e-08,0.3600410686459366,2.951918692814281e-08,0.3547520911942293,3.736622384285919e-08,0.4362685450480964
1,6,4,0.0,0.405241815366985,0.0682560403859212,0.3333333333333333,0.6997322234928911,0.001877642221476,6.4779211555244364e-09,5.970736112847234e-09,0.0004200192540852,0.9011202128047988,0.9999999999999776,1.0369808039600165e-12,0.9999999999999964,0.7121212121212125,0.1333333333333332,0.1899250374812594,0.1820388349514564,0.1052631578947369,0.1343077896258811,0.0899337395240357,0.1496800180250086,0.1879428632394714,0.2460229644738381,0.0796362436061991,0.122569385135303,0.1788751033970412,0.235436954499743,0.2866980244569651,0.3852384719440198,0.3756237693855106,0.3575568638627942,0.2884408550017217,0.3825108655431517,0.3889274987417625,0.3936956408833665,0.4717192767990055,0.0573566084788029,1.6520517984642082e-07,0.0614035087719298,0.3333333333333333,0.7577522341225129,0.7761435704199124,0.844866323769276,0.2269412400497992,0.6899172719961926,0.2706770359420508,0.2325484656890779,0.26277724525929,0.2365973600578022,0.5102793612187478,0.1739730015533712,0.4899452644514218,0.9070331584039064,0.1488032716053142,0.1832686917900232,2.8722131331199662e-08,0.2583294921295266,3.4960203890057574e-08,0.3450775643772215,2.987840414555056e-08,0.4143111046295983
1,6,5,0.0,0.4188193164615165,0.0706533831835722,0.3333333333333333,0.6533416339610593,0.0018776384902753,9.364269546865748e-09,6.346671892878382e-09,0.0002923422416259,0.888475460121205,0.9999999999999902,4.351446063015612e-13,0.9999999999999968,0.7171717171717173,0.0987654320987655,0.2436363636363636,0.2402912621359224,0.1,0.1894153944258975,0.0612551333813885,0.13192326976184,0.1782625193505498,0.2311679961515216,0.0546187429630257,0.1175030724067278,0.1508085629832593,0.2239462096417816,0.2778673186723736,0.39532901089725,0.3988745381858355,0.3742761476373568,0.2808715680305543,0.4040149717680203,0.3909696784022991,0.4114687072779206,0.497692285023888,0.027431421446384,2.446953281788835e-07,0.1169590643274853,0.1999999999999998,0.7745937742286655,0.8599221113883031,0.9069569363656038,0.2583728948374271,0.6359897485561898,0.211728446321011,0.3110439048351026,0.3405238346302752,0.1592363643791811,0.6047161705077844,0.1204683153000334,0.578868813205388,0.9183437546013188,0.150870872859927,0.189066923755095,6.610718215522405e-08,0.2623176286457943,2.625021003270893e-08,0.3144436468146403,1.8928061113364112e-08,0.3234104578565775
1,6,6,0.0,0.4789969751237921,0.120278397337154,0.6666666666666667,0.7323881804832788,0.0018776423240625,2.4317047709870527e-08,5.362019734859397e-09,5.7209079856655936e-05,0.9246577987614436,0.9999999999999932,3.5692783076330488e-12,0.9999999999999996,0.6767676767676769,0.0938271604938272,0.240910865322056,0.3033980582524272,0.1447368421052633,0.176565606361829,0.0900571489870347,0.1482240885454424,0.1579363478531835,0.1986994001167694,0.0847454750085635,0.1384754119135592,0.1578125989160814,0.2138254096112381,0.3316426677720953,0.4420648446770789,0.4259204523743637,0.3891097090549685,0.3463925546782465,0.4672753840642608,0.4500042308391108,0.4555050094308737,0.470629037112743,0.0573566084788029,8.329687210750237e-08,0.0760233918128654,0.3666666666666666,0.7768298712054436,0.9394669299770326,0.9525015981404996,0.121301631082902,0.6749449496482638,0.169182061791379,0.1751792014675666,0.2131798967683669,0.1801431537302495,0.5090366458982807,0.123287325876504,0.4879687480331133,0.9450486782735408,0.1169996750702097,0.153596919889289,1.4321173548745172e-08,0.2336229102885919,5.610076362236898e-09,0.1682980956894059,1.2241139441568534e-08,0.2332475377115612
1,6,7,0.0,0.3913350740654916,0.0617922537070078,0.3333333333333333,0.6829209323207168,0.0018776369091335,7.537661389308616e-10,7.535939196847038e-09,0.0050178450404366,0.765640520663905,0.9999999999999862,1.405641338527862e-12,0.9999999999999944,0.8030303030303033,0.1975308641975309,0.1494736842105264,0.2912621359223301,0.118421052631579,0.2017892644135189,0.1033823070414268,0.1910163438406061,0.2203028307499402,0.265847404528047,0.0881402232877721,0.1661351976028849,0.2033472723274979,0.2361706638652394,0.3194244068713972,0.4448748723892575,0.4353503235792154,0.4064941158571032,0.3065330713112191,0.4349075863901275,0.4249581572749618,0.4070726615291438,0.5490585896802755,0.0573566084788029,3.422970319280866e-07,0.0964912280701753,0.2333333333333332,0.8128104734632493,0.8317277244830432,0.9081146604932196,0.202667822574709,0.5529335025169202,0.2294899615801515,0.2788521583570986,0.3135283226030267,0.1517712736988761,0.5855561884735481,0.114940447637378,0.5710789935773494,0.9041551233738452,0.1801956606883349,0.2176638344155133,4.139182775929671e-08,0.2743940612503339,2.4165185372563383e-08,0.2987892484207218,2.4306133796234613e-08,0.3372638999994602
1,6,8,0.0,0.4395395803272904,0.0894726173458936,0.3333333333333333,0.6441324271825557,0.0018776457927999,1.2905303120843692e-08,5.127389336419215e-09,0.0001502091146586,0.9164342526109044,0.999999999999992,1.915891012868208e-12,0.999999999999998,0.6060606060606061,0.2,0.1141379310344827,0.2985436893203884,0.2394736842105263,0.1047699651149705,0.1228677344070718,0.2192819898515123,0.2670397521243987,0.3029695499388311,0.1106732259485177,0.1917294717406672,0.2391470788410592,0.289610368213965,0.2879697897649642,0.4067021162994464,0.3958189997452061,0.3611675385994872,0.2987509690802417,0.4167050370870159,0.4125918345290725,0.4089208504909174,0.5633940726243913,0.0473815461346634,3.2248857724813004e-07,0.0994152046783625,0.1666666666666665,0.8949702138692235,0.7216351416223761,0.7970351009552177,0.3559572032606249,0.6881397287722507,0.4234809798314715,0.3585624024270677,0.40547783588547,0.2702276416700827,0.5776044408060026,0.1777890286010138,0.5576767166094376,0.8784940043287848,0.1276511312577938,0.169414543965467,5.135825356501476e-08,0.4190103909727531,4.0735808036175335e-08,0.4670532689606342,4.1675216702801153e-08,0.5089700882425798
1,6,9,0.0,0.4628692147568759,0.131988281839313,0.3333333333333333,0.5178954190489318,0.0018776416362571,4.060937930880542e-09,6.197442832485518e-09,0.0007312102142397,0.7837619807218923,0.999999999999986,4.987938027564177e-13,0.9999999999999952,0.8383838383838386,0.1555555555555556,0.1927851458885942,0.4199029126213593,0.1263157894736843,0.2817499763324813,0.0591251999020308,0.1283134017696293,0.2199522960307973,0.264738673768364,0.052343875787482,0.1046467581963594,0.1983417985071922,0.2556869354693926,0.2179889292747621,0.3218719928561088,0.3551005021890618,0.3268011834311346,0.2237109110600463,0.3228421845325295,0.3673891027368363,0.3721136957717234,0.5774123528052477,0.0399002493765586,3.128354058145539e-07,0.0964912280701753,0.2666666666666667,0.7451398213125597,0.7491915570734031,0.875659864967167,0.2413265573980551,0.5471420077803161,0.313247174947804,0.3722842000215212,0.4323368806209093,0.1398406630801958,0.5959108264517898,0.1277834242727025,0.5566518597649006,0.888174282136458,0.157519088695536,0.1994025004647983,8.469628029556095e-08,0.4023682591252893,3.3061719390126324e-08,0.3701058702059765,4.8203462471886654e-08,0.5507928384402178
