fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_4,mean_std_x_last_4
1,6,0,0.0,0.4090140718907432,0.0098426838499341,0.0,0.6569233885798339,0.2611426631748629,1.0228237394577381e-08,8.572604297000954e-09,9.65908603741544e-05,0.8559790439636912,0.9999999999999734,2.629473554211393e-13,0.2884615384615385,0.2527472527472526,0.2204531537048377,0.0,0.4574352552525367,0.3439726099644106,0.3903371288581264,0.0,0.4457959024326492,0.3567160221357333,0.4236484723424054,0.5142865355292823,0.5227197801216592,0.4390181809521601,0.4883123639540886,0.5513430391873027,0.5312183770246987,0.4686610178540541,0.5184076722767863,0.7326409108902676,0.0373134328358208,2.155626579316237e-07,0.1222826086956522,0.263157894736842,0.7980664635641602,0.6629577951056107,0.6708296284446471,0.4880853862936292,0.3812701131570534,0.4123202836078244,0.527726472043605,0.5586741675002309,0.3920199270486152,0.5305750928007019,0.4148698748816064,0.545756369257993,0.5323197467509619,0.2768479782684389,0.2962081649535735,2.1713243924178923e-08,0.4247788612186886,1.977669521428096e-08,0.5144562559757191,4.948754865532792e-09,0.4848924011762787
1,6,1,0.0,0.5586551244487163,0.1169623449896607,0.0,0.5725953455916313,0.2611426637911338,7.291513914067375e-09,3.2671826035922037e-09,4.614851580511231e-05,0.8682441443311004,0.9999999999999712,6.881770387344389e-13,0.5096153846153847,0.4065934065934065,0.2421012561857633,0.0,0.2784090532451386,0.1521114399257686,0.2279687208397944,0.0,0.2624015865937674,0.1618163791081725,0.22259704746941,0.6673059839903068,0.3586412241105371,0.295672148237033,0.3916148682143746,0.6477737345791401,0.3533673687831166,0.3124743590597105,0.3721585192132368,0.5633136995126886,0.0124378109452736,1.220270292786574e-07,0.0760869565217391,0.5263157894736842,0.8288880838678215,0.7288393962147683,0.8909158143844937,0.4369133946729533,0.5121664995218383,0.3335604822719335,0.4358397437844972,0.4741393424976929,0.3427871644332477,0.5130145964227778,0.3579190555578512,0.5194951152832125,0.6562375139099985,0.2152749025734206,0.2187172579328603,1.7234007472733028e-08,0.3811396614122024,6.137997621459616e-09,0.2863446953752739,3.847352097739531e-09,0.3364645939632296
1,6,2,0.0,0.505891814690618,0.100993649945356,0.5,0.723747303554304,0.2611426632327783,1.1244305140354436e-09,6.59830462801968e-09,0.0008309166205764,0.8440188683149525,0.9999999999999772,1.4951333818779557e-12,0.2499999999999999,0.2967032967032967,0.162754303599374,0.0,0.2100266325548541,0.4070425133855484,0.4606748709962109,0.0,0.2022309284656595,0.3623603734671859,0.4273099340553362,0.6626848971021011,0.2930508514824685,0.5209181477526752,0.5726850116167741,0.6704372277956012,0.2986595353743072,0.4929154798913808,0.5402427192485915,0.5433402872066706,0.0323383084577113,1.7239043519527118e-07,0.0516304347826087,0.4210526315789473,0.7802442242522384,0.5981084362480908,0.807454061651736,0.5387020583020711,0.6020857059352013,0.191729185123704,0.2764141571367062,0.3137249070746306,0.268390116924075,0.5771639101774758,0.2996400519201102,0.6047917164425917,0.6406145602235642,0.4627359018265079,0.4689468663408027,1.943106149176797e-08,0.3117744712483077,1.0832192667682724e-08,0.3544492317593586,5.370784293116386e-09,0.3327031421888575
1,6,3,0.0,0.5445409381157154,0.1215904831853388,0.5,0.6740924634825017,0.2611426647739949,1.04611279627838e-08,6.702036039148613e-09,6.957931623578195e-05,0.9097028818406026,0.9999999999999868,7.530374812924408e-13,0.3942307692307693,0.4065934065934065,0.1872858774267226,0.0,0.3049975590063145,0.319657987963217,0.3866853152406975,0.0,0.2941420093508393,0.3324718949121822,0.3568949847805413,0.4260571877805921,0.3520239220575736,0.3986142504990712,0.4676072197430823,0.4536500720245746,0.3597418375878599,0.4284606147040779,0.441835298822812,0.7326409108902681,0.0447761194029851,1.452970625519749e-07,0.1059782608695652,0.4736842105263158,0.8667684810383779,0.6463198842575664,0.7696089292848924,0.4209416952719043,0.4193569684663675,0.3690525491028524,0.5332738848449066,0.5962644762105023,0.1854329050037071,0.6488411764434233,0.1881987802612973,0.7000894798858597,0.4240543014592284,0.4176544814932816,0.4347020116171905,1.0727664856002176e-08,0.3361421432432968,1.710760903971846e-08,0.5126536566984592,6.0976030940160574e-09,0.5734045263051954
1,6,4,0.0,0.5040088311463173,0.0905306660641229,0.0,0.7757683018501412,0.2611426663936714,4.331840123936195e-09,6.267570408800239e-09,0.0001881995059005,0.9191491459101548,0.9999999999999618,8.988198136246101e-13,0.4038461538461538,0.3296703296703296,0.2366197183098592,0.0,0.1856209429934118,0.2361724167319591,0.3288435694559037,0.0,0.1783025582122423,0.2444127922785705,0.3025008266206786,0.57507002367135,0.2516925301105722,0.3481656039012699,0.4492684111907068,0.5854863203673724,0.257862991616006,0.3708081195258227,0.4221700525871398,0.7326409108902676,0.0447761194029851,1.7239043519527118e-07,0.1277173913043478,0.4736842105263158,0.7531040660971792,0.5807246339192966,0.7182519756157699,0.574621493287348,0.584531490060666,0.2944102529502438,0.4007447127646824,0.45942514232213,0.427517830693952,0.5719273196381179,0.4313465504917959,0.5838569235698738,0.5827441507439715,0.3429713494925898,0.3425561229121893,2.0764952693437795e-08,0.3501599829460666,1.2996002913739962e-08,0.3364457990454874,5.940451473786159e-09,0.4208795274362238
1,6,5,0.0,0.5034624681248135,0.0734520460683098,0.5,0.6820410286072042,0.261142664148023,5.457994062460072e-09,5.457601881845429e-09,0.0001242716435919,0.9117807227089184,0.9999999999999882,3.6985166575607605e-13,0.451923076923077,0.4395604395604395,0.1985915492957747,0.0,0.2944549996391194,0.2621946717625672,0.3574630642311384,0.0,0.282039409022795,0.272395042142651,0.3263714652286948,0.512276853008033,0.3523648672622916,0.3586569871629213,0.4595548005235719,0.5238933518984688,0.3557858063557595,0.3833133070529702,0.4289918703972307,0.4803892971767993,0.0547263681592038,2.342289689908701e-07,0.1222826086956522,0.263157894736842,0.8898645283419334,0.6795712886194152,0.8319921096148175,0.5828745317218015,0.4302468325889914,0.3252092320286223,0.4348503472505052,0.4788381842977336,0.5481722815182345,0.4691921616988449,0.5963317600046891,0.4798236629872283,0.6157471661692975,0.2591076476510238,0.2584871063438226,1.4624720032103616e-08,0.4471364922622682,2.316549316494302e-08,0.5919120269836424,5.644594386389181e-09,0.4872178756889527
1,6,6,0.0,0.5566118527513229,0.117853750399908,0.0,0.7083691931603469,0.2611426659272238,1.1836235133997616e-08,4.606720489120496e-09,3.462621993808537e-05,0.9580755717464776,0.9999999999999916,1.59170340744761e-12,0.2692307692307692,0.2087912087912087,0.2490733876945886,0.0,0.1436582874697778,0.2183879267992582,0.2802705010166685,0.0,0.1412208586651926,0.2069991151855774,0.3160773990618659,0.631925408177384,0.2228501307306055,0.3455863208831867,0.4234585226020328,0.6658578409061437,0.2386761984464812,0.3569486248002482,0.4512732798883606,0.6146356208520962,0.0298507462686567,1.2571045217854134e-07,0.1005434782608695,0.4736842105263158,0.8962922149207885,0.8399408537276067,0.9150879113579512,0.3810488275139141,0.5398184898246048,0.3189530239424668,0.3454787010567322,0.4012083604042034,0.3866632319036402,0.5199936417840788,0.3971624948990739,0.5295779575791357,0.6224961934174504,0.2919298027144862,0.3248877559330521,2.421695149817732e-08,0.3137123341065557,9.23393998125186e-09,0.3355606932923507,6.450583270394391e-09,0.3805355606292042
1,6,7,0.0,0.5025387564717345,0.1071935970675591,0.5,0.6326566191970352,0.2611426625332375,1.584837029278525e-09,5.727747236862339e-09,0.0005087115533219,0.7934727047700845,0.9999999999999898,1.4448441392150933e-12,0.3365384615384614,0.3186813186813186,0.2039825157843614,0.0,0.3625119341474195,0.2458719584446804,0.3044775812573714,0.0,0.3359708928046142,0.3363584983062749,0.2603420260480155,0.5537488561748389,0.4274168872111735,0.3523333802479788,0.4238869864701725,0.5159135879034025,0.4125771055059429,0.4432725451724782,0.3692496911837749,0.8039362445356937,0.0597014925373133,9.903358845126576e-08,0.078804347826087,0.4736842105263158,0.6143713811210209,0.7232014421289303,0.703073629832865,0.3926129222051584,0.4372499437471537,0.3534513780313488,0.4274484963808787,0.4695232047742865,0.4275718742082929,0.6439054687888391,0.4535792915759177,0.6569881145626361,0.5341992356492284,0.3383661610546447,0.3415714472530597,1.7264152601348236e-08,0.3192418932873841,9.064981937434477e-09,0.347494437187269,3.8200614270909585e-09,0.4229286997711012
1,6,8,0.0,0.534801012334325,0.0944889737598307,0.5,0.7545276575725068,0.2611426658784661,1.1277479606087341e-08,6.632566899616024e-09,6.197058345881385e-05,0.96000834412503,0.9999999999999896,1.200685402238087e-12,0.1442307692307692,0.1758241758241757,0.1584507042253521,0.0,0.3079237954739491,0.3539360276944169,0.4353185448769064,0.0,0.2988798138478198,0.3551966849505087,0.4333517274275125,0.5324374066418776,0.3690551633070348,0.451807744140944,0.5302201819508032,0.5613809512022825,0.3784253614306005,0.4688707356840949,0.5282803362641427,0.6517215805746508,0.0472636815920397,1.8237694451368266e-07,0.1304347826086956,0.263157894736842,0.8037690115747803,0.6589652751717852,0.8182181923498519,0.4655199365718875,0.6594344915208474,0.2903345418586792,0.3230634387113089,0.3468138782739616,0.6014998308090472,0.4149606982222249,0.6552177902429625,0.4340777400211929,0.5784596848913246,0.3907466057286386,0.3955959942955816,1.4738573694974038e-08,0.3977133585923204,1.0134508243368436e-08,0.4104362953304601,8.988202353800276e-09,0.4608229741987126
1,6,9,0.0,0.5780214806982922,0.1746815847863217,0.5,0.6435044197741008,0.2611426646581039,7.442833701862583e-09,6.690725078967097e-09,0.0001072949943428,0.9216352448161228,0.9999999999999892,9.385460044402793e-13,0.2403846153846153,0.3186813186813187,0.1457017969888295,0.0,0.2067037914333513,0.2784818164692229,0.3030290914102176,0.0,0.1999191075893285,0.28110711994931,0.287449688494608,0.3229539420929561,0.2239050065969563,0.3342336242831684,0.3665953826367462,0.3612688398849548,0.2366938247698443,0.357547929967592,0.3564742945547713,0.5916314554342619,0.0398009950248756,1.0204079664271161e-07,0.0733695652173913,0.4736842105263158,0.7985332439043452,0.6609780981569529,0.744363362097725,0.5036689807717383,0.6019935563205709,0.4680159121051905,0.5647247283663361,0.6030724254515625,0.475767902920249,0.5789920874803278,0.4442686402945602,0.5883713341229285,0.5302516160568658,0.1749556122529679,0.18412985532813,2.7563424876995023e-08,0.4947376037778194,1.0326944286404968e-08,0.5701172241638968,6.725999843127781e-09,0.6727836919973098
