fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,0.5522635372322877,0.14304491229027552,0.3333333333333333,0.7456457520301129,4.738160765367474e-07,2.072770633266611e-09,1.0794854777741286e-08,0.003078991366104137,0.9702147380766722,0.9999999999999902,3.394236997519037e-12,0.0,0.7307692307692307,0.43749999999999956,0.5625,0.4878048780487805,0.3421052631578947,0.34482758620689663,0.26567383766446684,0.2800172172568081,0.26327481149756404,0.2781821524588557,0.2612654070141963,0.24765089654705405,0.1884308286872302,0.29148626774497544,0.3930356139477494,0.38494918645733045,0.405070514835624,0.30624727030321075,0.38925057584506045,0.34415255123108124,0.3344242570676337,0.31839979483644776,0.7981425022414577,0.09112709832134286,2.392077772522209e-07,0.10955056179775274,0.6296296296296299,0.9124549315860693,0.763586605024317,0.9168075859702509,0.4848490546473965,0.5327125963192914,0.21673095360056183,0.08863076787712387,0.10540081040842608,0.22350778494915913,0.3395474044902538,0.18138203974618028,0.3514932563753986,0.6780209047438244,0.4543751335293289,0.47296260622898845,1.2594807563121272e-08,0.3045844613179941,1.3597485299743311e-08,0.32424811032886136,3.698159483664084e-08,0.3285559116272121,1e-12,0.25724597754732936,1e-12,1e-12,0.0006106541831571151,1e-12
1,1,1,0.0,0.41724954858929675,0.010725619800391079,0.0,0.6187321618809063,4.710673908207659e-07,3.390984843173748e-09,9.8944753280076e-09,0.001664690420280747,0.9490742521327111,0.9999999999999848,4.59338636056442e-12,0.0,0.49999999999999983,0.5000000000000002,0.34570312499999983,0.4146341463414634,0.3421052631578947,0.29310344827586204,0.33164082735920974,0.2779123305056149,0.1732329096461268,0.22559252677414143,0.32261278468633137,0.2874442258393112,0.13341155433233648,0.193813024805638,0.44568325968854056,0.3741656784201572,0.31592389723413494,0.2425162177846042,0.4377681882903528,0.371478469868603,0.2743442030316299,0.20694964830762153,0.7998248973966269,0.08633093525179866,3.2941239550740295e-07,0.11797752808988765,0.6296296296296299,0.8431559303434255,0.7088072341611893,0.8216829290499441,0.41549513500090635,0.464369209499777,0.2938984095605397,0.24071378450994807,0.2858764530618867,0.4508296982202545,0.4980291743954878,0.3924434498618696,0.5095011163802573,0.6316572362989021,0.36007965049255863,0.37189196344039155,1.5484517913323858e-08,0.4213608535776533,2.127067075623867e-08,0.41959544799023096,5.048080623043765e-08,0.41800358031612905,1e-12,0.07514617284248853,1e-12,1e-12,0.000511264455656343,1e-12
1,1,2,0.0,0.4970232490072007,0.06859538568291192,0.3333333333333333,0.4693303744377628,4.709730780069191e-07,6.684042098045244e-10,5.281443745554103e-09,0.005053016865033873,0.8828186190417588,0.9999999999999823,6.435668902497358e-13,0.0,0.8846153846153846,0.4999999999999998,0.638671875,0.7560975609756097,0.6842105263157895,0.29488703923900117,0.14625550941714963,0.16396754243768552,0.21145803180871747,0.26434804576357607,0.14063572168399954,0.14447169571279764,0.1588976061335277,0.2787386663029263,0.24785392193974493,0.2355878201745949,0.3136640172259516,0.2441425122189964,0.2370853711058395,0.1966275379426441,0.2607422453721522,0.24939131092660427,0.6625971000028477,0.06714628297362113,1.875188491755396e-07,0.10112359550561797,0.40740740740740733,0.7442756524725047,0.8808173773508523,0.9640367134436092,0.05581446539754181,0.4496120151853894,0.2993951771646004,0.2889958471404164,0.3379921465042983,0.20606873182893648,0.43175274173828976,0.17027215676695118,0.44773428267928606,0.5156339802678984,0.4849895911606833,0.4996333131109716,1.3612031179951258e-08,0.3106431176459056,2.1735311367801517e-08,0.3589652309022483,4.038784716282536e-08,0.5195002167478469,1e-12,0.19217848811047966,1e-12,1e-12,0.00022532779574422604,1e-12
1,1,3,0.0,0.41656651443774334,0.008199116798802222,0.3333333333333333,0.5201195638003844,4.7381153095090494e-07,2.0890802497789555e-09,4.757092096521013e-09,0.0013643673568168094,0.8747754762319121,0.9999999999999851,2.1384295091522558e-12,0.0,0.5384615384615383,0.4999999999999998,0.37500000000000006,0.43902439024390244,0.4210526315789473,0.26134301270417426,0.4054172582888209,0.39905455741755846,0.3430695861719665,0.33589804527102785,0.3879122590656551,0.4041443476942501,0.3455147732399905,0.37834392721909005,0.4936321469406205,0.46153529527358517,0.41339175512496473,0.29370316070981856,0.4787900184754611,0.4594735994400406,0.4122836493717021,0.328823611294426,0.7482539485470205,0.05515587529976023,1.7753233990847782e-07,0.0842696629213483,0.37037037037037057,0.7254015466084482,0.7618425822427479,0.7363049633761516,0.31095511891355826,0.5885335655858794,0.4647490022439602,0.496230962886548,0.5203875878339357,0.4951353153529123,0.3283030269083492,0.4557945495751737,0.33298127754900664,0.46623504519154246,0.303257004731035,0.3132122868060614,1.3253116883370146e-08,0.5730169930051108,1.3294232286597561e-08,0.5339907596005097,3.946117424667019e-08,0.6051449167151508,1e-12,0.0591461217341618,1e-12,1e-12,0.0002113201100494374,1e-12
1,1,4,0.0,0.5169861976277981,0.07875773373582226,0.6666666666666667,0.6507294021459228,4.7373644812712925e-07,3.0774007541778167e-09,8.666472449069808e-09,0.0016173522693822644,0.9306369730741052,0.9999999999999868,6.727971304059635e-12,0.0,0.769230769230769,0.4375,0.59375,0.4634146341463414,0.4210526315789473,0.2758620689655172,0.32450542069419286,0.3631224969715987,0.2572703879929382,0.16951701830724053,0.3210474138201538,0.34751921490846316,0.24305499665183267,0.1850697494385074,0.44921040113246397,0.46522290510140585,0.40766705895181543,0.21467722149811053,0.4477449152956182,0.4434282286377913,0.38644236037982527,0.2315306874267089,0.7230379791238377,0.08153477218225427,2.147435336199815e-07,0.10674157303370779,0.5555555555555557,0.8226428502932512,0.8635689876929291,0.9082677484656219,0.3311522126532103,0.547488087799051,0.2485471530340274,0.1913732686285865,0.22153258313539226,0.37038002647468643,0.505735039714858,0.31773316474721214,0.5231197493604164,0.7576100079844383,0.29251227118592626,0.3058660028698662,5.898275991096656e-09,0.31754181246672664,2.3586603366326954e-08,0.2939060684447615,3.077708034355559e-08,0.310345356729647,1e-12,0.19634980823804266,1e-12,1e-12,0.0006596998228145475,1e-12
1,1,5,0.0,0.4354004978438796,0.01913974497637141,0.0,0.6480932215974313,4.734814760574227e-07,6.047953873015668e-09,6.071778424777139e-09,0.0004925991179977145,0.9575839967290183,0.9999999999999731,5.549652585217077e-13,0.0,0.5,0.3749999999999999,0.40848214285714296,0.4878048780487805,0.5263157894736842,0.239880059970015,0.1787768739541882,0.15911371712400252,0.16855567763183765,0.3027695512025992,0.17154225710552698,0.15143994783258388,0.16669075246486914,0.3086820698048225,0.3051373036768442,0.2613228733198714,0.3108793717461801,0.3158141333501601,0.292368996307253,0.23384925436392823,0.2974000095310875,0.31321787004184587,0.5632031746853325,0.06954436450839324,1.1675378080509207e-07,0.09269662921348307,0.5555555555555557,0.8204629860702186,0.7461771201246776,0.8293116780049081,0.36992883588800457,0.5393301041419067,0.32306458603327237,0.28767750069564535,0.3128715947385192,0.4561187617091798,0.45196869941881385,0.4206891884983792,0.45736224946313964,0.600702170997069,0.3474913588504933,0.3468219336316508,1.1599740516708616e-08,0.40674688221856337,1.6242770801679575e-08,0.3648685490570881,3.69822943124989e-08,0.42129911217191585,1e-12,0.18358756722981376,1e-12,1e-12,0.0006965173840854975,1e-12
1,1,6,0.0,0.4569953209618803,0.0409815643106759,0.3333333333333333,0.6898444626417662,4.698720555054503e-07,7.509354743403275e-09,1.452460940647106e-08,0.0010237767981176491,0.9616699462015575,0.9999999999999835,4.397972132687885e-12,0.0,0.5384615384615383,0.3124999999999998,0.48317307692307704,0.5365853658536586,0.21052631578947362,0.5517241379310346,0.09668079372351651,0.21333762195265094,0.18956509423688417,0.17163529595592386,0.0926007018462669,0.27318333523589877,0.1880260661693996,0.1791286293293417,0.2501837614592111,0.33038178337077023,0.35227018990176945,0.2165695627154588,0.2373449223868636,0.3686502434942886,0.3346722886773251,0.2139611397252693,0.7020063592358898,0.08153477218225427,3.4729897891799646e-07,0.11235955056179772,0.5185185185185185,0.8309206133327367,0.9372219488292988,0.9641646258813346,0.15392315066861717,0.4073830647954906,0.2334860747774572,0.266235028847273,0.310792507829575,0.23211263582004737,0.3637571442350146,0.2035824235800333,0.37705202299373686,0.758837714409021,0.3113445217243711,0.32756414713524107,9.757825417529723e-09,0.2213888483265083,2.4014999931620685e-08,0.270700229862156,4.569607307160982e-08,0.33354265037110165,1e-12,0.03895101845042467,1e-12,1e-12,0.0008483029401455035,1e-12
1,1,7,0.0,0.45604324927254736,0.03343590474762684,0.0,0.7051012674670836,4.7109885926269e-07,2.8867505140459585e-09,7.08642538804498e-09,0.0014147251783384654,0.9375034118377885,0.9999999999999781,4.5474643185571635e-12,0.0,0.6153846153846151,0.4999999999999998,0.43359374999999994,0.3902439024390243,0.26315789473684204,0.3395225464190982,0.26482235457166803,0.208849593390932,0.2289055469081014,0.3141763257838579,0.24889657700956438,0.23236713021000086,0.2207984381884079,0.2974272759752352,0.3672071669584992,0.28507573535820796,0.33462837564268305,0.30023737006893897,0.3449301606884726,0.2870707045860069,0.31417993185644927,0.2657619790150003,0.4809155723613121,0.06714628297362113,1.823990237329103e-07,0.07022471910112357,0.5555555555555557,0.8501768696966916,0.7103525860233226,0.7584787603850482,0.40088624740416073,0.4774617453806258,0.4244998102858498,0.40846016199952295,0.47170923881820137,0.5570155575932924,0.3865697150019079,0.4832783111846736,0.39927051325306423,0.502327969726927,0.2964067474189501,0.3146341215060764,1.24629171358053e-08,0.5234095846613196,1.9858749401415136e-08,0.501568522733694,3.783373626095935e-08,0.5202933506565071,1e-12,0.14803030658146776,1e-12,1e-12,0.0015368385333557383,1e-12
1,1,8,0.0,0.5429611654610424,0.10128283699476888,0.3333333333333333,0.6729642336574978,4.780079604312067e-07,1.399169515654795e-09,8.258614992708409e-09,0.0035775068528595333,0.9562991245592107,0.9999999999999927,2.0415661416734072e-13,0.0,0.5769230769230769,0.4999999999999998,0.40429687500000006,0.3902439024390243,0.5789473684210525,0.17655172413793105,0.17169936109109282,0.18058441341252857,0.1582640185101276,0.2801908396935868,0.16827406625917427,0.18951574754552694,0.13779715009031396,0.30397955987382663,0.2640025392213927,0.24240944997410313,0.25203995916490407,0.2490107234811173,0.26087701144791675,0.23945193403087,0.23618892508948586,0.27019698477240084,0.7577160385183506,0.08393285371702633,1.7753233990847782e-07,0.09831460674157302,0.44444444444444453,0.7889401203540249,0.7536652053935775,0.9064017935412978,0.28103688476963357,0.5566093831496439,0.38070038097838665,0.2317789182087271,0.2573331690164924,0.49478034170437185,0.29713347709653537,0.4278679613335327,0.3004768581284818,0.5100825600693237,0.38332871900237075,0.3938555110840096,1.8735410164242716e-08,0.48356227494809567,2.370504362552915e-08,0.48605213483037624,2.2993309312025876e-08,0.4952606150455694,1e-12,0.1431031017680297,1e-12,1e-12,0.00026301627280353283,1e-12
1,1,9,0.0,0.5551807236789178,0.1090968721476123,0.3333333333333333,0.7035161729304737,4.754005367249007e-07,9.095456579583837e-09,9.086081104859326e-09,0.0004671123854504945,0.9796581299398526,0.9999999999999902,3.811375348628746e-13,0.0,0.7692307692307693,0.3749999999999999,0.6428571428571429,0.5121951219512195,0.368421052631579,0.3407707910750507,0.11833019347515569,0.18591175083319744,0.22704749715690797,0.26209205787510514,0.11948231247127353,0.19757111646709816,0.25019966880567307,0.32021301355015264,0.21793854516359068,0.2553233634766557,0.32516560640537484,0.23884275201982164,0.2237502357954414,0.26059982351432837,0.35068560606745325,0.3022827589941516,0.6493194259899857,0.07434052757793766,1.634135393029588e-07,0.07865168539325836,0.6666666666666666,0.7523221577469557,0.7993854659040975,0.9057981997578901,0.27021487452011034,0.6189727239692905,0.34002414962048755,0.2597274850042002,0.2852577102184224,0.36673398956210207,0.481347287805273,0.3297558890061943,0.49609717540266746,0.5761790319901752,0.35851869114534674,0.36576878366265664,1.2540829474194144e-08,0.5226629965339951,1.5445988306543693e-08,0.48596594492122247,2.7433779805518306e-08,0.46290108049290013,1e-12,0.13294127205233464,1e-12,1e-12,0.00017259317072165265,1e-12
