fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,0.29556339344102445,0.05246269339829339,0.5333333333333333,0.86138849875017,2.025634531003149e-06,2.0307860867715343e-09,1.7834842117176255e-08,0.0008094064171905479,0.9547769797764083,0.9999999999999973,3.0190037735776344e-12,1.0,0.39294710327455934,0.03809523809523806,0.19195168987873695,0.5732165206508135,0.024114544084400894,0.32531814238271656,0.7050739957716701,0.04197530864197531,0.5364623340808488,6.082376411708907e-07,6.519233947369904e-07,8.128952559283187e-07,4.3897287953092975e-06,6.124856576624532e-08,7.757875934122739e-08,9.659648345839154e-08,8.029152303830793e-07,0.4849951334504061,0.4869341670076437,0.5442337855031207,0.6545453720371865,0.5644271378189826,0.5635405476361277,0.60975613878525,0.7393557378369411,0.3421321047927275,0.019108280254777094,3.677609101601039e-09,0.16480446927374293,0.5274730007495259,0.9812049429755013,0.9893715647547555,0.9972033274586429,0.14805629349472843,0.48629452793388983,2.1067798657355234e-08,0.0018927870210171827,0.0056444878170828355,0.14902251606566483,0.4564553727633872,0.0032895336398189607,0.5554065594479959,1.0,1.3003204402968313e-17,2.2285850076899417e-17,0.0,2.8310235070632607e-08,0.0,4.778554033415037e-08,0.0,6.243684121637456e-08,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,1,0.0,0.25094234697685114,0.023169512563056934,0.5333333333333333,0.8207442115698969,2.024925464772088e-06,1.1556377672306856e-08,1.814016005705904e-08,0.00013130271756236193,0.9452828086635714,0.9999999999999971,3.0238177227030283e-12,0.9999999999999999,0.40680100755667514,0.03301587301587296,0.22053968063392965,0.5744680851063829,0.0203466465712133,0.3607863852997349,0.6934460887949261,0.04197530864197531,0.5279838410480637,4.907350303376925e-07,5.259813356474318e-07,6.558557890488565e-07,3.4052967949632677e-06,4.550218426663525e-08,5.763405164773505e-08,7.176251288246551e-08,6.516469273530968e-07,0.47389748034712165,0.475792144960653,0.531780634240277,0.6395679656267934,0.5635025292799394,0.562617391452577,0.6087572751678249,0.7381445976779936,0.38484272038574474,0.025477707006369366,2.33006141069693e-09,0.16201117318435737,0.5719144432982481,0.977777926257679,0.9903737135751961,0.9972036371896975,0.09710468231190117,0.6442502527127608,9.012813694406278e-09,0.001467499756309925,0.0046538794857713325,0.20793413932773494,0.4392205557849162,0.0056025471471321505,0.5535025401455937,1.0,1.4498345478848314e-17,2.4221518863011566e-17,0.0,2.6292968334518914e-17,0.0,2.7580956228333162e-17,0.0,1.4710047228930812e-17,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,2,0.0,0.2624519427459545,0.031048120175636153,0.6,0.6861798778775888,2.0190456952971492e-06,1.3929244259051021e-08,1.357399469604496e-08,7.68929599903938e-05,0.9515296350467297,0.9999999999999962,1.8478412125899537e-12,0.9999999999999994,0.3073047858942065,0.024761904761904718,0.20689338964736242,0.5231539424280349,0.03466465712132634,0.23434020103036457,0.6194503171247357,0.039506172839506234,0.4925583548107245,5.887510061263983e-07,6.310371614454256e-07,7.868518279826552e-07,7.653045950189994e-06,6.13161206381424e-08,7.766432580443623e-08,9.670302575834751e-08,1.33373949097345e-06,0.48489926999616906,0.48683792028676776,0.5441262130204452,0.6544169356655987,0.5647115153098051,0.5638244784328161,0.6100633545605784,0.7397287052361567,0.36810947440060415,0.012738853503184683,3.158635408267819e-09,0.15921787709497198,0.6033655489561665,0.9886288058785452,0.9932613225489536,0.99828499137473,0.1382309620793409,0.4666153836744632,2.1139346532221598e-08,0.001389866840928726,0.004040825971995579,0.35788674776235607,0.5803804003799216,0.008068638353034955,0.5595942184757694,1.0,1.3565239172379419e-17,2.3003806563195402e-17,0.0,1.524397274361498e-08,0.0,2.2623577427951527e-08,0.0,3.4431576096242826e-08,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,3,0.0,0.248031089372576,0.02199326159817958,0.5333333333333333,0.6792536974020882,2.0189839806009987e-06,1.3418090676154703e-08,1.485421326951393e-08,8.895575172975125e-05,0.9049284288135959,0.9999999999999973,2.2145569916981554e-12,1.0,0.39168765743073053,0.03809523809523806,0.19136826149597794,0.5294117647058824,0.02110022607385077,0.32629724430680096,0.7357293868921776,0.048559670781893036,0.5078736964165819,5.537609662891875e-07,5.935340146346742e-07,7.400884653376589e-07,3.28937587522606e-06,1.0641144665231627e-07,1.347830419817187e-07,1.6782387338772303e-07,1.3236946010940439e-06,0.4809413729771973,0.4828641994077063,0.5396848874715842,0.6490742067129767,0.5664277678360495,0.5655380351059751,0.6119174388939912,0.7419763465542837,0.38325257128888834,0.009554140127388464,2.1053452427667085e-09,0.14525139664804454,0.5662019493882071,0.9806963534019092,0.9934032732163073,0.9982860714086481,0.17740839751725707,0.7387838790621718,1.0639002602221616e-08,0.000845440182189296,0.002750241785568236,0.23458899980765544,0.4065874921121591,0.004972757758657957,0.5541288211723973,1.0,1.2730073001293198e-17,2.0551862380068632e-17,0.0,2.6292968334518914e-17,0.0,2.7580956228333162e-17,0.0,2.967917726327534e-09,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,4,0.0,0.2810256175993816,0.04070503907472829,0.5333333333333333,0.8525166946154878,2.0271595473519885e-06,9.562191924538071e-09,1.4706312585528379e-08,0.00013024975661880237,0.9671606149658181,0.9999999999999967,6.979601902470521e-12,0.9999999999999999,0.265743073047859,0.04380952380952374,0.11945579678961153,0.5594493116395495,0.04144687264506407,0.22000824319743612,0.6923890063424946,0.04362139917695475,0.5143167358710465,6.665646242202414e-07,7.144396255988291e-07,8.90847892536199e-07,9.796769678873098e-06,6.43670769652516e-08,8.152873313708663e-08,1.0151475724457762e-07,2.116023164101351e-06,0.4882860085200395,0.4902381991519621,0.5479266171899515,0.6589880986905656,0.5645102061247412,0.5636234854599527,0.6098458782856763,0.7394657734520622,0.39634456389758754,0.012738853503184683,2.2148552337263643e-09,0.1787709497206703,0.6326437859503435,0.9943861506160191,0.9984351754556199,0.9995893657089998,0.10723175074346272,0.533715578514959,2.1997921030617962e-08,0.0012970082803642705,0.004090124094402785,0.13015081623594957,0.4178383382818503,0.003332187598695563,0.5535519344550998,1.0,1.3699084342021121e-17,2.3130484860439633e-17,0.0,6.533131192310193e-09,0.0,5.4381193953209594e-08,0.0,7.320651100175565e-08,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,5,0.0,0.25765207938245294,0.025919737992705028,0.6,0.805927210784979,2.0242911055205814e-06,3.949825727005112e-09,1.2921414179980788e-08,0.0002987029329957177,0.9398690754494863,0.9999999999999953,1.0024669337232962e-12,1.0,0.48488664987405544,0.026031746031745993,0.30795829405061126,0.5619524405506883,0.036171816126601405,0.2438053662807454,0.7346723044397463,0.0427983539094651,0.5511355509793388,6.002084322109592e-07,6.433174999223673e-07,8.021644076042644e-07,2.917279602326555e-06,8.451781064995346e-08,1.0705208865598734e-07,1.3329493019552508e-07,9.046412389932342e-07,0.49034418824283804,0.4923046075749559,0.5502361886980519,0.6617639761837297,0.5660411976488585,0.5651520721350393,0.6114998233526444,0.7414698553581888,0.3853106567775133,0.019108280254777094,1.902301188668946e-09,0.15363128491620104,0.5793146425825426,0.9747929868545085,0.9854564249292012,0.9954646193268948,0.10933175743647561,0.5405590936746618,7.086012785214439e-09,0.0009129198373025015,0.0030977748160869525,0.2826172197414733,0.5746071209783201,0.006269468651221184,0.5572791317791138,1.0,1.2419140263071513e-17,2.087659624918982e-17,0.0,2.6292968334518914e-17,0.0,2.7580956228333162e-17,0.0,1.4710047228930812e-17,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,6,0.0,0.2671905658519841,0.0313434610949514,0.6,0.8653395010702707,2.0224646204346974e-06,2.1349639300378066e-08,1.687360386789186e-08,5.803531548283538e-05,0.955207036584111,0.999999999999996,2.7255409944758596e-12,1.0,0.41057934508816124,0.03174603174603169,0.22887437181620157,0.4868585732165205,0.025621703089675967,0.2673143525794445,0.6670190274841437,0.039506172839506234,0.5285944527068593,5.86952613674718e-07,6.291096021613408e-07,7.844483189044371e-07,2.8710595282592138e-06,8.366063815141891e-08,1.059663754128149e-07,1.3194306426952633e-07,8.53793754165311e-07,0.48944076490331984,0.49139757230605763,0.5492224187237432,0.6605447248740073,0.56601332757636,0.5651242458402598,0.6114697150416585,0.741433322078857,0.390191421927889,0.022292993630573146,2.5787628875938037e-09,0.15642458100558648,0.5615832660484439,0.9967619555665567,1.0,0.9997722536283398,0.0971751809479951,0.5404288888232887,9.217473894605412e-09,0.0016761882201343174,0.005137033370825002,0.31574740019637754,0.3928121350274874,0.008417936465039402,0.5538814235473167,1.0,1.2981335145030363e-17,2.1852954494627365e-17,0.0,2.6292968334518914e-17,0.0,2.7580956228333162e-17,0.0,1.4710047228930812e-17,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,7,0.0,0.25135103295497163,0.025110503800859316,0.6,0.6901769168352134,2.02207720723075e-06,1.7266729969890442e-08,2.0885797697128098e-08,9.644455858278652e-05,0.9144867024404661,0.9999999999999951,4.998016464333676e-12,0.9999999999999994,0.36901763224181355,0.024761904761904718,0.24565676694253893,0.539424280350438,0.022607385079125835,0.3189597392992511,0.6543340380549681,0.038683127572016446,0.5258337925756349,5.05068293432828e-07,5.41344063801926e-07,6.750118569791123e-07,4.393815985060054e-06,3.695962024963262e-08,4.6813855129806e-08,5.8289844038105224e-08,7.116792437995233e-07,0.47971770438428346,0.4816356385296932,0.5383117565995589,0.6474231349462967,0.5630829772945901,0.5621984984905923,0.608304029068435,0.737595196800533,0.36871965906245463,0.015923566878980874,2.2148552337263643e-09,0.18435754189944126,0.5911915426326075,0.9820924355714883,0.9910097086367219,0.9984106990570267,0.16500050340759612,0.47773587683378793,1.6164828007598214e-08,0.0012239128523377444,0.003989426356396486,0.33066980905362253,0.4394493732347931,0.00813284076064019,0.553100977294496,1.0,1.212504819285315e-17,2.0636025565763013e-17,0.0,2.6292968334518914e-17,0.0,4.7598634198966166e-09,0.0,1.786188775169962e-08,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,8,0.0,0.2885832690548688,0.04644908449953424,0.6666666666666666,0.6891810089575212,2.030416453140913e-06,2.0934589094713318e-08,2.1050210967767903e-08,7.727971100843806e-05,0.9275537077009393,0.9999999999999971,8.204633922536146e-13,1.0,0.28589420654911835,0.06285714285714289,0.09532320251909143,0.5581977471839801,0.036171816126601405,0.2422198309849964,0.7114164904862579,0.040329218106995884,0.5550003911082434,7.687338252474444e-07,8.239469757901113e-07,1.0273946190050159e-06,7.927183534754122e-06,9.474819063996004e-08,1.2001010942406585e-07,1.494294913744637e-07,1.9177107465485835e-06,0.48745665731869325,0.489405532165159,0.5469959667304116,0.6578682513074171,0.5653299464454754,0.5644419381499687,0.6107314517446508,0.7405389554088366,0.4263299211756466,0.012738853503184683,3.3229325163989754e-09,0.15083798882681543,0.5708846516437065,0.9843145328091302,0.9938737757995953,0.9986559891544506,0.09555190885050824,0.4404992677491798,3.5341322375850345e-08,0.0016846208510949492,0.005066840610488947,0.26018273552669735,0.3822281912344782,0.006955857368228631,0.5518636625564963,1.0,1.396981310565655e-17,2.280780993654376e-17,0.0,9.827628445029842e-08,0.0,1.0904052119574303e-07,0.0,1.1945519064355335e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,9,0.0,0.2961565307524432,0.05125941005634048,0.7333333333333334,0.7446682700238212,2.023831139744361e-06,2.089603265981892e-09,1.7142973271276725e-08,0.0007569669978787072,0.9346795560337118,0.9999999999999973,1.782355082887441e-12,1.0,0.3539042821158691,0.040000000000000036,0.16753907815196434,0.5294117647058824,0.02788244159758849,0.274635219253644,0.6310782241014801,0.048559670781893036,0.43850420796652256,6.506926665492477e-07,6.974276884453229e-07,8.696353956111346e-07,4.5693848301256845e-06,1.075030538539484e-07,1.3616569529500231e-07,1.6954547152926892e-07,1.5122702285142802e-06,0.4890517731152933,0.49100702531040435,0.5487859143988004,0.6600201562714683,0.5662919959709699,0.5654024765084629,0.6117707632246984,0.7417986155226788,0.3668623342726436,0.009554140127388464,2.4512600620333406e-09,0.1312849162011172,0.5814027212437074,0.980893459903241,0.9916278331017726,0.9981043400162826,0.15124876829210177,0.6202338572696169,1.5052785456380704e-08,0.0013550855807404026,0.004676142352410519,0.21923061131361585,0.42046302109606654,0.005378502406514059,0.5543695046216977,1.0,1.3032795351500332e-17,2.150708272154585e-17,0.0,2.6292968334518914e-17,0.0,4.759863419119468e-09,0.0,1.762292721976428e-08,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
