fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,0.2966777102254221,0.0532790187285778,0.5833333333333333,0.8580613208598047,2.6256551007372455e-06,1.224120057921591e-09,1.779193912287079e-08,0.005183970233860863,0.9542816011570848,0.9999999999999973,5.742643528064482e-13,1.0,0.15537190082644634,0.0745829244357213,0.048400789036800944,0.43305785123966933,0.04561003420752557,0.23894661311751392,0.6099173553719008,0.05229793977812993,0.49956213665191923,1.8858253154643117e-05,2.6968630046879123e-05,3.8971538439177125e-05,0.00019637465627752172,1.528867050603913e-06,2.5269741100504675e-06,4.1422859713186396e-06,2.728596683582374e-05,0.4650885160792288,0.45725196316248196,0.4806952211312101,0.5841462723662288,0.5297544016778342,0.5207148741955729,0.5423960743317657,0.6458870499683596,0.2710228375635184,0.021148036253776495,2.940820170587037e-08,0.19836956521739135,0.6347438752783965,0.9076577160261738,0.9345549116632288,0.9314589447638859,0.011293787375537837,0.7212923563807436,0.0007360704979873073,0.011129937890731842,0.03308303019881237,0.36505049820624474,0.48774293319733686,0.020994199513751557,0.4096273531091556,1.0,3.5912697953173824e-11,5.626354234221989e-11,6.984710472686649e-12,0.000233262221247931,3.824328850252504e-12,0.0002475035138411162,5.324037431132294e-12,0.0002594735672447469,1e-12,0.0348119034260073,1e-12,1e-12,0.0348119034260073,1e-12
1,1,1,0.0,0.2507789606933081,0.02317345139223688,0.49999999999999994,0.8169041230851639,2.6249973724016766e-06,9.155949279282308e-09,1.7940197540397422e-08,0.0006421781673265171,0.9444051767533338,0.9999999999999971,5.759139880112251e-13,0.9999999999999998,0.16859504132231412,0.069676153091266,0.054929137595657714,0.4611570247933882,0.03648802736602054,0.2972910584291629,0.5917355371900826,0.05229793977812993,0.48573999915988164,1.518095460173538e-05,2.0607589955000282e-05,3.134968024401512e-05,0.00018589020555022118,9.732598811427159e-07,1.5545437080767751e-06,2.678257677674238e-06,1.94879928812153e-05,0.4495273955874352,0.44195201878272394,0.46459546042832717,0.5637160613228187,0.5202876302959566,0.5114088705791247,0.5326984843061418,0.6341434114080788,0.26253496880725224,0.02719033232628397,3.789470919073886e-08,0.2092391304347826,0.7171492204899779,0.889109641477269,0.9407073473248388,0.9306245859872142,0.012819609446343014,0.7302432182598153,0.000635939497697848,0.012422011728595042,0.036953658689471564,0.39479394526806544,0.5339515896111391,0.028235501606708117,0.4174709695769412,1.0,4.079166345970218e-11,6.368884983188384e-11,3.6203962722146156e-12,0.00017387283884517696,2.034156020444909e-12,0.00021150197065639668,3.945990643843637e-12,0.00022814351701812058,1e-12,0.03930376193245985,1e-12,1e-12,0.03930376193245985,1e-12
1,1,2,0.0,0.2627535725554725,0.031364534800144436,0.6666666666666666,0.6766330240566688,2.619050284420014e-06,1.3064217110364942e-08,1.3520734886747269e-08,0.0003152407307004234,0.9504624438373935,0.999999999999996,3.5491638103053703e-13,0.9999999999999993,0.1388429752066116,0.08635917566241412,0.038705094214625556,0.4231404958677685,0.04675028506271384,0.2297167371527671,0.509090909090909,0.047543581616481805,0.4495354231153967,4.4989352707712936e-05,5.9402399808157275e-05,8.188509060370763e-05,0.0003801608458960001,3.391582552520868e-06,5.244011211719959e-06,8.306354073917944e-06,4.808143754989875e-05,0.4652618269569838,0.45742540784978697,0.4808828694205437,0.5844364984595023,0.528456653253508,0.5194422248729058,0.5410747156516225,0.6443220950187152,0.3725505063994583,0.00906344410876142,2.940820170587037e-08,0.19565217391304338,0.7238307349665924,0.9454583617820314,0.9584489896313269,0.9580683196102626,0.011343890899902051,0.68190838687806,0.0015724332056821562,0.014315838491562288,0.041332026387132986,0.2414942535104232,0.5865710747262629,0.015299938604262722,0.4186682245979662,1.0,4.4360222400058764e-11,6.792821754664002e-11,2.195077844482663e-11,0.0005039629754532268,1.5646224624783663e-11,0.0006481170079871608,1.8867748799060948e-11,0.0005703363496605553,1e-12,0.17181358787281023,1e-12,1e-12,0.17181358787281023,1e-12
1,1,3,0.0,0.24772350098765306,0.021962026984155766,0.3333333333333333,0.6746172340946576,2.619140716941161e-06,1.0585139174485829e-08,1.4661863315493914e-08,0.000441212334346302,0.9035133749152968,0.9999999999999971,4.193740077531097e-13,1.0,0.1421487603305785,0.0745829244357213,0.04519914683169111,0.4396694214876032,0.04104903078677306,0.261786442328171,0.6347107438016528,0.05229793977812993,0.5184105059592432,1.602274064015238e-05,2.221106879395619e-05,3.394707943393188e-05,0.00018610208710622154,1.4237007334875609e-06,2.290017003123344e-06,4.0707644938776844e-06,2.9243982034405158e-05,0.4590340298670484,0.45129860994651655,0.4744309239807172,0.5761956527411929,0.5309592181450284,0.5218982860878395,0.5436301138277776,0.647384765088012,0.3250546263277623,0.00906344410876142,1.066664958279541e-08,0.18478260869565222,0.7060133630289531,0.903345742203312,0.9593251445760806,0.9579323137623987,0.011447235033124281,0.717378123878041,0.0006273892800302447,0.010149148303175468,0.03211385546522938,0.37039109512785934,0.5191886389191094,0.021773098358238034,0.41494332059824757,1.0,3.958224705545538e-11,6.112543418283713e-11,3.1161483666793487e-12,0.000169007687041528,2.240948309418109e-12,0.00019157236363662495,2.9169603857661757e-12,0.000219400366180835,1e-12,0.04323413812560583,1e-12,1e-12,0.04323413812560583,1e-12
1,1,4,0.0,0.28177749147590875,0.041180449653672305,0.49999999999999994,0.848542229870932,2.6271531087315868e-06,9.289444773853457e-09,1.4707027204429012e-08,0.00051361591579631,0.9667192799822507,0.9999999999999962,1.3264552174683283e-12,0.9999999999999998,0.16859504132231412,0.07163886162904812,0.053549771546543126,0.44793388429752057,0.02964652223489163,0.3333172330909422,0.5768595041322314,0.06180665610142636,0.42416865942262316,3.962500492540548e-05,5.038321479106823e-05,8.015093151308417e-05,0.0004583667181086354,2.7164869557712794e-06,4.024304057337912e-06,7.225677721468198e-06,5.274599417091913e-05,0.47013075099741086,0.4622098705058094,0.4859217904020672,0.5908653107133922,0.5269944151169933,0.5180027010827587,0.5395776683995621,0.642536048763985,0.277960889857199,0.0060422960725076,3.0302710828663243e-07,0.21739130434782614,0.7082405345211582,0.9740157738641511,0.9902402363859704,0.989773683634283,0.012723190973858572,0.7378709133192718,0.0012318285638437633,0.010614867743510545,0.03250113245150549,0.2927061898602486,0.3450330756051143,0.018701541638395325,0.40126932142590876,1.0,4.670229953748712e-11,7.333542047181257e-11,2.146671684942792e-11,0.0004247962363182476,1.1018884680574101e-11,0.00047537127885911547,1.1040162291193922e-11,0.0004541273250404099,1e-12,0.24649073554258394,1e-12,1e-12,0.24649073554258394,1e-12
1,1,5,0.0,0.2574982979707433,0.025898780816476345,0.5833333333333333,0.8017958250442204,2.624316026307209e-06,3.524264912180149e-09,1.2832511942892342e-08,0.001280649305179071,0.9391464094659527,0.9999999999999951,1.9000548840393083e-13,1.0,0.16033057851239668,0.06378802747791953,0.057216121459654025,0.43305785123966933,0.03306727480045602,0.30061537655993376,0.628099173553719,0.058637083993660945,0.4758246145788166,1.2102291325868879e-05,1.7455970162194095e-05,2.6390709928605248e-05,0.00017897375887023414,1.0965460186251009e-06,1.8875990297497393e-06,3.2645949104589746e-06,2.682784523560916e-05,0.4732584581045388,0.4652824327333445,0.48914378803055086,0.594869712728004,0.5341633486635179,0.525047255910727,0.5469094391716359,0.651347987321845,0.25037386325448696,0.00906344410876142,6.4240336593942035e-09,0.19293478260869573,0.6570155902004453,0.8749078518214839,0.910494677921168,0.8899100285468897,0.011351289447203011,0.7366294360782397,0.00043040041588709906,0.009888022797569604,0.030405201829240586,0.3515353841224595,0.5943459277375104,0.021610992985562495,0.417735293275446,1.0,4.570161388667275e-11,7.247241719357677e-11,1.2944102766121664e-12,0.00010094462429552867,1.0859613351848724e-12,0.00014040436681219299,2.1668137244417988e-12,0.0001552712553957478,1e-12,0.017967434026810218,1e-12,1e-12,0.017967434026810218,1e-12
1,1,6,0.0,0.26733682515540147,0.03146347903847052,0.49999999999999994,0.8620809388440107,2.622453182262621e-06,2.0816231087194634e-08,1.6941164882779986e-08,0.00022912837767111546,0.9544164642048129,0.9999999999999958,5.195631836072659e-13,1.0,0.13388429752066122,0.07654563297350342,0.042167706870243744,0.4165289256198346,0.049030786773090085,0.21846420902104646,0.5801652892561985,0.058637083993660945,0.44203462887514117,1.4346971890746118e-05,2.0240330444809248e-05,3.1836285824135354e-05,0.00017445752858533613,1.327812592543438e-06,2.1542143836744625e-06,3.8628688972320074e-06,2.7045161150383154e-05,0.47204212913582294,0.4640868886955345,0.4878872275677868,0.5932690223146028,0.5336515835391045,0.5245442056837784,0.5463864851055408,0.6507131122736289,0.33786599926770955,0.021148036253776495,3.424006137970376e-08,0.18206521739130438,0.7594654788418709,0.9859200613576231,0.9998550434901361,0.9942487441343104,0.01267642564199395,0.7014816032364171,0.0004993528230619667,0.01168639883974465,0.035637771402601964,0.24667970626152813,0.40079133513568244,0.013966573621240496,0.40722958886436117,1.0,4.0532080296763633e-11,6.274073736532605e-11,1.2223376969870971e-12,0.00013270739021808368,1.3075204914889427e-12,0.00016513448232073592,2.150999593284299e-12,0.00018284671408804427,1e-12,0.024143739473182477,1e-12,1e-12,0.024143739473182477,1e-12
1,1,7,0.0,0.2513971793947878,0.02530676452028079,0.49999999999999994,0.6845032266835468,2.6220813975183173e-06,1.437365285868679e-08,2.0553976762403145e-08,0.00044695020791731064,0.9126890900934325,0.9999999999999947,9.508080087150539e-13,0.9999999999999993,0.1520661157024794,0.05789990186457317,0.05990669071141439,0.44793388429752057,0.01938426453819833,0.4307028718873818,0.5454545454545455,0.045958795562599096,0.48916211443837443,1.684223473897681e-05,2.365209923176688e-05,3.73240781895129e-05,0.00025897323858118564,9.379106862986243e-07,1.5068938061343573e-06,2.815958584204602e-06,2.3933143746137978e-05,0.4577887040149364,0.45007470868664995,0.4731443186840882,0.5745965097047869,0.5180800501134009,0.5092391540063121,0.5304393599699299,0.6314278397486722,0.2529919022291278,0.00906344410876142,1.4459729217909967e-08,0.22282608695652173,0.6770601336302895,0.9119089280906083,0.9446164093088427,0.9606018228579742,0.018438025941523578,0.7035764475102705,0.0006560156567140167,0.008166163779486077,0.02622242104691319,0.2351014977936289,0.6076384217891948,0.01776836285017921,0.42396803613473466,1.0,4.19776808955892e-11,6.403068848943873e-11,6.734393280912959e-12,0.00017382669890225557,3.3374335717303246e-12,0.00022821586251356145,4.199218805036268e-12,0.0002286799596236314,1e-12,0.1044357102760219,1e-12,1e-12,0.1044357102760219,1e-12
1,1,8,0.0,0.2896175906551076,0.047133432221637225,0.5833333333333333,0.6850009015398602,2.6304552841427243e-06,2.0325308317361e-08,2.07851390386836e-08,0.00030059405006395423,0.9266485908736447,0.9999999999999971,1.5643902663629687e-13,1.0,0.1520661157024794,0.08145240431795883,0.043854979112426265,0.4347107438016528,0.04675028506271384,0.23537134511820354,0.6247933884297522,0.04437400950871639,0.5667333542268609,2.7887686659953113e-05,4.129416810684723e-05,6.0688996786508605e-05,0.0003018247552339263,3.025234160709809e-06,5.207619032581138e-06,8.795013705640353e-06,5.458934135629867e-05,0.4682513447782749,0.46036430861848887,0.48397404656506005,0.588338620415984,0.5360606758499944,0.5269160564453617,0.5488619508228909,0.6537383605317428,0.32949457388002235,0.00906344410876142,3.602106562356256e-08,0.18478260869565222,0.6636971046770601,0.9222282112531168,0.9622179212971709,0.9672511420691308,0.016536670697726297,0.7056933642451289,0.0010465744684306918,0.009811917773219783,0.029746891457034158,0.327776000267745,0.5395907384070919,0.021554727603405197,0.41600410400859006,1.0,3.7211238635478524e-11,5.886555261036656e-11,9.699168666492294e-12,0.00032746506089334975,5.830919902132773e-12,0.00035921568564380033,1.4594684978969532e-11,0.00040478030808894876,1e-12,0.13980909601433578,1e-12,1e-12,0.13980909601433578,1e-12
1,1,9,0.0,0.2974028511408421,0.05206175471479847,0.6666666666666666,0.7387131592423484,2.6238748057784863e-06,2.8549468610859033e-09,1.706942625254135e-08,0.0021007694203704855,0.9335352218244629,0.9999999999999971,3.3912045407938026e-13,1.0,0.1388429752066116,0.09126594700686953,0.03672813516400469,0.4231404958677685,0.03534777651083241,0.2812364986156326,0.5454545454545455,0.057052297939778056,0.4253554086012325,2.0790770337397745e-05,2.8217049395810394e-05,4.545802751325608e-05,0.0002010912247093328,1.8783906246584838e-06,2.9867698613028276e-06,5.471860722301613e-06,3.299635492324792e-05,0.47082846940932,0.46289443003467545,0.48663550834346225,0.5916820341745272,0.5331661173861696,0.524067891497087,0.5458928443581336,0.6501215077528725,0.27504592322052623,0.0060422960725076,2.2822244741860435e-08,0.18478260869565222,0.7060133630289531,0.904961337375358,0.9484165774870288,0.9538637941380834,0.011958359987419731,0.7103037695088991,0.0007423089832405031,0.012197917217251372,0.03839851055325649,0.23654735800512208,0.6480411197924043,0.01340820244023939,0.4246524574751456,1.0,3.543317921542455e-11,5.4411265033821744e-11,2.7857366739737297e-12,0.0002112817383020492,1.902654194516221e-12,0.00024633932044324533,4.653340897047941e-12,0.0002577557792075546,1e-12,0.051656372825204376,1e-12,1e-12,0.051656372825204376,1e-12
