fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,0.3854508217131066,0.07629462420950539,0.25,0.6770960149215263,3.1774381106125964e-05,1.8360245902914848e-09,7.814163143941598e-09,0.0009243796591628783,0.8432559152990291,0.9999999999999938,4.2344586987345815e-12,0.9999999999999987,0.5679012345679013,0.17525773195876276,0.14372469635627527,0.10403397027600841,0.11316397228637406,0.0829043197865125,0.08015382645648036,0.11211567222552386,0.1841789294964257,0.15935084849790015,0.07796027001718092,0.09446515553165388,0.14325325102246717,0.14445173864082442,0.3161549656491953,0.40530178426629254,0.4231115824389136,0.37697485902981986,0.3278832760689715,0.3980713469897273,0.40537789350696146,0.3830075432839558,0.541771864265169,0.03526448362720398,7.371277568917568e-08,0.07294832826747716,0.3846153846153847,0.8089759224096302,0.8275936867500642,0.9405730413311555,0.2347922557947143,0.6746358456778007,0.2207750784451481,0.18855423991467513,0.23373547036791864,0.27783806293622926,0.2701176041917807,0.24880805148803134,0.35525476350451557,0.2778380629328412,0.9391483646042537,0.13994259377188278,0.1762322234541247,1.2307190422743958e-08,0.24054864803721582,1.124198774224885e-08,0.24702653217769957,4.3170493044953075e-08,0.2649161368967826,1e-12,0.05800348880832266,1e-12,1e-12,0.0056169707011953915,1e-12
1,1,1,0.0,0.3603232052304054,0.046596019553550985,0.0,0.7267915640454422,3.177508407029585e-05,7.803108646316307e-10,6.234454105106472e-09,0.0017743157299167688,0.8425057306099006,0.999999999999985,2.3442999809859507e-12,0.9999999999999976,0.7448559670781892,0.20103092783505142,0.16100178890876563,0.17622080679405525,0.11547344110854496,0.13737194034075115,0.0829538296652003,0.1410360988102385,0.20403127178715466,0.19894537451344962,0.08301026008029554,0.12870085382148005,0.17509741731543624,0.19801927863713473,0.3536991421960991,0.4710388888906023,0.4811680903046329,0.4520190970340448,0.37166850439717564,0.4752258267221524,0.47881206212715377,0.4711901107771329,0.5798708261734431,0.020151133501259397,1.7336447009624767e-07,0.05471124620060783,0.4871794871794871,0.6494752933132326,0.8269031264588902,0.8714133432683009,0.15601534112127297,0.6998299348866233,0.19622244252595517,0.2276075026361415,0.28368042432835594,0.30830433263395335,0.7063005631318429,0.35084248477280205,0.7190089307114036,0.30830433263606033,0.9434696259867089,0.13410329063860252,0.1739720685895655,1.5372303926175084e-08,0.23871146840637125,2.2032602746293468e-08,0.25307378262280333,2.5111514042292405e-08,0.26571023893465257,1e-12,0.4092314737079674,1e-12,1e-12,0.00042982609016525906,1e-12
1,1,2,0.0,0.3908680716408966,0.07074659411155247,0.25,0.6528429094524975,3.1773281772235206e-05,2.6142947161175713e-08,5.246425514161997e-09,1.8688236050530645e-05,0.8942429975079763,0.9999999999999921,1.598933652309769e-12,0.9999999999999984,0.7078189300411524,0.09278350515463915,0.3356643356643356,0.3312101910828026,0.17782909930715926,0.16706450477076937,0.09401173252018373,0.11440175590309849,0.1573320850164513,0.14600989549921356,0.09297335407337474,0.09790561504458443,0.12599494344516665,0.14128291660055106,0.3461176251256611,0.4330071260706505,0.431097091768963,0.39579070614580747,0.36185273642391313,0.4301061304199918,0.4209275276338515,0.41116332887745405,0.6951159839905414,0.020151133501259397,2.5087325535903236e-07,0.06079027355623099,0.5384615384615387,0.7727660318708418,0.8852957082499575,0.9490575541351602,0.08799707816568592,0.5796449696013067,0.2013029576242244,0.15583377052989333,0.19807257960057623,0.2958783085253408,0.5086032304363344,0.2580063476966221,0.5218636468366439,0.2958783084851758,0.9477073787024195,0.12809912040046895,0.16192345728787694,1.014562276780827e-08,0.16278665453080893,1.9655467571533648e-08,0.21220837861817302,1.368152391060261e-08,0.22791132181705087,1e-12,0.13928377827089833,1e-12,1e-12,0.0030805605976754204,1e-12
1,1,3,0.0,0.36953777594255277,0.0521564486459335,0.0,0.4925962351129319,3.1773818403218264e-05,1.724563992856419e-08,5.383019617449489e-09,4.417404106390197e-05,0.7271580790738664,0.9999999999999901,4.931032673654266e-12,0.9999999999999976,0.6666666666666667,0.1262886597938143,0.23684210526315788,0.34607218683651797,0.13394919168591216,0.23508269485920016,0.10539405271744239,0.09940995710559349,0.15943456161207076,0.13517114738677077,0.10642738079010461,0.09836046504769473,0.13640560667194437,0.13677113239019298,0.3679838140424029,0.4413028367383054,0.45259879340067194,0.4097906150706463,0.38859185265666357,0.4535597894618242,0.4529092004766157,0.43271304433752156,0.6985239549769355,0.015113350125944613,1.9234891031343543e-07,0.06382978723404255,0.435897435897436,0.8254790270824612,0.991334707841955,0.991225905111977,0.08827016171106972,0.573177462616795,0.13204365682227837,0.09115000624221503,0.10900750647701729,0.1292108925419799,0.5518331035971642,0.11046721277506434,0.5660870764797605,0.12921089249293236,0.9587642081393863,0.18460079940290014,0.2253084958694322,4.596220553734031e-09,0.10805683835497944,2.493670033190382e-09,0.14465610762194786,1.4005712050460687e-08,0.2345594438456261,1e-12,0.334170003297249,1e-12,1e-12,0.005196939473951648,1e-12
1,1,4,0.0,0.5177839928612943,0.18892936211721625,0.5,0.6665117440850367,3.177559454741496e-05,2.153238329745947e-08,5.106900085074685e-09,2.718722913748507e-05,0.8598298391110425,0.9999999999999845,3.202934304837924e-12,0.9999999999999996,0.5679012345679013,0.25773195876288657,0.08974358974358973,0.28025477707006363,0.11316397228637406,0.22318341024072944,0.03755618739119348,0.07889326547979933,0.13422169105434043,0.11575733384442036,0.03773586166994575,0.06834673153910231,0.09798546186128923,0.11369594314615716,0.35650791364324513,0.46586223676954147,0.47677993949954556,0.4397393453477947,0.37288368604416455,0.46305857339764134,0.4594720771744569,0.45195961994167416,0.6894885590026378,0.007556675062972265,7.739619876702146e-08,0.048632218844984816,0.41025641025641046,0.8129872549431454,0.9369655478122354,0.9874888765236505,0.10765627287764307,0.6158340743689972,0.10190060772097248,0.0713196081966474,0.10037986675743626,0.12050827578775121,0.5386531750557988,0.1292894675628446,0.5661568463754649,0.12050827577897986,0.9669313397198713,0.19096666369020554,0.23013999554882683,9.279940102348416e-10,0.06300862501243505,0.0,0.10644178877292021,5.294255022479045e-09,0.13355445880632227,1e-12,0.16058025680375362,1e-12,1e-12,0.000667121924685727,1e-12
1,1,5,0.0,0.4468094499421279,0.11423239868043034,0.5,0.6519767546630018,3.177432053587942e-05,3.6945124483773665e-10,5.603305155128572e-09,0.003387191375405538,0.8906211710477973,0.9999999999999881,3.295608521798328e-12,0.9999999999999984,0.6666666666666667,0.21649484536082458,0.13210702341137123,0.4692144373673036,0.11547344110854496,0.3670731892225192,0.0688905429842742,0.13122294717684915,0.17586957076337967,0.1837627010493471,0.07106675106094737,0.11793058065332797,0.16780773273179977,0.19284879828055376,0.3522961492872789,0.47300552290251496,0.47273706865323095,0.4516487372487417,0.3779550460536991,0.4823983093365909,0.48927458741455687,0.4834488524492454,0.7060634982065999,0.0,1.3931567398067323e-07,0.05167173252279639,0.3589743589743589,0.7634722722254779,0.8753411505944122,0.9628724137421325,0.21095096782215994,0.705356066456405,0.19515478442360806,0.17484855700413138,0.2235610836163362,0.3460511160600501,0.24375955556545953,0.33279955357955643,0.3086472797476286,0.3460511160327271,0.942663418871608,0.15057508461976252,0.1825279115145058,9.49177981720067e-09,0.1977053134093289,1.0382629979315734e-08,0.23202818857435228,1.3853228759837675e-08,0.22804865678113279,1e-12,0.11841391188814027,1e-12,1e-12,0.0008331754431989214,1e-12
1,1,6,0.0,0.3315696585170558,0.034741642830533694,0.0,0.6083589659035177,3.1774426820289545e-05,3.122578104367084e-09,6.109783476676943e-09,0.0004169850497061335,0.7284838522354447,0.9999999999999798,3.338577757823545e-12,0.9999999999999949,0.6954732510288065,0.28092783505154634,0.10026298487836943,0.2399150743099787,0.15242494226327935,0.1395642110087638,0.0895935350284784,0.16411726539637503,0.24105439552473776,0.23153937753856024,0.08648217807582982,0.10261313992367953,0.19684810875177647,0.2081932640907916,0.32781650832706216,0.4529027805298389,0.4699401856421089,0.4370092486796762,0.33675373303024686,0.4087199076690434,0.45428972242606425,0.4359844420389065,0.6837405916357651,0.02518891687657432,2.761773411790083e-07,0.09422492401215807,0.3846153846153847,0.8660597291763565,0.8593891694216991,0.9154289772529705,0.19454888122187763,0.5940468789369217,0.22797694579262967,0.23503035009711537,0.30031322868106836,0.11352520515956212,0.37512721121875636,0.08598194037374618,0.4387332207377091,0.11352520513325821,0.9250212067030413,0.1781589187125703,0.22381984389729837,2.942356081435586e-08,0.2550510539588288,2.94869606008806e-08,0.30893916744337135,2.352084931332068e-08,0.31820938237035834,1e-12,0.6714975486830879,1e-12,1e-12,0.00026530301882730163,1e-12
1,1,7,0.0,0.27430251563972496,0.008929082528356683,0.25,0.17681790080040422,3.17668900613109e-05,1.2832665984469202e-08,1.9229155491723368e-09,1.1407681747232324e-05,0.5047237117600375,0.9999999999999658,2.068029695582942e-12,0.9999999999999938,0.6995884773662551,0.15206185567010297,0.20493685419058552,0.29087048832271767,0.07621247113163965,0.326004154928219,0.06618912513993253,0.11247478716549654,0.16926365303544122,0.17555272019796908,0.06104227906203223,0.08840203359811151,0.13875635611295387,0.14980163237311994,0.3319699458150009,0.4372951817546208,0.4450968663512695,0.42247121620162204,0.32540478857169486,0.4046313072067691,0.4136831443843892,0.39964330367576445,0.6337891392726847,0.020151133501259397,1.100717467311119e-07,0.06382978723404255,0.3846153846153847,0.7453962434545107,0.8282156574315849,0.9233287706488693,0.10697833544849761,0.3722693590375774,0.1641134165173736,0.1463338390087292,0.1708817001783185,0.13991108833092142,0.41292831866367596,0.14753174235493252,0.46087851594535784,0.13991108828283208,0.9451424057807583,0.1917547333875997,0.23578203075705903,1.1823274100720172e-08,0.14617073695201432,1.1688038905834288e-08,0.21887027083967417,2.3253948854607838e-08,0.2672347678910165,1e-12,0.11087584737122887,1e-12,1e-12,0.004338664698078844,1e-12
1,1,8,0.0,0.42139214403153746,0.11106110157517568,0.25,0.6053981197435899,3.17725379485867e-05,1.5951319760648614e-08,6.364442202228432e-09,6.308063392243025e-05,0.7456389865131546,0.999999999999991,1.2703204068894355e-12,0.9999999999999956,0.765432098765432,0.26546391752577303,0.11954261954261952,0.3163481953290871,0.15704387990762117,0.18195681007711922,0.06872337678052158,0.12562280571836795,0.1950834775138217,0.1812660580138733,0.06746535653934255,0.10071611492805292,0.15780363255587382,0.16959863262221928,0.3028980011615045,0.41036049458866597,0.42506847906485495,0.3871464610236154,0.3180410059242873,0.40159370385276527,0.4156537860379748,0.40047961681145133,0.7161771989268737,0.02770780856423176,2.3511123330741562e-07,0.06382978723404255,0.5128205128205129,0.8318110230372779,0.9033523437277058,0.9382186597107891,0.17860554976574883,0.5431840470685507,0.2115888405939439,0.22025304979899119,0.27167210362650884,0.18189107329608245,0.5089320322720433,0.16109650280743115,0.5311683336477215,0.181891073277583,0.9378679011964006,0.14993843494645395,0.18845538535285009,2.0048057822611284e-08,0.23859373171672205,1.8856725667739514e-08,0.264532370994095,1.6861262561630382e-08,0.286634736390047,1e-12,0.18528511771822007,1e-12,1e-12,0.0014091592375992962,1e-12
1,1,9,0.0,0.4321249652807485,0.09660260645797672,0.25,0.7209332015205175,3.1775374550774835e-05,1.7649981053596532e-08,7.328317395295338e-09,6.599474322554595e-05,0.8213631785817389,0.999999999999991,2.2800309105737004e-12,0.9999999999999989,0.6666666666666667,0.11082474226804118,0.2692307692307692,0.386411889596603,0.09930715935334869,0.344814004087698,0.055038888265723,0.10875546676324871,0.1497661624353106,0.11917461568818741,0.05797769624522889,0.09895184632471414,0.1220958965433012,0.13170021357955058,0.3467815731170926,0.46118437098787035,0.4605085904051554,0.4145112718514205,0.37760842179612275,0.4768577259042277,0.46686087751059857,0.4541896452850304,0.5926734963657685,0.015113350125944613,1.5009486916724753e-07,0.057750759878419405,0.435897435897436,0.6816985315038933,0.8572101083725636,0.9408690470849437,0.0812111517798807,0.6725966167562243,0.15454363422539238,0.15040898407002534,0.20117037995287346,0.30180946071101,0.3414481480369667,0.2857361609449517,0.3906348149978489,0.3018094607162617,0.9598212375554395,0.12484739239327669,0.15854653473221703,1.3343367563975017e-09,0.12638392336139298,3.0422420344026893e-09,0.13581511917233824,1.9784804693114122e-08,0.1892441227903382,1e-12,0.17505446096355579,1e-12,1e-12,0.0008426642156853895,1e-12
