fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5
1,6,0,0.0,0.3622243990319402,0.0341761590588405,0.4285714285714285,0.8196364482516206,0.0001661870889429,2.826413299224652e-09,1.0700061942917e-08,0.0040719546757071,0.8892092426651532,0.9999999999999964,1.5071420453744704e-13,0.9999999999999994,0.131534827008078,0.0812759055685709,0.0925912520003748,0.394162977537301,0.0503949605039496,0.0674253599523209,0.4963652224483862,0.0409596255119952,0.5050223306190308,0.000380367768165,0.0005058914216688,0.0006836374950936,0.0020678751233232,0.0001974587704858,0.0003271368274334,0.0004077150790648,0.0010380851220587,0.4388988165867615,0.429622918011217,0.4516179282042004,0.4882204759591425,0.505521607239466,0.4942449749596346,0.524038742854163,0.5942211009072207,0.305366725743823,0.0166666666666666,3.028602982834379e-07,0.1166180758017492,0.5290697674418605,0.910173938066722,0.9360893317057876,0.971801293573308,0.0857860091581519,0.801243447543247,9.281645110457458e-07,0.0346715830449362,0.0391491483191512,0.2240243375906261,0.2905257693254156,0.0781456230406977,0.471789396578774,0.9999999931363804,1.1970079094586714e-05,1.9140260594335e-05,2.6684435710781987e-10,0.0003000847255844,2.448027388379236e-10,0.0002908007932837,4.2129971085928534e-10,0.0004092308000806
1,6,1,0.0,0.4281176027184776,0.0881102140228473,0.7142857142857142,0.4493302330484437,0.0001661866592784,5.894191885432561e-09,4.635752175282049e-09,0.0007860277408066,0.7675941898160926,0.9999999999999832,9.504810709380729e-13,0.999999999999998,0.1475384849870445,0.1688592539196252,0.0492465864136871,0.4169535989506476,0.1043895610438956,0.0339910772635623,0.5047979063681304,0.0465184318314805,0.4700627383309568,0.0008421934259305,0.0009580594461485,0.0012746120873225,0.0024164439179536,0.000316985950206,0.0004819426341913,0.0005829957541943,0.0010031177949568,0.4835344070383544,0.4734468055757944,0.498588723655893,0.5437750937992512,0.508785873169768,0.4974468162943576,0.5274915374134009,0.5980182343372554,0.5061899870300715,0.011111111111111,2.070647454467575e-07,0.1020408163265306,0.5988372093023258,0.9614561302704838,0.979964806469198,0.9957889229960832,0.0275102258665686,0.7802757539852647,1.2501598526219275e-06,0.0246687477932372,0.0255657983205262,0.1995063672295327,0.355120227040176,0.0607943455451626,0.4997507747826201,0.99999999272365,1.4031016944005449e-05,2.2773831799022317e-05,3.2543180250565703e-10,0.0003239179813258,6.30852104342123e-10,0.0003917613664229,5.810825114235928e-10,0.0005315146811191
1,6,2,0.0,0.3813801049298395,0.050833175714988,0.5714285714285714,0.8029444616328846,0.0001661885499474,1.6525284661444914e-08,5.7625414292083855e-09,0.0002572467838552,0.911536193193658,0.9999999999999928,3.230413042981336e-13,0.9999999999999968,0.131534827008078,0.0683005947017481,0.1078098888314957,0.3939990162321691,0.0502949705029496,0.0675336373033055,0.4284675777842397,0.056173200702165,0.3578303406888472,0.0005467181329122,0.0006422920659605,0.0009015992337657,0.0028491272831028,0.0001596323999919,0.0002338956812118,0.0002956367558052,0.0007700343471176,0.424886551139528,0.4158501364282332,0.4369257794389642,0.4711577970052676,0.4497350082934385,0.4395630182685229,0.4654247399329246,0.5252511767059085,0.3280551274459506,0.0277777777777777,2.1231772523158377e-07,0.1807580174927114,0.5930232558139537,0.8847361525924473,0.8885653054737905,0.9608958376394674,0.1681604682731914,0.8284854253268601,1.3213418357944036e-06,0.0205210452640161,0.021671198887835,0.1727039971081506,0.3169440112312385,0.0491349271413316,0.4852472186699608,0.9999999926898082,1.2536355452556794e-05,2.031566256099161e-05,4.377769299728109e-10,0.0003921442328963,3.8804567951166406e-10,0.0003959045568085,8.529003803038641e-10,0.0005679770375285
1,6,3,0.0,0.406945164327439,0.071974839926267,0.5714285714285714,0.7756339632795716,0.0001661896796765,1.1716703922696095e-08,7.530608751214448e-09,0.0005847799633043,0.904066800617161,0.9999999999999925,5.246453795967258e-13,0.9999999999999982,0.131534827008078,0.1007388718688052,0.0759330143879315,0.3825217248729298,0.0611938806119388,0.0545339265044345,0.3140447804594358,0.0721181977764776,0.2276859122868751,0.0012619950551068,0.0016297994499708,0.0022437880277745,0.0055200349885024,0.000373570594111,0.000670827513643,0.0008677168315278,0.0017653352923946,0.440149807069406,0.4310496390001241,0.4533840433652342,0.491346871403569,0.47244148800535,0.4620702408308523,0.4897795504494775,0.5544884269696914,0.3896838887397511,0.0277777777777777,4.106172790113388e-07,0.1661807580174927,0.5465116279069768,0.9595452225565188,0.9596080315314408,0.9923379017145209,0.1114857078767182,0.7653827630684715,2.569962647476305e-06,0.0512651390041331,0.0547784530743068,0.118680963976714,0.5118254819373396,0.0522529305810317,0.543933594406005,0.999999991263518,1.4913417491992963e-05,2.394182383052732e-05,1.995863155328551e-09,0.0007135093858515,2.0648357994789072e-09,0.0007588822821697,3.911788189804321e-09,0.0013248053291427
1,6,4,0.0,0.3951039725740819,0.0602051133751759,0.5714285714285714,0.7871692939156862,0.0001661909070649,1.2810289046465251e-08,7.306883238896546e-09,0.0005035480978982,0.9309638784034892,0.9999999999999888,6.021342821051212e-13,0.9999999999999984,0.1368693796677336,0.0812759055685709,0.0953827139191266,0.41137891457616,0.0791920807919208,0.0445937885719732,0.4015702239022974,0.0566120538326506,0.3372710283856145,0.0008101731881992,0.0009609895569473,0.0014652397884524,0.0038180056248225,0.0002695959615043,0.0004122009824251,0.0005793680061743,0.0013436350432057,0.4402285636924756,0.4309596771502649,0.4532496211409213,0.4906858764267437,0.4775486263476511,0.4668657460406502,0.4948512205004828,0.5602316118730427,0.4278135894767472,0.0305555555555555,2.1231772523158377e-07,0.1428571428571428,0.4941860465116278,0.8802223393280637,0.911332375877964,0.9714541862697246,0.1047558809547247,0.8135055195920723,1.7403237537450762e-06,0.0391456095728331,0.0423271294808222,0.2257945532523415,0.4652114317139229,0.0755201105128196,0.5348269951436196,0.9999999920214367,1.418716482697058e-05,2.295825783499704e-05,8.049832806706761e-10,0.0004242633797837,1.371287521184844e-09,0.0005100958634711,1.4811580658717543e-09,0.0008057759746471
1,6,5,0.0,0.4150518586999369,0.0722394821224106,0.4285714285714285,0.7434896319439648,0.0001661886127333,7.641485340966887e-09,7.238383950454633e-09,0.0009350021603132,0.9078411007746326,0.9999999999999952,2.400447868906516e-13,0.9999999999999984,0.131534827008078,0.0812759055685709,0.0925912520003748,0.3884243318576814,0.071992800719928,0.046947164871833,0.4703402151788312,0.0359859566998245,0.5247135399422119,0.0007625536785238,0.0008745036054946,0.0012874019336005,0.0039082264630031,0.0003697868595944,0.0005509170336158,0.0007457045850087,0.0018789598964284,0.4691098447141008,0.4592827015764543,0.4834902555249285,0.5266604661395898,0.5138748111910251,0.5024296250924096,0.5329145143557124,0.6050768328720605,0.3388402901119183,0.0222222222222221,7.499815267092756e-08,0.119533527696793,0.6395348837209305,0.9161907104004744,0.9410220950516436,0.9766823131875086,0.0758770697155774,0.8377167516257891,1.306520184954298e-06,0.0434999885732691,0.04851438784152,0.1347013001364764,0.5657200902361958,0.0633615361353358,0.5589864748821338,0.9999999924757584,1.2606168685639436e-05,2.064637600954731e-05,4.3971693914858405e-10,0.0004062220770456,6.631475692845634e-10,0.0004350217990432,7.970548816398003e-10,0.000614022814136
1,6,6,0.0,0.4681679278233366,0.1186947316849648,0.5714285714285714,0.7761151799481347,0.0001661924461852,2.4436863735092995e-08,6.2531983173712935e-09,0.0001469673447179,0.9354038065904864,0.999999999999996,1.57640782243488e-12,1.0,0.131534827008078,0.0910073887186881,0.0835272109465453,0.3825217248729298,0.0935906409359064,0.0355586039124642,0.4443152079092761,0.0465184318314805,0.4227421622186828,0.0004935968669809,0.0007069650287068,0.0010511242540073,0.0025656861289851,0.0002150020164354,0.0003881532982627,0.0005147603611903,0.0010993457392824,0.4878438595225152,0.4777188571845526,0.5031850330502141,0.5494428452375808,0.5136611435958103,0.5022438995484865,0.5326502051671316,0.6042510559803466,0.3978615014209925,0.0249999999999999,3.028602982834379e-07,0.1137026239067054,0.5988372093023258,0.9452177181362132,0.9769598860130188,0.983284395263639,0.0261895826763542,0.8201477015901106,9.229131476648126e-07,0.0273017435011047,0.0288733114320067,0.0835082130626709,0.4137015041936638,0.0272423710820883,0.5094514176190342,0.9999999932280998,1.4312258969006388e-05,2.1865793679959565e-05,1.80212465530586e-10,0.0002498481945082,2.1928850854444632e-10,0.000269587414486,3.461086993405229e-10,0.000414173414964
1,6,7,0.0,0.3855305354355539,0.053868176446073,0.2857142857142857,0.7925803062910605,0.0001661872547134,1.4127953281737178e-09,8.478608515605136e-09,0.0065914313328767,0.8483430288267432,0.999999999999994,6.781300112171742e-13,0.9999999999999982,0.131534827008078,0.0974950441520995,0.0783237799711989,0.3710444335136908,0.0971902809719028,0.0334076744882191,0.4443152079092761,0.0569046225863078,0.3651928199816633,0.0004633669471278,0.0006349797173345,0.000910382705645,0.0024732316060302,0.0001585900947186,0.0002741083393647,0.000357706880565,0.0008699154568242,0.4538233145257754,0.4443062965662978,0.4673935944541249,0.5070211797828961,0.4825218923988021,0.4717304650676384,0.4999259839739158,0.5658007752257412,0.4276666898225243,0.0277777777777777,7.309284424062293e-08,0.1253644314868804,0.6162790697674421,0.9143076393653944,0.9381559743607716,0.9841542171845804,0.1134309321248619,0.7827274535652802,1.0502195589675267e-06,0.046866654436255,0.0490439505433654,0.0735058611392344,0.3943634074338221,0.0187952698042871,0.514302567452276,0.9999999928797384,1.2972043211105825e-05,2.067050536826765e-05,1.9762570933923022e-10,0.0002807362041117,6.401156406320393e-10,0.0003954490703121,8.526556372424396e-10,0.0005257317621865
1,6,8,0.0,0.4172772475077602,0.0771248570198825,0.7142857142857142,0.721025765771302,0.0001661938480986,1.8482484961629185e-08,7.653431574663196e-09,0.0003232062974525,0.9102899824649308,0.9999999999999964,6.291261440163854e-13,0.9999999999999988,0.1368693796677336,0.1396648044692737,0.0566212712758871,0.3884243318576814,0.0790920907909209,0.0427112717204727,0.4866240186100612,0.0672908133411351,0.346203577084981,0.0011028958337573,0.001275681906908,0.0017657471940761,0.0037130682925253,0.0004225298220573,0.0005908476966359,0.0007375791969303,0.0013511915232316,0.4218838737678225,0.4129816793720682,0.4339926756046492,0.4675359562470622,0.473646292699194,0.4630326106240398,0.4907225558902139,0.5551107187233147,0.434324254986332,0.0416666666666666,2.600979781865657e-07,0.1457725947521865,0.5290697674418605,0.892333451268621,0.9099668302331728,0.9680814910341956,0.068496349496905,0.8233645303994648,2.724348850302424e-06,0.0459036255346845,0.0465910032310153,0.1349961687768708,0.5132452432417478,0.0273316683456695,0.5304183507593001,0.9999999913050416,1.0821635310480332e-05,1.77543169516848e-05,2.32979562059348e-09,0.0008703243713472,2.7708102244201997e-09,0.0009614359263532,3.399497722243303e-09,0.0012160851621402
1,6,9,0.0,0.4186473080018352,0.0866529128408708,0.4285714285714285,0.4148511568963384,0.0001661847391796,8.553509822057844e-09,8.078919377684214e-09,0.0009241652112385,0.8084618975540396,0.9999999999999936,2.431154397196096e-13,0.9999999999999982,0.1528730376467001,0.0618129392683367,0.1310910947837998,0.4513854730283651,0.0718928107189281,0.0528390963667929,0.3953184065135214,0.0566120538326506,0.3329791866134421,0.0002261462677058,0.0002865072109372,0.0004547434589051,0.0016594604446136,8.444280901896237e-05,0.0001315427684154,0.0001941575698997,0.0006149846565486,0.4422552561751518,0.4328678973584823,0.4550980061887534,0.492266750697965,0.4848885984668932,0.4739782121584427,0.5023001048484985,0.5684724516878397,0.3949057962743671,0.0138888888888888,3.5854255575829564e-08,0.107871720116618,0.6453488372093026,0.8786173259849797,0.9209693417766216,0.9768235132305714,0.039287595710966,0.782996070418512,5.967990609785586e-07,0.0223015160433833,0.0214919969582666,0.13074281208782,0.582423821095649,0.0466697962108619,0.5577470470455362,0.9999999940851688,1.1237026330604082e-05,1.7955710197505395e-05,8.768648416578962e-11,0.0001496642176138,7.508949777213134e-11,0.0001619499620012,2.290968865047499e-10,0.0002703338996261
