evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_ratio ps_squared loglikelihood mhl_norm mhl_sum x0 x1 x2 x3 x4
1 35.5349090536 0.0000000000 6.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 3.528105 0.800314 1.957476 4.481786 3.735116
2 12.7179387033 0.0000000000 6.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.954556 1.900177 -0.302714 -0.206438 0.821197
3 11.4408024019 0.0000000000 6.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.288087 2.908547 1.522075 0.243350 0.887726
4 85.6236465338 0.0000000000 6.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.667349 2.988158 -0.410317 0.626135 -1.708191
5 10.5365346968 0.0000000000 6.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -5.000000 1.307237 1.728872 -1.484330 4.539509
6 5.2897046022 0.0000000000 6.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -2.908731 0.091517 -0.374368 3.065558 2.938718
7 117.2502569134 0.0000000000 6.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.309895 0.756325 -1.775571 -3.961593 -0.695824
8 26.0653514824 0.0000000000 6.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.312698 2.460581 2.404760 -0.774654 -0.604606
9 24.1559581060 0.0000000000 6.0000000000 2.1862515980 1.0000000000 2.2561865548 1.0007106503 2.8371753121 0.3299751923 3.0674708954 0.3567595186 1.3329310065 8.0495637513 -91.3962957585 6.7549915428 17.9192244070 -4.152737 4.048373 5.000000 2.026877 1.968313
10 32.5738924318 0.0000000000 6.0000000000 2.1862515980 1.0000000000 2.2561865548 1.0007106503 2.8371753121 0.3299751923 3.0674708954 0.3567595186 1.3329310065 8.0495637513 -91.3962957585 6.7549915428 17.9192244070 -2.341287 2.961698 -2.556425 4.020762 3.549910
11 9.3477166317 0.0000000000 6.0000000000 2.1862515980 1.0000000000 2.2561865548 1.0007106503 2.8371753121 0.3299751923 3.0674708954 0.3567595186 1.3329310065 8.0495637513 -91.3962957585 6.7549915428 17.9192244070 -2.939130 -0.646208 -0.005703 4.121732 2.870282
12 6.2265950873 0.0000000000 6.0000000000 2.1862515980 1.0000000000 2.2561865548 1.0007106503 2.8371753121 0.3299751923 3.0674708954 0.3567595186 1.3329310065 8.0495637513 -91.3962957585 6.7549915428 17.9192244070 -3.947501 0.854330 -1.084232 1.475915 3.692378
13 10.6459160061 0.0000000000 6.0000000000 2.1862515980 1.0000000000 2.2561865548 1.0007106503 2.8371753121 0.3299751923 3.0674708954 0.3567595186 1.3329310065 8.0495637513 -91.3962957585 6.7549915428 17.9192244070 -3.088615 0.319849 -0.930148 4.947900 1.418872
14 18.8603569222 0.0000000000 6.0000000000 2.1862515980 1.0000000000 2.2561865548 1.0007106503 2.8371753121 0.3299751923 3.0674708954 0.3567595186 1.3329310065 8.0495637513 -91.3962957585 6.7549915428 17.9192244070 -2.020697 3.745857 -1.281317 3.269690 2.597542
15 28.5769900763 0.0000000000 6.0000000000 2.1862515980 1.0000000000 2.2561865548 1.0007106503 2.8371753121 0.3299751923 3.0674708954 0.3567595186 1.3329310065 8.0495637513 -91.3962957585 6.7549915428 17.9192244070 -2.053239 0.398103 -3.297299 0.871440 3.128421
16 7.0233474270 0.0000000000 6.0000000000 2.1862515980 1.0000000000 2.2561865548 1.0007106503 2.8371753121 0.3299751923 3.0674708954 0.3567595186 1.3329310065 8.0495637513 -91.3962957585 6.7549915428 17.9192244070 -2.760918 2.117938 1.044083 3.232156 1.986673
17 24.5158404341 0.0000000000 6.0000000000 2.2088644855 2.0000000000 2.2124825467 0.9756188150 2.2104193924 0.2240306604 2.1668937015 0.2046387794 1.0384753219 4.8859538904 -76.9326634842 4.5211011697 11.4809903994 1.724514 -2.006536 -1.880963 3.696553 1.262870
18 31.8007247940 0.0000000000 6.0000000000 2.2088644855 2.0000000000 2.2124825467 0.9756188150 2.2104193924 0.2240306604 2.1668937015 0.2046387794 1.0384753219 4.8859538904 -76.9326634842 4.5211011697 11.4809903994 -3.239997 -2.402638 -3.426304 0.834082 -0.245365
19 6.8007426154 0.0000000000 6.0000000000 2.2088644855 2.0000000000 2.2124825467 0.9756188150 2.2104193924 0.2240306604 2.1668937015 0.2046387794 1.0384753219 4.8859538904 -76.9326634842 4.5211011697 11.4809903994 -2.375982 -1.627230 1.581180 1.257416 3.588600
20 10.2411440473 0.0000000000 6.0000000000 2.2088644855 2.0000000000 2.2124825467 0.9756188150 2.2104193924 0.2240306604 2.1668937015 0.2046387794 1.0384753219 4.8859538904 -76.9326634842 4.5211011697 11.4809903994 -1.748927 0.602525 -2.277089 -0.181589 4.408459
21 14.9236986504 0.0000000000 6.0000000000 2.2088644855 2.0000000000 2.2124825467 0.9756188150 2.2104193924 0.2240306604 2.1668937015 0.2046387794 1.0384753219 4.8859538904 -76.9326634842 4.5211011697 11.4809903994 -5.000000 3.650545 0.216817 1.943052 2.368794
22 71.2491815044 0.0000000000 6.0000000000 2.2088644855 2.0000000000 2.2124825467 0.9756188150 2.2104193924 0.2240306604 2.1668937015 0.2046387794 1.0384753219 4.8859538904 -76.9326634842 4.5211011697 11.4809903994 -3.695672 1.219704 1.481205 -2.726938 -1.094566
23 11.1428338958 0.0000000000 6.0000000000 2.2088644855 2.0000000000 2.2124825467 0.9756188150 2.2104193924 0.2240306604 2.1668937015 0.2046387794 1.0384753219 4.8859538904 -76.9326634842 4.5211011697 11.4809903994 -5.000000 -0.718408 1.756470 -0.709557 2.288659
